local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_119::cluster_000::mention_000,chunk_119::cluster_000,chunk_119,119,0,0,24,25,367408,367409,him,24,367408,left_overlap,367408:367409:him
chunk_119::cluster_000::mention_001,chunk_119::cluster_000,chunk_119,119,0,1,27,28,367411,367412,he,27,367411,left_overlap,367411:367412:he
chunk_119::cluster_000::mention_002,chunk_119::cluster_000,chunk_119,119,0,2,276,277,367660,367661,he,276,367660,left_overlap,367660:367661:he
chunk_119::cluster_000::mention_003,chunk_119::cluster_000,chunk_119,119,0,3,295,296,367679,367680,his,295,367679,left_overlap,367679:367680:his
chunk_119::cluster_000::mention_004,chunk_119::cluster_000,chunk_119,119,0,4,306,307,367690,367691,his,306,367690,left_overlap,367690:367691:his
chunk_119::cluster_000::mention_005,chunk_119::cluster_000,chunk_119,119,0,5,314,315,367698,367699,he,314,367698,left_overlap,367698:367699:he
chunk_119::cluster_000::mention_006,chunk_119::cluster_000,chunk_119,119,0,6,317,318,367701,367702,his,317,367701,left_overlap,367701:367702:his
chunk_119::cluster_000::mention_007,chunk_119::cluster_000,chunk_119,119,0,7,573,576,367957,367960,the old stag,575,367959,left_overlap,367957:367960:the old stag
chunk_119::cluster_001::mention_000,chunk_119::cluster_001,chunk_119,119,1,0,52,63,367436,367447,a priestess for the rites who knew what she was doing,53,367437,left_overlap,367436:367447:a priestess for the rites who knew what she was doing
chunk_119::cluster_001::mention_001,chunk_119::cluster_001,chunk_119,119,1,1,60,61,367444,367445,she,60,367444,left_overlap,367444:367445:she
chunk_119::cluster_002::mention_000,chunk_119::cluster_002,chunk_119,119,2,0,66,76,367450,367460,some half-trained child new come to the temple,72,367456,left_overlap,367450:367460:some half-trained child new come to the temple
chunk_119::cluster_002::mention_001,chunk_119::cluster_002,chunk_119,119,2,1,82,83,367466,367467,she,82,367466,left_overlap,367466:367467:she
chunk_119::cluster_002::mention_002,chunk_119::cluster_002,chunk_119,119,2,2,129,130,367513,367514,She,129,367513,left_overlap,367513:367514:she
chunk_119::cluster_002::mention_003,chunk_119::cluster_002,chunk_119,119,2,3,131,132,367515,367516,her,131,367515,left_overlap,367515:367516:her
chunk_119::cluster_002::mention_004,chunk_119::cluster_002,chunk_119,119,2,4,153,154,367537,367538,me,153,367537,left_overlap,367537:367538:me
chunk_119::cluster_002::mention_005,chunk_119::cluster_002,chunk_119,119,2,5,161,162,367545,367546,she,161,367545,left_overlap,367545:367546:she
