local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_074::cluster_000,chunk_074,74,0,Arthur,627
chunk_074::cluster_001,chunk_074,74,1,"a tall, athletic young man",1
chunk_074::cluster_002,chunk_074,74,2,a child,1
chunk_074::cluster_003,chunk_074,74,3,Meleagrant,39
chunk_074::cluster_004,chunk_074,74,4,"a big, sturdy man who would have made two of the slender Griflet",1
chunk_074::cluster_005,chunk_074,74,5,them,1
chunk_074::cluster_006,chunk_074,74,6,the Queen,1
chunk_074::cluster_007,chunk_074,74,7,no sister of his,1
chunk_074::cluster_008,chunk_074,74,8,my father,7
chunk_074::cluster_009,chunk_074,74,9,my father's son,1
chunk_074::cluster_010,chunk_074,74,10,his mother,1
chunk_074::cluster_011,chunk_074,74,11,one of the king's women,1
chunk_074::cluster_012,chunk_074,74,12,no son of my father's,1
chunk_074::cluster_014,chunk_074,74,14,a farmyard,1
chunk_074::cluster_015,chunk_074,74,15,his household,1
chunk_074::cluster_016,chunk_074,74,16,them,1
chunk_074::cluster_017,chunk_074,74,17,the mother of Arthur's son,1
chunk_074::cluster_018,chunk_074,74,18,the great hall,17
chunk_074::cluster_019,chunk_074,74,19,your servant,1
chunk_074::cluster_020,chunk_074,74,20,three carts,1
chunk_074::cluster_021,chunk_074,74,21,Cai,5
chunk_074::cluster_022,chunk_074,74,22,Gawaine,6
chunk_074::cluster_023,chunk_074,74,23,the men,77
chunk_074::cluster_024,chunk_074,74,24,her chambers,2
chunk_074::cluster_025,chunk_074,74,25,a rider,1
chunk_074::cluster_026,chunk_074,74,26,such men as can ride from the Summer Country-,1
chunk_074::cluster_027,chunk_074,74,27,us,1
chunk_074::cluster_028,chunk_074,74,28,his legions,1
chunk_074::cluster_029,chunk_074,74,29,his horse troops,1
chunk_074::cluster_030,chunk_074,74,30,Uther,1
chunk_074::cluster_031,chunk_074,74,31,a great leader of men,1
chunk_074::cluster_032,chunk_074,74,32,men,1
