cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability
10,the West,0,206,Those who dwelt in the East and the West,2494,2503,112,proper_name_to_canonical,True,"[[Those who dwelt in the East and the West]] were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""",1,11.456428700010292,0.07458285987377167,0.5041124820709229,0.4213046133518219,0.09378605335950851,0.3553301692008972,0.5508838295936584,0.09575221687555313,0.3882564604282379,0.5159913301467896,0.018538128584623337,0.7124825716018677,0.2689792811870575,0.17190057039260864,0.5770066380500793,0.251092791557312,0.21178260445594788,0.36123964190483093,0.42697784304618835
10,the West,1,207,the East and the West,2498,2503,112,proper_name_to_canonical,True,"Those who dwelt in [[the East and the West]] were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""",1,11.456428700010292,0.056576624512672424,0.3437928557395935,0.5996305346488953,0.1004864051938057,0.33271563053131104,0.5667979717254639,0.08727212995290756,0.3533533811569214,0.5593745112419128,0.018833130598068237,0.6534385085105896,0.3277283310890198,0.1702452301979065,0.5736868381500244,0.25606799125671387,0.14991918206214905,0.28869470953941345,0.5613860487937927
10,the West,2,208,the West,2501,2503,112,proper_name_to_canonical,False,"Those who dwelt in the East and [[the West]] were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""",1,11.456428700010292,0.10574506223201752,0.3693569600582123,0.5248979926109314,0.1584562361240387,0.34915557503700256,0.4923882484436035,0.16499538719654083,0.3662370443344116,0.46876752376556396,0.04924019053578377,0.5638337731361389,0.3869260847568512,0.15130957961082458,0.6618480086326599,0.1868423968553543,0.18183423578739166,0.3267767131328583,0.4913890063762665
10,the West,3,212,the one who lives in the West,2533,2540,112,proper_name_to_canonical,True,"Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—[[the one who lives in the West]].""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the West.""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the West.""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the West.""",1,11.456428700010292,0.09627719223499298,0.4526336193084717,0.45108917355537415,0.12916052341461182,0.363479882478714,0.5073596239089966,0.11548855155706406,0.41548430919647217,0.46902716159820557,0.03174961358308792,0.6699458956718445,0.2983045279979706,0.16374337673187256,0.6278457641601562,0.20841084420681,0.15165480971336365,0.2959125339984894,0.552432656288147
10,the West,4,213,the West,2538,2540,112,proper_name_to_canonical,False,"Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in [[the West]].""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""","Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz—the one who lives in the West.""",1,11.456428700010292,0.10574506223201752,0.3693569600582123,0.5248979926109314,0.1584562361240387,0.34915557503700256,0.4923882484436035,0.16499538719654083,0.3662370443344116,0.46876752376556396,0.04924019053578377,0.5638337731361389,0.3869260847568512,0.15130957961082458,0.6618480086326599,0.1868423968553543,0.18183423578739166,0.3267767131328583,0.4913890063762665
10,the West,5,271,the West,3156,3158,141,proper_name_to_canonical,False,""" ""I am told,"" said the third man, ""that it is the same at [[the West]].",""" ""I am told,"" said the third man, ""that it is the same at the West.",""" ""I am told,"" said the third man, ""that it is the same at the West.",""" ""I am told,"" said the third man, ""that it is the same at the West.",1,11.456428700010292,0.20321254432201385,0.30835282802581787,0.4884345829486847,0.32338666915893555,0.32592302560806274,0.3506902754306793,0.24222905933856964,0.3246840238571167,0.43308693170547485,0.28511351346969604,0.21839073300361633,0.49649572372436523,0.1817859709262848,0.521412193775177,0.29680174589157104,0.13172701001167297,0.43445444107055664,0.4338184893131256
10,the West,6,273,the Wicked Witch of the West,3171,3177,142,proper_name_to_canonical,True,"And that country, where the Winkies live, is ruled by [[the Wicked Witch of the West]], who would make you her slave if you passed her way.""","And that country, where the Winkies live, is ruled by the West, who would make you her slave if you passed her way.""","And that country, where the Winkies live, is ruled by the West, who would make you her slave if you passed her way.""","And that country, where the Winkies live, is ruled by the West, who would make you her slave if you passed her way.""",1,11.456428700010292,0.018016455695033073,0.302280068397522,0.6797034740447998,0.18267562985420227,0.17722828686237335,0.640096127986908,0.07858020067214966,0.34502333402633667,0.5763964056968689,0.004449058789759874,0.829414427280426,0.16613651812076569,0.15260502696037292,0.5546739101409912,0.29272109270095825,0.08928340673446655,0.16096247732639313,0.7497541904449463
10,the West,7,274,the West,3175,3177,142,proper_name_to_canonical,False,"And that country, where the Winkies live, is ruled by the Wicked Witch of [[the West]], who would make you her slave if you passed her way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed her way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed her way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed her way.""",1,11.456428700010292,0.044037826359272,0.4017147719860077,0.5542474389076233,0.07822157442569733,0.2653965651988983,0.6563819050788879,0.08872721344232559,0.31272754073143005,0.5985453128814697,0.005840801168233156,0.8381328582763672,0.15602625906467438,0.1565294712781906,0.4914141595363617,0.3520563244819641,0.12637580931186676,0.1590534746646881,0.7145707011222839
10,the West,8,276,her,3182,3183,142,third_person_possessive_pronoun_to_canonical_possessive,True,"And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you [[her]] slave if you passed her way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you the West's slave if you passed her way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you the West's slave if you passed her way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you the West's slave if you passed her way.""",1,11.456428700010292,0.04178674891591072,0.4044785797595978,0.5537347197532654,0.18938897550106049,0.28126880526542664,0.5293421745300293,0.10637769103050232,0.37787899374961853,0.5157433152198792,0.00858763325959444,0.8409664034843445,0.15044604241847992,0.13482488691806793,0.539528489112854,0.32564660906791687,0.15042676031589508,0.19710567593574524,0.6524676084518433
10,the West,9,278,her,3187,3188,142,third_person_possessive_pronoun_to_canonical_possessive,True,"And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed [[her]] way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed the West's way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed the West's way.""","And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed the West's way.""",1,11.456428700010292,0.03522433713078499,0.3853188753128052,0.5794568657875061,0.13953006267547607,0.28213387727737427,0.5783360600471497,0.10086324065923691,0.39485225081443787,0.5042845010757446,0.006720242090523243,0.8037625551223755,0.18951718509197235,0.15252599120140076,0.5378549098968506,0.30961906909942627,0.12022072821855545,0.22349423170089722,0.6562849879264832
