cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability
20,Toto,0,59,Toto,504,505,19,proper_name_to_canonical,False,"It was [[Toto]] that made Dorothy laugh, and saved her from growing as gray as her other surroundings.","It was Toto that made Dorothy laugh, and saved her from growing as gray as her other surroundings.","It was Toto that made Dorothy laugh, and saved her from growing as gray as her other surroundings.","It was Toto that made Dorothy laugh, and saved her from growing as gray as her other surroundings.",1,8.725492700003088,0.6501410007476807,0.14865130186080933,0.20120769739151,0.12374480068683624,0.17450813949108124,0.7017470002174377,0.8919171094894409,0.03602253645658493,0.07206036150455475,0.9656489491462708,0.011718623340129852,0.022632397711277008,0.024695198982954025,0.7160831689834595,0.25922155380249023,0.24809406697750092,0.6855952739715576,0.06631061434745789
20,Toto,1,63,Toto,522,523,20,proper_name_to_canonical,False,"[[Toto]] was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.","Toto was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.","Toto was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.","Toto was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.",1,8.725492700003088,0.2555379271507263,0.326837956905365,0.4176240861415863,0.10677927732467651,0.2006622552871704,0.6925585269927979,0.33425384759902954,0.24051901698112488,0.4252271056175232,0.4912939965724945,0.10378850251436234,0.40491750836372375,0.06705684214830399,0.6486867070198059,0.2842563986778259,0.025990134105086327,0.2824380397796631,0.691571831703186
20,Toto,2,64,he,527,528,20,third_person_subject_pronoun_to_canonical,True,"Toto was not gray; [[he]] was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.","Toto was not gray; Toto was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.","Toto was not gray; Toto was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.","Toto was not gray; Toto was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of his funny, wee nose.",1,8.725492700003088,0.253544420003891,0.32843145728111267,0.41802409291267395,0.10124810039997101,0.19251076877117157,0.7062411308288574,0.3180413544178009,0.2351970374584198,0.4467616379261017,0.4625668525695801,0.10711472481489182,0.4303184449672699,0.06763794273138046,0.6379817724227905,0.29438021779060364,0.026973078027367592,0.32334697246551514,0.649679958820343
20,Toto,3,65,his,549,550,20,third_person_possessive_pronoun_to_canonical_possessive,True,"Toto was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of [[his]] funny, wee nose.","Toto was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of Toto's funny, wee nose.","Toto was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of Toto's funny, wee nose.","Toto was not gray; he was a little black dog, with long silky hair and small black eyes that twinkled merrily on either side of Toto's funny, wee nose.",1,8.725492700003088,0.23255422711372375,0.32223957777023315,0.4452061951160431,0.10694754868745804,0.19327911734580994,0.6997733116149902,0.34118345379829407,0.24646620452404022,0.4123503565788269,0.4450105130672455,0.10736379027366638,0.44762566685676575,0.05342128500342369,0.5934328436851501,0.3531458377838135,0.027265053242444992,0.3230392038822174,0.6496957540512085
20,Toto,4,66,Toto,555,556,21,proper_name_to_canonical,False,"[[Toto]] played all day long, and Dorothy played with him, and loved him dearly.","Toto played all day long, and Dorothy played with him, and loved him dearly.","Toto played all day long, and Dorothy played with him, and loved him dearly.","Toto played all day long, and Dorothy played with him, and loved him dearly.",1,8.725492700003088,0.13189445436000824,0.08863626420497894,0.7794693112373352,0.013862482272088528,0.032168347388505936,0.9539691805839539,0.5927177667617798,0.023378297686576843,0.3839038610458374,0.9255512356758118,0.007418474182486534,0.06703034043312073,0.006307570729404688,0.4101632833480835,0.5835291147232056,0.022896364331245422,0.411434531211853,0.5656691193580627
20,Toto,5,68,him,565,566,21,third_person_object_pronoun_to_canonical,True,"Toto played all day long, and Dorothy played with [[him]], and loved him dearly.","Toto played all day long, and Dorothy played with Toto, and loved him dearly.","Toto played all day long, and Dorothy played with Toto, and loved him dearly.","Toto played all day long, and Dorothy played with Toto, and loved him dearly.",1,8.725492700003088,0.11438656598329544,0.08753209561109543,0.7980813980102539,0.014651917852461338,0.03350583836436272,0.9518423080444336,0.5027468800544739,0.03206116333603859,0.46519193053245544,0.9122403860092163,0.009265556000173092,0.07849404215812683,0.008259309455752373,0.4024502635002136,0.58929044008255,0.02393908053636551,0.4343930780887604,0.5416678190231323
20,Toto,6,69,him,569,570,21,third_person_object_pronoun_to_canonical,True,"Toto played all day long, and Dorothy played with him, and loved [[him]] dearly.","Toto played all day long, and Dorothy played with him, and loved Toto dearly.","Toto played all day long, and Dorothy played with him, and loved Toto dearly.","Toto played all day long, and Dorothy played with him, and loved Toto dearly.",1,8.725492700003088,0.10384205728769302,0.06286049634218216,0.8332974314689636,0.01188191119581461,0.023722486570477486,0.9643955826759338,0.5310225486755371,0.020499693229794502,0.4484778046607971,0.9234811067581177,0.0072960276156663895,0.06922278553247452,0.005003042984753847,0.3895634710788727,0.6054335236549377,0.029836183413863182,0.43715691566467285,0.5330069065093994
20,Toto,7,73,Toto,608,609,24,proper_name_to_canonical,False,"Dorothy stood in the door with [[Toto]] in her arms, and looked at the sky too.","Dorothy stood in the door with Toto in her arms, and looked at the sky too.","Dorothy stood in the door with Toto in her arms, and looked at the sky too.","Dorothy stood in the door with Toto in her arms, and looked at the sky too.",1,8.725492700003088,0.27185752987861633,0.37633267045021057,0.3518097996711731,0.11556888371706009,0.16765980422496796,0.7167713046073914,0.12976695597171783,0.22852787375450134,0.6417050957679749,0.430588960647583,0.08339200168848038,0.48601898550987244,0.08300101011991501,0.5885633230209351,0.3284356892108917,0.06410328298807144,0.38320937752723694,0.5526873469352722
20,Toto,8,95,Toto,782,783,37,proper_name_to_canonical,False,"[[Toto]] jumped out of Dorothy's arms and hid under the bed, and the girl started to get him.","Toto jumped out of Dorothy's arms and hid under the bed, and the girl started to get him.","Toto jumped out of Dorothy's arms and hid under the bed, and the girl started to get him.","Toto jumped out of Dorothy's arms and hid under the bed, and the girl started to get him.",1,8.725492700003088,0.06635869294404984,0.5063870549201965,0.427254319190979,0.1133057028055191,0.4094265103340149,0.4772678017616272,0.4331681430339813,0.4378463923931122,0.12898552417755127,0.08823274075984955,0.41360029578208923,0.49816691875457764,0.8768831491470337,0.043307121843099594,0.07980971038341522,0.16687661409378052,0.5700763463973999,0.2630470097064972
20,Toto,9,98,him,801,802,37,third_person_object_pronoun_to_canonical,True,"Toto jumped out of Dorothy's arms and hid under the bed, and the girl started to get [[him]].","Toto jumped out of Dorothy's arms and hid under the bed, and the girl started to get Toto.","Toto jumped out of Dorothy's arms and hid under the bed, and the girl started to get Toto.","Toto jumped out of Dorothy's arms and hid under the bed, and the girl started to get Toto.",1,8.725492700003088,0.07581853866577148,0.4576910436153412,0.46649035811424255,0.06363972276449203,0.355127215385437,0.5812330842018127,0.4461318254470825,0.40167126059532166,0.15219689905643463,0.07865972071886063,0.3885023593902588,0.5328378677368164,0.8700480461120605,0.05159130319952965,0.0783606469631195,0.15331122279167175,0.5931796431541443,0.2535090744495392
