local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_165::cluster_000,chunk_165,165,0,Gwenhwyfar,287
chunk_165::cluster_001,chunk_165,165,1,Arthur,127
chunk_165::cluster_002,chunk_165,165,2,I,1
chunk_165::cluster_003,chunk_165,165,3,we,8
chunk_165::cluster_004,chunk_165,165,4,Lancelet,250
chunk_165::cluster_005,chunk_165,165,5,Gareth,28
chunk_165::cluster_006,chunk_165,165,6,them,1
chunk_165::cluster_007,chunk_165,165,7,Camelot,34
chunk_165::cluster_008,chunk_165,165,8,the court of the Saxons,1
chunk_165::cluster_009,chunk_165,165,9,the Saxons,1
chunk_165::cluster_010,chunk_165,165,10,Niniane,49
chunk_165::cluster_011,chunk_165,165,11,Galahad,39
chunk_165::cluster_012,chunk_165,165,12,"the Fisher King, who dwelt in a castle at the middle of a great wasteland",1
chunk_165::cluster_013,chunk_165,165,13,a castle at the middle of a great wasteland,1
chunk_165::cluster_014,chunk_165,165,14,a great wasteland,1
chunk_165::cluster_015,chunk_165,165,15,the land,9
chunk_165::cluster_016,chunk_165,165,16,some younger man,1
chunk_165::cluster_017,chunk_165,165,17,we,1
chunk_165::cluster_018,chunk_165,165,18,the Goddess of the Land,1
chunk_165::cluster_019,chunk_165,165,19,the King Stag,2
chunk_165::cluster_020,chunk_165,165,20,a Christian court,1
chunk_165::cluster_021,chunk_165,165,21,man,1
chunk_165::cluster_022,chunk_165,165,22,the king of the wasteland,1
chunk_165::cluster_023,chunk_165,165,23,Christ,2
chunk_165::cluster_024,chunk_165,165,24,man,1
chunk_165::cluster_025,chunk_165,165,25,the Druids,1
chunk_165::cluster_026,chunk_165,165,26,those lands which now lie beneath the sea,1
chunk_165::cluster_027,chunk_165,165,27,the sea,1
chunk_165::cluster_028,chunk_165,165,28,a Christian,1
chunk_165::cluster_029,chunk_165,165,29,a Druid,1
chunk_165::cluster_030,chunk_165,165,30,Kevin,1
chunk_165::cluster_031,chunk_165,165,31,us,10
chunk_165::cluster_032,chunk_165,165,32,kinsmen,1
chunk_165::cluster_033,chunk_165,165,33,every man in this room,1
chunk_165::cluster_034,chunk_165,165,34,you,1
chunk_165::cluster_036,chunk_165,165,36,men,1
chunk_165::cluster_037,chunk_165,165,37,ladies,1
chunk_165::cluster_038,chunk_165,165,38,all men,1
chunk_165::cluster_039,chunk_165,165,39,them,1
chunk_165::cluster_040,chunk_165,165,40,the chapel,3
chunk_165::cluster_041,chunk_165,165,41,Morgause,47
chunk_165::cluster_042,chunk_165,165,42,the men,7
chunk_165::cluster_043,chunk_165,165,43,Lothian,7
chunk_165::cluster_044,chunk_165,165,44,the Queen of Lothian,2
chunk_165::cluster_045,chunk_165,165,45,knight,1
chunk_165::cluster_046,chunk_165,165,46,Elaine,1
chunk_165::cluster_047,chunk_165,165,47,the girls,28
chunk_165::cluster_048,chunk_165,165,48,hell,1
chunk_165::cluster_049,chunk_165,165,49,the women,1
chunk_165::cluster_050,chunk_165,165,50,a guest room,1
chunk_165::cluster_051,chunk_165,165,51,the courtyard,1
chunk_165::cluster_052,chunk_165,165,52,knights of the Round Table,1
chunk_165::cluster_053,chunk_165,165,53,such of Arthur's men as had returned from this quest,1
chunk_165::cluster_054,chunk_165,165,54,many faces,1
chunk_165::cluster_055,chunk_165,165,55,Perceval,1
chunk_165::cluster_056,chunk_165,165,56,Bors,1
chunk_165::cluster_057,chunk_165,165,57,Lamorak,2
chunk_165::cluster_058,chunk_165,165,58,the Companions,4
chunk_165::cluster_059,chunk_165,165,59,a fool,1
chunk_165::cluster_060,chunk_165,165,60,the priest,1
chunk_165::cluster_061,chunk_165,165,61,all those others who had fallen on this quest,1
chunk_165::cluster_062,chunk_165,165,62,other men,1
chunk_165::cluster_063,chunk_165,165,63,a kinswoman,1
chunk_165::cluster_064,chunk_165,165,64,his queen,1
chunk_165::cluster_065,chunk_165,165,65,the knights who would never return from the quest,1
chunk_165::cluster_066,chunk_165,165,66,you,1
chunk_165::cluster_067,chunk_165,165,67,none of their wives,1
chunk_165::cluster_068,chunk_165,165,68,none of their wives or children,1
chunk_165::cluster_069,chunk_165,165,69,their wives,1
chunk_165::cluster_070,chunk_165,165,70,children,1
chunk_165::cluster_071,chunk_165,165,71,your,1
chunk_165::cluster_072,chunk_165,165,72,A king,1
chunk_165::cluster_073,chunk_165,165,73,other men,1
chunk_165::cluster_074,chunk_165,165,74,you,2
chunk_165::cluster_075,chunk_165,165,75,"the son of my only sister, Morgaine of Avalon",1
chunk_165::cluster_076,chunk_165,165,76,my only sister,1
chunk_165::cluster_077,chunk_165,165,77,my heir,1
chunk_165::cluster_078,chunk_165,165,78,one of my wise councillors,1
chunk_165::cluster_079,chunk_165,165,79,my wise councillors,1
chunk_165::cluster_080,chunk_165,165,80,his councillors,1
chunk_165::cluster_081,chunk_165,165,81,a son,1
chunk_165::cluster_082,chunk_165,165,82,Stewards,1
chunk_165::cluster_083,chunk_165,165,83,her steward,1
chunk_165::cluster_084,chunk_165,165,84,his son's potential wife,1
chunk_165::cluster_085,chunk_165,165,85,their,1
chunk_165::cluster_086,chunk_165,165,86,the royal house,1
chunk_165::cluster_087,chunk_165,165,87,their own sister,1
chunk_165::cluster_089,chunk_165,165,89,brother,1
chunk_165::cluster_090,chunk_165,165,90,the common people,1
chunk_165::cluster_092,chunk_165,165,92,Heathen men,3
chunk_165::cluster_093,chunk_165,165,93,God,12
chunk_165::cluster_094,chunk_165,165,94,his mother,1
chunk_165::cluster_095,chunk_165,165,95,Taliesin,2
chunk_165::cluster_096,chunk_165,165,96,Taliesin's grandson,1
chunk_165::cluster_097,chunk_165,165,97,Taliesin's daughter,1
chunk_165::cluster_098,chunk_165,165,98,The Gods,2
chunk_165::cluster_099,chunk_165,165,99,no man,2
chunk_165::cluster_100,chunk_165,165,100,a king,1
chunk_165::cluster_101,chunk_165,165,101,a priest,1
chunk_165::cluster_102,chunk_165,165,102,any sinful man,1
chunk_165::cluster_103,chunk_165,165,103,the men at Arthur's court,1
chunk_165::cluster_104,chunk_165,165,104,this world,2
chunk_165::cluster_105,chunk_165,165,105,them,1
chunk_165::cluster_106,chunk_165,165,106,a man,1
chunk_165::cluster_107,chunk_165,165,107,a world where love meant nothing,1
chunk_165::cluster_108,chunk_165,165,108,a man,1
chunk_165::cluster_109,chunk_165,165,109,a woman,1
chunk_165::cluster_110,chunk_165,165,110,a belated child,1
chunk_165::cluster_111,chunk_165,165,111,her women,1
chunk_165::cluster_112,chunk_165,165,112,they,3
chunk_165::cluster_113,chunk_165,165,113,her children,1
chunk_165::cluster_114,chunk_165,165,114,All men,1
chunk_165::cluster_115,chunk_165,165,115,a Christian court,1
chunk_165::cluster_116,chunk_165,165,116,his wife,1
chunk_165::cluster_117,chunk_165,165,117,a man,1
chunk_165::cluster_118,chunk_165,165,118,a God of love,1
chunk_165::cluster_119,chunk_165,165,119,the God she had always worshipped,1
chunk_165::cluster_120,chunk_165,165,120,the Northmen,1
chunk_165::cluster_121,chunk_165,165,121,the western 1 coasts,1
chunk_165::cluster_122,chunk_165,165,122,the Saxon kings from the southern country,1
chunk_165::cluster_123,chunk_165,165,123,the southern country,1
chunk_165::cluster_124,chunk_165,165,124,King Ceardig,3
chunk_165::cluster_125,chunk_165,165,125,his men,1
chunk_165::cluster_126,chunk_165,165,126,the road,1
chunk_165::cluster_127,chunk_165,165,127,none,1
chunk_165::cluster_128,chunk_165,165,128,They,1
chunk_165::cluster_129,chunk_165,165,129,they,1
chunk_165::cluster_130,chunk_165,165,130,all of the women,1
chunk_165::cluster_131,chunk_165,165,131,their,1
chunk_165::cluster_132,chunk_165,165,132,A messenger,1
chunk_165::cluster_133,chunk_165,165,133,all of Gwen-hwyfar's ladies,1
chunk_165::cluster_135,chunk_165,165,135,Gwen-hwyfar's ladies,1
chunk_165::cluster_136,chunk_165,165,136,"little girls, fourteen and fifteen",1
chunk_165::cluster_137,chunk_165,165,137,"little girls, fourteen and fifteen, who made every excuse to leave off spinning",1
chunk_165::cluster_139,chunk_165,165,139,we,1
chunk_165::cluster_140,chunk_165,165,140,them,1
chunk_165::cluster_141,chunk_165,165,141,groups of two and three,1
chunk_165::cluster_142,chunk_165,165,142,one of the serving-women,1
chunk_165::cluster_143,chunk_165,165,143,the serving-women,1
chunk_165::cluster_144,chunk_165,165,144,the brow of the hill,1
chunk_165::cluster_145,chunk_165,165,145,the hill,1
chunk_165::cluster_146,chunk_165,165,146,they,1
chunk_165::cluster_147,chunk_165,165,147,the wide road leading up to Camelot,1
chunk_165::cluster_148,chunk_165,165,148,them,1
chunk_165::cluster_149,chunk_165,165,149,Cormac,3
chunk_165::cluster_150,chunk_165,165,150,all the men,1
chunk_165::cluster_151,chunk_165,165,151,the tallest man in Arthur's whole company,1
chunk_165::cluster_152,chunk_165,165,152,Arthur's whole company,1
chunk_165::cluster_153,chunk_165,165,153,they,1
chunk_165::cluster_154,chunk_165,165,154,their,6
chunk_165::cluster_155,chunk_165,165,155,them,1
chunk_165::cluster_156,chunk_165,165,156,a baby,1
chunk_165::cluster_157,chunk_165,165,157,the Saxon knights,2
chunk_165::cluster_158,chunk_165,165,158,the women,2
chunk_165::cluster_161,chunk_165,165,161,the daughter of one of the Saxon noblemen,1
chunk_165::cluster_162,chunk_165,165,162,one of the Saxon noblemen,1
chunk_165::cluster_163,chunk_165,165,163,the Saxon noblemen,1
chunk_165::cluster_164,chunk_165,165,164,Alfreth,1
chunk_165::cluster_165,chunk_165,165,165,a man without a beard,1
chunk_165::cluster_166,chunk_165,165,166,another maiden,1
chunk_165::cluster_167,chunk_165,165,167,your baby brother,1
chunk_165::cluster_171,chunk_165,165,171,All these bearded men,1
chunk_165::cluster_172,chunk_165,165,172,a little girl,1
chunk_165::cluster_173,chunk_165,165,173,my father,1
chunk_165::cluster_174,chunk_165,165,174,the oldest Druids,1
chunk_165::cluster_175,chunk_165,165,175,Bishop Patricius,3
chunk_165::cluster_176,chunk_165,165,176,men,5
chunk_165::cluster_177,chunk_165,165,177,men,3
chunk_165::cluster_178,chunk_165,165,178,the Saxons,1
chunk_165::cluster_179,chunk_165,165,179,They,1
chunk_165::cluster_180,chunk_165,165,180,Christian,1
chunk_165::cluster_181,chunk_165,165,181,pagan,1
chunk_165::cluster_182,chunk_165,165,182,others,1
chunk_165::cluster_183,chunk_165,165,183,they,1
chunk_165::cluster_184,chunk_165,165,184,the stewards,1
chunk_165::cluster_185,chunk_165,165,185,young men,1
chunk_165::cluster_186,chunk_165,165,186,none of you,1
chunk_165::cluster_187,chunk_165,165,187,you,1
chunk_165::cluster_188,chunk_165,165,188,All of you,1
chunk_165::cluster_189,chunk_165,165,189,you,3
chunk_165::cluster_190,chunk_165,165,190,you,1
chunk_165::cluster_191,chunk_165,165,191,Heaven,1
chunk_165::cluster_192,chunk_165,165,192,a lot of unruly girls,1
chunk_165::cluster_193,chunk_165,165,193,a model maiden,1
chunk_165::cluster_194,chunk_165,165,194,a handsome young man,1
chunk_165::cluster_195,chunk_165,165,195,Gorlois,1
chunk_165::cluster_196,chunk_165,165,196,he that was married to Igraine before Uther's eyes fell on her,1
chunk_165::cluster_197,chunk_165,165,197,Uther,4
chunk_165::cluster_198,chunk_165,165,198,Lot,1
chunk_165::cluster_199,chunk_165,165,199,Uther's court,1
chunk_165::cluster_200,chunk_165,165,200,the ocean,1
chunk_165::cluster_201,chunk_165,165,201,any handsome young man who came to break your father's horses,1
chunk_165::cluster_203,chunk_165,165,203,your father,1
chunk_165::cluster_204,chunk_165,165,204,any young knight,1
chunk_165::cluster_205,chunk_165,165,205,The hunters,1
chunk_165::cluster_206,chunk_165,165,206,we,1
chunk_165::cluster_207,chunk_165,165,207,all these Saxons,1
chunk_165::cluster_208,chunk_165,165,208,these Saxons,1
chunk_165::cluster_209,chunk_165,165,209,the rooms where they will sleep,1
chunk_165::cluster_210,chunk_165,165,210,these people,2
chunk_165::cluster_211,chunk_165,165,211,a queen,2
chunk_165::cluster_212,chunk_165,165,212,her lord,1
chunk_165::cluster_213,chunk_165,165,213,her page,1
chunk_165::cluster_214,chunk_165,165,214,the great gates of Camelot,1
