local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_005::cluster_000,chunk_005,5,0,a puppy bitch with eyes hot for anything in the shape of a man,1
chunk_005::cluster_001,chunk_005,5,1,a man,1
chunk_005::cluster_002,chunk_005,5,2,Gorlois,339
chunk_005::cluster_003,chunk_005,5,3,Igraine,298
chunk_005::cluster_004,chunk_005,5,4,Viviane,30
chunk_005::cluster_005,chunk_005,5,5,my younger soldiers,1
chunk_005::cluster_006,chunk_005,5,6,my family,1
chunk_005::cluster_007,chunk_005,5,7,my daughter,1
chunk_005::cluster_008,chunk_005,5,8,Saxons,1
chunk_005::cluster_009,chunk_005,5,9,The two men,25
chunk_005::cluster_010,chunk_005,5,10,here,4
chunk_005::cluster_011,chunk_005,5,11,Londinium,16
chunk_005::cluster_012,chunk_005,5,12,the Saxon Shores,1
chunk_005::cluster_013,chunk_005,5,13,a good king,1
chunk_005::cluster_014,chunk_005,5,14,us,1
chunk_005::cluster_015,chunk_005,5,15,Rome,1
chunk_005::cluster_016,chunk_005,5,16,The kings of Britain from near and far,6
chunk_005::cluster_017,chunk_005,5,17,Britain,1
chunk_005::cluster_018,chunk_005,5,18,many of the dukes,1
chunk_005::cluster_019,chunk_005,5,19,many of the dukes and kings,1
chunk_005::cluster_020,chunk_005,5,20,the dukes,1
chunk_005::cluster_021,chunk_005,5,21,kings,1
chunk_005::cluster_022,chunk_005,5,22,their ladies,1
chunk_005::cluster_023,chunk_005,5,23,enough women,1
chunk_005::cluster_024,chunk_005,5,24,enough women here to look after a dozen like her,1
chunk_005::cluster_025,chunk_005,5,25,a dozen like her,1
chunk_005::cluster_026,chunk_005,5,26,a High King,1
chunk_005::cluster_027,chunk_005,5,27,the Roman road,1
chunk_005::cluster_028,chunk_005,5,28,the outskirts of Londinium,1
chunk_005::cluster_029,chunk_005,5,29,the tidal river that washed its shores,1
chunk_005::cluster_030,chunk_005,5,30,the houses,2
chunk_005::cluster_031,chunk_005,5,31,the chill spaces of the southern moors,1
chunk_005::cluster_032,chunk_005,5,32,the southern moors,1
chunk_005::cluster_033,chunk_005,5,33,the stone streets,1
chunk_005::cluster_034,chunk_005,5,34,people,1
chunk_005::cluster_035,chunk_005,5,35,the home of one of my soldiers,1
chunk_005::cluster_036,chunk_005,5,36,"the home of one of my soldiers, who has a house in the city",1
chunk_005::cluster_037,chunk_005,5,37,one of my soldiers,1
chunk_005::cluster_038,chunk_005,5,38,"one of my soldiers, who has a house in the city",1
chunk_005::cluster_039,chunk_005,5,39,my soldiers,1
chunk_005::cluster_040,chunk_005,5,40,a house in the city,1
chunk_005::cluster_041,chunk_005,5,41,the court of Ambrosius,1
chunk_005::cluster_042,chunk_005,5,42,the next High King,1
chunk_005::cluster_044,chunk_005,5,44,a woman who rules the land,1
chunk_005::cluster_045,chunk_005,5,45,the land,9
chunk_005::cluster_046,chunk_005,5,46,Uther,149
chunk_005::cluster_047,chunk_005,5,47,a woman,1
chunk_005::cluster_048,chunk_005,5,48,all those wild folk,1
chunk_005::cluster_049,chunk_005,5,49,all those wild folk coming to our rich shores,1
chunk_005::cluster_050,chunk_005,5,50,many who would like to wear the mantle of Ambrosius and lead us in war,1
chunk_005::cluster_051,chunk_005,5,51,Lot of Orkney,1
chunk_005::cluster_052,chunk_005,5,52,Orkney,1
chunk_005::cluster_053,chunk_005,5,53,A harsh man,1
chunk_005::cluster_054,chunk_005,5,54,a strong leader,1
chunk_005::cluster_055,chunk_005,5,55,a High King,1
chunk_005::cluster_056,chunk_005,5,56,a man of that age so ambitious,1
chunk_005::cluster_057,chunk_005,5,57,Uriens of North Wales,6
chunk_005::cluster_058,chunk_005,5,58,sons,1
chunk_005::cluster_059,chunk_005,5,59,no good Christian,1
chunk_005::cluster_060,chunk_005,5,60,Ambrosius' man,1
chunk_005::cluster_061,chunk_005,5,61,a lecherous man with a dozen bastards,1
chunk_005::cluster_062,chunk_005,5,62,a dozen bastards,1
chunk_005::cluster_063,chunk_005,5,63,no woman,1
chunk_005::cluster_064,chunk_005,5,64,the army,1
chunk_005::cluster_065,chunk_005,5,65,an honest pagan,1
chunk_005::cluster_066,chunk_005,5,66,a Christian,1
chunk_005::cluster_067,chunk_005,5,67,a Caesar,1
chunk_005::cluster_068,chunk_005,5,68,the men,6
chunk_005::cluster_069,chunk_005,5,69,the army,1
chunk_005::cluster_070,chunk_005,5,70,the camp,1
chunk_005::cluster_071,chunk_005,5,71,the quartermaster,1
chunk_005::cluster_072,chunk_005,5,72,an old toothless veteran,1
chunk_005::cluster_073,chunk_005,5,73,the field,1
chunk_005::cluster_074,chunk_005,5,74,the men,1
chunk_005::cluster_075,chunk_005,5,75,the treaty troops,3
chunk_005::cluster_076,chunk_005,5,76,us,1
chunk_005::cluster_077,chunk_005,5,77,a Saxon,1
chunk_005::cluster_078,chunk_005,5,78,the other candidates for High King,1
chunk_005::cluster_079,chunk_005,5,79,Duke of Cornwall,1
chunk_005::cluster_080,chunk_005,5,80,queen,1
chunk_005::cluster_081,chunk_005,5,81,a kingdom,1
chunk_005::cluster_082,chunk_005,5,82,your servants,1
chunk_005::cluster_083,chunk_005,5,83,Tintagel,8
chunk_005::cluster_084,chunk_005,5,84,everyone,1
chunk_005::cluster_085,chunk_005,5,85,a wife,1
chunk_005::cluster_086,chunk_005,5,86,a son,1
chunk_005::cluster_087,chunk_005,5,87,the peasant folk,2
chunk_005::cluster_088,chunk_005,5,88,God,2
chunk_005::cluster_089,chunk_005,5,89,his children,2
chunk_005::cluster_090,chunk_005,5,90,the Merlin,4
chunk_005::cluster_091,chunk_005,5,91,the enemies,1
chunk_005::cluster_092,chunk_005,5,92,our,1
chunk_005::cluster_093,chunk_005,5,93,his friends,1
chunk_005::cluster_094,chunk_005,5,94,the son they said he would never father,1
chunk_005::cluster_095,chunk_005,5,95,a world in the mist,1
chunk_005::cluster_096,chunk_005,5,96,the shoreline of the Holy Isle,1
chunk_005::cluster_097,chunk_005,5,97,the shoreline,1
chunk_005::cluster_098,chunk_005,5,98,the temple,1
chunk_005::cluster_099,chunk_005,5,99,a choir of the black-robed nuns of the Christians,1
chunk_005::cluster_100,chunk_005,5,100,the black-robed nuns of the Christians,2
chunk_005::cluster_101,chunk_005,5,101,a barge,2
chunk_005::cluster_102,chunk_005,5,102,the Isle of Avalon,3
chunk_005::cluster_103,chunk_005,5,103,the Christians,1
chunk_005::cluster_104,chunk_005,5,104,a sleeper,1
chunk_005::cluster_105,chunk_005,5,105,the church where Ambrosius goes to mass,1
