local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_045::cluster_000,chunk_045,45,0,Morgaine,516
chunk_045::cluster_001,chunk_045,45,1,Igraine,16
chunk_045::cluster_002,chunk_045,45,2,a priestess,1
chunk_045::cluster_003,chunk_045,45,3,the nuns,2
chunk_045::cluster_004,chunk_045,45,4,the mother she remembered,1
chunk_045::cluster_005,chunk_045,45,5,Avalon,30
chunk_045::cluster_006,chunk_045,45,6,home,2
chunk_045::cluster_007,chunk_045,45,7,no other home,1
chunk_045::cluster_008,chunk_045,45,8,no other home anywhere in the world,1
chunk_045::cluster_009,chunk_045,45,9,the House of Maidens,4
chunk_045::cluster_010,chunk_045,45,10,the wild marsh behind the Lake,1
chunk_045::cluster_011,chunk_045,45,11,the Lake,8
chunk_045::cluster_012,chunk_045,45,12,the patch of forest,1
chunk_045::cluster_013,chunk_045,45,13,the storerooms in the House of the Maidens,1
chunk_045::cluster_014,chunk_045,45,14,the other women,1
chunk_045::cluster_015,chunk_045,45,15,the midwife,1
chunk_045::cluster_016,chunk_045,45,16,any other person,1
chunk_045::cluster_017,chunk_045,45,17,the garden,1
chunk_045::cluster_018,chunk_045,45,18,a part of Avalon she did not know,1
chunk_045::cluster_019,chunk_045,45,19,a thicker patch of forest,1
chunk_045::cluster_020,chunk_045,45,20,the mainland surrounding the Lake and the Island,1
chunk_045::cluster_021,chunk_045,45,21,the Island,3
chunk_045::cluster_022,chunk_045,45,22,the world,5
chunk_045::cluster_023,chunk_045,45,23,the water of the Lake,1
chunk_045::cluster_024,chunk_045,45,24,"the hidden, almost dry, horse path",1
chunk_045::cluster_025,chunk_045,45,25,Gwenhwyfar,1
chunk_045::cluster_026,chunk_045,45,26,they,1
chunk_045::cluster_027,chunk_045,45,27,marsh,1
chunk_045::cluster_028,chunk_045,45,28,forest,1
chunk_045::cluster_029,chunk_045,45,29,the Isle of the Priests,1
chunk_045::cluster_030,chunk_045,45,30,the Priests,1
chunk_045::cluster_031,chunk_045,45,31,the world she knew,1
chunk_045::cluster_032,chunk_045,45,32,a further unknown country,1
chunk_045::cluster_033,chunk_045,45,33,a world around or past Avalon,1
chunk_045::cluster_034,chunk_045,45,34,any world she had ever seen,1
chunk_045::cluster_035,chunk_045,45,35,the Druids,1
chunk_045::cluster_036,chunk_045,45,36,a part of the world that was familiar to her,1
chunk_045::cluster_037,chunk_045,45,37,a part of the world that was familiar to her again,1
chunk_045::cluster_038,chunk_045,45,38,a place where the mists began,1
chunk_045::cluster_039,chunk_045,45,39,her own place,1
chunk_045::cluster_040,chunk_045,45,40,the thickening forest,1
chunk_045::cluster_041,chunk_045,45,41,the place,3
chunk_045::cluster_042,chunk_045,45,42,a hazel grove on the island of Avalon,1
chunk_045::cluster_043,chunk_045,45,43,there,2
chunk_045::cluster_044,chunk_045,45,44,the grove,6
chunk_045::cluster_045,chunk_045,45,45,the Goddess,23
chunk_045::cluster_046,chunk_045,45,46,all who have lived t among wild things,1
chunk_045::cluster_047,chunk_045,45,47,no one,1
chunk_045::cluster_048,chunk_045,45,48,no one,1
chunk_045::cluster_049,chunk_045,45,49,the woman,148
