local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_015::cluster_000,chunk_015,15,0,Londinium,1
chunk_015::cluster_001,chunk_015,15,1,Gorlois,223
chunk_015::cluster_002,chunk_015,15,2,Igraine,383
chunk_015::cluster_003,chunk_015,15,3,Uther,72
chunk_015::cluster_004,chunk_015,15,4,the Saxon Shores,1
chunk_015::cluster_005,chunk_015,15,5,the world's end,1
chunk_015::cluster_006,chunk_015,15,6,here,29
chunk_015::cluster_007,chunk_015,15,7,"that castle, which could be defended by only a few men",1
chunk_015::cluster_008,chunk_015,15,8,only a few men,1
chunk_015::cluster_009,chunk_015,15,9,an old woman,1
chunk_015::cluster_010,chunk_015,15,10,they,8
chunk_015::cluster_011,chunk_015,15,11,the moors,1
chunk_015::cluster_012,chunk_015,15,12,the valleys of Cornwall,1
chunk_015::cluster_013,chunk_015,15,13,a tent,1
chunk_015::cluster_014,chunk_015,15,14,they,1
chunk_015::cluster_015,chunk_015,15,15,a tent ringed about by his soldiers,1
chunk_015::cluster_016,chunk_015,15,16,no one alive,1
chunk_015::cluster_017,chunk_015,15,17,the maidens of the Goddess,1
chunk_015::cluster_018,chunk_015,15,18,the Goddess,1
chunk_015::cluster_019,chunk_015,15,19,they,3
chunk_015::cluster_020,chunk_015,15,20,the Merlin,7
chunk_015::cluster_021,chunk_015,15,21,men,1
chunk_015::cluster_022,chunk_015,15,22,no son,2
chunk_015::cluster_023,chunk_015,15,23,men,2
chunk_015::cluster_024,chunk_015,15,24,their daughters,2
chunk_015::cluster_025,chunk_015,15,25,Cornwall,7
chunk_015::cluster_026,chunk_015,15,26,the world,5
chunk_015::cluster_027,chunk_015,15,27,the Romans,1
chunk_015::cluster_028,chunk_015,15,28,"the Romans came, pawns who should marry this man",1
chunk_015::cluster_029,chunk_015,15,29,pawns who should marry this man or that as their fathers desired,1
chunk_015::cluster_030,chunk_015,15,30,this man,1
chunk_015::cluster_031,chunk_015,15,31,their fathers,1
chunk_015::cluster_032,chunk_015,15,32,any other man,1
chunk_015::cluster_033,chunk_015,15,33,a stranger,1
chunk_015::cluster_034,chunk_015,15,34,a man,1
chunk_015::cluster_035,chunk_015,15,35,the mist kingdom,1
chunk_015::cluster_036,chunk_015,15,36,the fairy kingdom,1
chunk_015::cluster_037,chunk_015,15,37,the world she had visited in her one brief venture outside,1
chunk_015::cluster_038,chunk_015,15,38,Morgause,224
chunk_015::cluster_039,chunk_015,15,39,babe,1
chunk_015::cluster_040,chunk_015,15,40,small girl,1
chunk_015::cluster_041,chunk_015,15,41,"a serious, quiet, small girl who questioned incessantly everything she saw",1
chunk_015::cluster_042,chunk_015,15,42,a child Morgaine's age,1
chunk_015::cluster_043,chunk_015,15,43,your room,6
