local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_114::cluster_000,chunk_114,114,0,the lady,106
chunk_114::cluster_001,chunk_114,114,1,Uriens,238
chunk_114::cluster_002,chunk_114,114,2,ladies,1
chunk_114::cluster_003,chunk_114,114,3,the Marhaus,1
chunk_114::cluster_004,chunk_114,114,4,the great Irish knight,1
chunk_114::cluster_005,chunk_114,114,5,the Irish king,1
chunk_114::cluster_006,chunk_114,114,6,a daughter,1
chunk_114::cluster_007,chunk_114,114,7,a son,1
chunk_114::cluster_008,chunk_114,114,8,Arthur's heir,1
chunk_114::cluster_009,chunk_114,114,9,King Pellinore,2
chunk_114::cluster_010,chunk_114,114,10,Lot,8
chunk_114::cluster_011,chunk_114,114,11,King Pellinore's court,1
chunk_114::cluster_012,chunk_114,114,12,Morgaine,324
chunk_114::cluster_013,chunk_114,114,13,the girl,46
chunk_114::cluster_014,chunk_114,114,14,Avalloch,30
chunk_114::cluster_015,chunk_114,114,15,grandmother to Uriens' brood,1
chunk_114::cluster_016,chunk_114,114,16,Uriens' brood,1
chunk_114::cluster_017,chunk_114,114,17,a beautiful woman,1
chunk_114::cluster_018,chunk_114,114,18,a girl,1
chunk_114::cluster_019,chunk_114,114,19,other teachers,1
chunk_114::cluster_020,chunk_114,114,20,a Christian household,1
chunk_114::cluster_024,chunk_114,114,24,a married woman,1
chunk_114::cluster_025,chunk_114,114,25,a Christian household,1
chunk_114::cluster_026,chunk_114,114,26,no husband,1
chunk_114::cluster_027,chunk_114,114,27,her sons,1
chunk_114::cluster_028,chunk_114,114,28,a paramour,1
chunk_114::cluster_029,chunk_114,114,29,Duchess of Cornwall,2
chunk_114::cluster_030,chunk_114,114,30,Gorlois,4
chunk_114::cluster_031,chunk_114,114,31,Pendragon,1
chunk_114::cluster_032,chunk_114,114,32,no son,1
chunk_114::cluster_033,chunk_114,114,33,Uther,1
chunk_114::cluster_034,chunk_114,114,34,the castle,2
chunk_114::cluster_035,chunk_114,114,35,Lothian,2
chunk_114::cluster_036,chunk_114,114,36,hidden valleys,1
chunk_114::cluster_037,chunk_114,114,37,the sea,1
chunk_114::cluster_038,chunk_114,114,38,my own mistress,1
chunk_114::cluster_039,chunk_114,114,39,the queen's chamber,1
chunk_114::cluster_040,chunk_114,114,40,it,1
chunk_114::cluster_041,chunk_114,114,41,the plowmen,1
chunk_114::cluster_042,chunk_114,114,42,the fields,24
chunk_114::cluster_043,chunk_114,114,43,Avalon,16
chunk_114::cluster_044,chunk_114,114,44,Arthur,14
chunk_114::cluster_046,chunk_114,114,46,all the pretty girls,1
chunk_114::cluster_047,chunk_114,114,47,here,1
chunk_114::cluster_049,chunk_114,114,49,the priest,1
chunk_114::cluster_050,chunk_114,114,50,dancers who dance round the fields,1
chunk_114::cluster_051,chunk_114,114,51,the church,1
chunk_114::cluster_052,chunk_114,114,52,we,1
chunk_114::cluster_053,chunk_114,114,53,God,1
chunk_114::cluster_054,chunk_114,114,54,men,1
chunk_114::cluster_055,chunk_114,114,55,children,1
chunk_114::cluster_057,chunk_114,114,57,the queen of the land,1
chunk_114::cluster_058,chunk_114,114,58,the Harvest Lady,1
chunk_114::cluster_059,chunk_114,114,59,God,1
chunk_114::cluster_060,chunk_114,114,60,we,1
chunk_114::cluster_061,chunk_114,114,61,civilized men,1
chunk_114::cluster_065,chunk_114,114,65,any boy,1
chunk_114::cluster_066,chunk_114,114,66,our,1
chunk_114::cluster_068,chunk_114,114,68,we,1
chunk_114::cluster_069,chunk_114,114,69,the king's scapegoat,2
chunk_114::cluster_070,chunk_114,114,70,we,1
chunk_114::cluster_071,chunk_114,114,71,priests with their crosses,1
chunk_114::cluster_072,chunk_114,114,72,"priests with their crosses, forbidding the lighting of the fires of fertility",1
chunk_114::cluster_073,chunk_114,114,73,their,1
chunk_114::cluster_074,chunk_114,114,74,the household,1
chunk_114::cluster_075,chunk_114,114,75,his foster-brothers,1
chunk_114::cluster_076,chunk_114,114,76,the room that had been his when he lived here as a boy,1
chunk_114::cluster_077,chunk_114,114,77,here,1
chunk_114::cluster_078,chunk_114,114,78,a lady to grace my chamber,1
chunk_114::cluster_079,chunk_114,114,79,my chamber,1
chunk_114::cluster_080,chunk_114,114,80,My father,1
chunk_114::cluster_081,chunk_114,114,81,a fortunate man,1
chunk_114::cluster_082,chunk_114,114,82,the wife of a king,1
chunk_114::cluster_083,chunk_114,114,83,a king,1
chunk_114::cluster_084,chunk_114,114,84,a king,1
chunk_114::cluster_085,chunk_114,114,85,a king's younger son,1
chunk_114::cluster_086,chunk_114,114,86,the corridor,1
chunk_114::cluster_087,chunk_114,114,87,the chamber she shared with Uriens,1
chunk_114::cluster_088,chunk_114,114,88,Her lady-in-waiting,1
chunk_114::cluster_089,chunk_114,114,89,the woman,2
chunk_114::cluster_090,chunk_114,114,90,we,21
chunk_114::cluster_091,chunk_114,114,91,here,6
chunk_114::cluster_092,chunk_114,114,92,a civilized land,1
chunk_114::cluster_093,chunk_114,114,93,a man,1
chunk_114::cluster_094,chunk_114,114,94,the Tor,1
chunk_114::cluster_095,chunk_114,114,95,the maidens waiting in the plowed fields,1
chunk_114::cluster_096,chunk_114,114,96,such a king as can give much life to the fields,1
chunk_114::cluster_097,chunk_114,114,97,the young people,1
chunk_114::cluster_098,chunk_114,114,98,a fool,1
chunk_114::cluster_099,chunk_114,114,99,his fellow kings,1
chunk_114::cluster_100,chunk_114,114,100,a woman,1
chunk_114::cluster_101,chunk_114,114,101,a traitor to Avalon,1
chunk_114::cluster_102,chunk_114,114,102,an apostate,1
chunk_114::cluster_103,chunk_114,114,103,another apostate,1
chunk_114::cluster_104,chunk_114,114,104,Gwydion,1
chunk_114::cluster_105,chunk_114,114,105,a child in the womb,1
chunk_114::cluster_107,chunk_114,114,107,queen in North Wales,1
chunk_114::cluster_108,chunk_114,114,108,"duchess in Cornwall, where Gorlois's name still means something",1
chunk_114::cluster_109,chunk_114,114,109,God,1
chunk_114::cluster_110,chunk_114,114,110,a dozen body servants,1
chunk_114::cluster_111,chunk_114,114,111,your slave,1
chunk_114::cluster_112,chunk_114,114,112,a pageboy,1
chunk_114::cluster_113,chunk_114,114,113,a priestess,1
chunk_114::cluster_114,chunk_114,114,114,land,1
chunk_114::cluster_115,chunk_114,114,115,any woman,1
chunk_114::cluster_116,chunk_114,114,116,queen,1
chunk_114::cluster_117,chunk_114,114,117,We,1
chunk_114::cluster_118,chunk_114,114,118,they,1
chunk_114::cluster_119,chunk_114,114,119,a pagan,1
chunk_114::cluster_120,chunk_114,114,120,the Goddess,18
chunk_114::cluster_121,chunk_114,114,121,the Great Sow,1
chunk_114::cluster_122,chunk_114,114,122,we,1
chunk_114::cluster_123,chunk_114,114,123,the folk,2
chunk_114::cluster_124,chunk_114,114,124,North Wales,2
chunk_114::cluster_125,chunk_114,114,125,their kings,1
chunk_114::cluster_126,chunk_114,114,126,a king strong enough to resist the tide of Christianity washing over the land,1
chunk_114::cluster_127,chunk_114,114,127,a king on the throne who was not bound hard and fast to the rule of the priests,1
chunk_114::cluster_128,chunk_114,114,128,the priests,1
chunk_114::cluster_129,chunk_114,114,129,Britain,2
chunk_114::cluster_130,chunk_114,114,130,the wise folk at Avalon,1
chunk_114::cluster_131,chunk_114,114,131,an old man,1
chunk_114::cluster_132,chunk_114,114,132,a Christian land,1
chunk_114::cluster_133,chunk_114,114,133,a High Priestess of the Lady,1
chunk_114::cluster_134,chunk_114,114,134,Arthur's court,1
chunk_114::cluster_135,chunk_114,114,135,"one like Arthur, living an entire life in which she had no part",1
chunk_114::cluster_137,chunk_114,114,137,the priests,1
chunk_114::cluster_138,chunk_114,114,138,they,1
chunk_114::cluster_139,chunk_114,114,139,the High Queen,1
chunk_114::cluster_140,chunk_114,114,140,a fool,1
