local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_139::cluster_000,chunk_139,139,0,Lancelet,67
chunk_139::cluster_001,chunk_139,139,1,Gwenhwyfar,67
chunk_139::cluster_002,chunk_139,139,2,Morgaine,330
chunk_139::cluster_003,chunk_139,139,3,them,1
chunk_139::cluster_004,chunk_139,139,4,a little girl,1
chunk_139::cluster_005,chunk_139,139,5,Our,1
chunk_139::cluster_006,chunk_139,139,6,Our mother,1
chunk_139::cluster_007,chunk_139,139,7,the old folk of Avalon,1
chunk_139::cluster_008,chunk_139,139,8,Avalon,18
chunk_139::cluster_009,chunk_139,139,9,his father,1
chunk_139::cluster_010,chunk_139,139,10,a Beltane child,1
chunk_139::cluster_011,chunk_139,139,11,all children gotten in the groves,1
chunk_139::cluster_012,chunk_139,139,12,the groves,1
chunk_139::cluster_013,chunk_139,139,13,one of the damsels of the Lady of the Lake,1
chunk_139::cluster_014,chunk_139,139,14,the damsels of the Lady of the Lake,1
chunk_139::cluster_015,chunk_139,139,15,the Lady of the Lake,1
chunk_139::cluster_016,chunk_139,139,16,I had forgotten-they,1
chunk_139::cluster_017,chunk_139,139,17,they,12
chunk_139::cluster_018,chunk_139,139,18,the Goddess,1
chunk_139::cluster_019,chunk_139,139,19,The feasters,16
chunk_139::cluster_020,chunk_139,139,20,Chattering fools,1
chunk_139::cluster_021,chunk_139,139,21,Their most Christian husbands,1
chunk_139::cluster_022,chunk_139,139,22,fathers,1
chunk_139::cluster_023,chunk_139,139,23,Arthur,233
chunk_139::cluster_024,chunk_139,139,24,the nobles,1
chunk_139::cluster_025,chunk_139,139,25,the Druids,4
chunk_139::cluster_026,chunk_139,139,26,his people,3
chunk_139::cluster_027,chunk_139,139,27,the Merlin,3
chunk_139::cluster_028,chunk_139,139,28,any Christian land,1
chunk_139::cluster_029,chunk_139,139,29,they,1
chunk_139::cluster_030,chunk_139,139,30,Wales,1
chunk_139::cluster_031,chunk_139,139,31,My folk,1
chunk_139::cluster_032,chunk_139,139,32,those fools of Gwenhwyfar's ladies,4
chunk_139::cluster_033,chunk_139,139,33,Gwenhwyfar's ladies,1
chunk_139::cluster_034,chunk_139,139,34,the world,1
chunk_139::cluster_035,chunk_139,139,35,fools,1
chunk_139::cluster_036,chunk_139,139,36,her ladies,1
chunk_139::cluster_037,chunk_139,139,37,a fool,1
chunk_139::cluster_038,chunk_139,139,38,fools,1
chunk_139::cluster_039,chunk_139,139,39,his queen,1
chunk_139::cluster_040,chunk_139,139,40,men,1
chunk_139::cluster_041,chunk_139,139,41,a woman,1
chunk_139::cluster_042,chunk_139,139,42,other women,1
chunk_139::cluster_044,chunk_139,139,44,The women in Avalon,1
chunk_139::cluster_045,chunk_139,139,45,Accolon,25
chunk_139::cluster_046,chunk_139,139,46,Taliesin,4
chunk_139::cluster_047,chunk_139,139,47,the Round Table,3
chunk_139::cluster_048,chunk_139,139,48,his sons,1
chunk_139::cluster_049,chunk_139,139,49,Uwaine,1
chunk_139::cluster_050,chunk_139,139,50,her household,1
chunk_139::cluster_051,chunk_139,139,51,the King's aunt,1
chunk_139::cluster_052,chunk_139,139,52,his household,1
chunk_139::cluster_053,chunk_139,139,53,the other knights,2
chunk_139::cluster_054,chunk_139,139,54,some craftsman,1
chunk_139::cluster_055,chunk_139,139,55,every Companion,2
chunk_139::cluster_056,chunk_139,139,56,Galahad,7
chunk_139::cluster_057,chunk_139,139,57,the clowns,1
chunk_139::cluster_058,chunk_139,139,58,her,2
chunk_139::cluster_059,chunk_139,139,59,a huge horned devil,1
chunk_139::cluster_060,chunk_139,139,60,a group of naked men,1
chunk_139::cluster_061,chunk_139,139,61,Mary,1
chunk_139::cluster_063,chunk_139,139,63,us,1
chunk_139::cluster_064,chunk_139,139,64,the servants,3
chunk_139::cluster_065,chunk_139,139,65,the hall,14
chunk_139::cluster_066,chunk_139,139,66,Cai,8
chunk_139::cluster_067,chunk_139,139,67,God,2
chunk_139::cluster_069,chunk_139,139,69,us,1
chunk_139::cluster_070,chunk_139,139,70,the author of the drawings,5
chunk_139::cluster_071,chunk_139,139,71,the room,2
chunk_139::cluster_072,chunk_139,139,72,The women,1
chunk_139::cluster_073,chunk_139,139,73,a queen-,1
chunk_139::cluster_074,chunk_139,139,74,some fool,1
chunk_139::cluster_075,chunk_139,139,75,anyone,1
chunk_139::cluster_077,chunk_139,139,77,some idiot,1
chunk_139::cluster_078,chunk_139,139,78,Gwenhwyfar's waiting-women,1
chunk_139::cluster_079,chunk_139,139,79,devils,1
chunk_139::cluster_080,chunk_139,139,80,Lackeys,1
chunk_139::cluster_081,chunk_139,139,81,We,1
chunk_139::cluster_083,chunk_139,139,83,Men,1
chunk_139::cluster_084,chunk_139,139,84,we,4
chunk_139::cluster_085,chunk_139,139,85,any petitioners,1
chunk_139::cluster_086,chunk_139,139,86,"some man with a complaint which seemed stupid, about a boundary",1
chunk_139::cluster_087,chunk_139,139,87,his,3
chunk_139::cluster_088,chunk_139,139,88,the common folk,2
chunk_139::cluster_089,chunk_139,139,89,his vassal,1
chunk_139::cluster_090,chunk_139,139,90,Any of his bailiffs,1
chunk_139::cluster_091,chunk_139,139,91,his bailiffs,1
chunk_139::cluster_092,chunk_139,139,92,the great nobles,1
chunk_139::cluster_093,chunk_139,139,93,his own Companions,1
chunk_139::cluster_094,chunk_139,139,94,jugglers,1
chunk_139::cluster_095,chunk_139,139,95,acrobats,1
chunk_139::cluster_096,chunk_139,139,96,a man,1
chunk_139::cluster_097,chunk_139,139,97,a harlot,1
chunk_139::cluster_098,chunk_139,139,98,them,1
chunk_139::cluster_099,chunk_139,139,99,Companions,1
chunk_139::cluster_100,chunk_139,139,100,some who detested Gwenhwyfar's obvious partiality to her champion,1
chunk_139::cluster_101,chunk_139,139,101,the Saxon kings,40
chunk_139::cluster_102,chunk_139,139,102,his,1
chunk_139::cluster_103,chunk_139,139,103,his retinue,1
chunk_139::cluster_104,chunk_139,139,104,Adelric,11
chunk_139::cluster_105,chunk_139,139,105,lord of Kent and Anglia,1
chunk_139::cluster_106,chunk_139,139,106,Kent,1
chunk_139::cluster_107,chunk_139,139,107,Anglia,1
chunk_139::cluster_108,chunk_139,139,108,my brother kings,1
chunk_139::cluster_109,chunk_139,139,109,Lot,3
chunk_139::cluster_110,chunk_139,139,110,his,1
chunk_139::cluster_111,chunk_139,139,111,your subject kings,1
chunk_139::cluster_112,chunk_139,139,112,all Christian kings,1
chunk_139::cluster_113,chunk_139,139,113,brothers,1
chunk_139::cluster_114,chunk_139,139,114,the bishops,5
chunk_139::cluster_115,chunk_139,139,115,the Saxons,23
chunk_139::cluster_116,chunk_139,139,116,Viviane,9
chunk_139::cluster_117,chunk_139,139,117,anyone,1
chunk_139::cluster_118,chunk_139,139,118,Heaven,1
chunk_139::cluster_119,chunk_139,139,119,Hell,1
chunk_139::cluster_120,chunk_139,139,120,this land,1
chunk_139::cluster_121,chunk_139,139,121,Christian kings,1
chunk_139::cluster_122,chunk_139,139,122,One God who rules us all,1
chunk_139::cluster_123,chunk_139,139,123,priestess of Avalon,3
chunk_139::cluster_124,chunk_139,139,124,a warrior,1
chunk_139::cluster_125,chunk_139,139,125,a little woman,1
chunk_139::cluster_126,chunk_139,139,126,children unconceived,1
chunk_139::cluster_127,chunk_139,139,127,the priests,1
chunk_139::cluster_128,chunk_139,139,128,they,1
chunk_139::cluster_129,chunk_139,139,129,the Romans,1
chunk_139::cluster_130,chunk_139,139,130,Your,1
chunk_139::cluster_131,chunk_139,139,131,my Companions,1
chunk_139::cluster_132,chunk_139,139,132,our,1
chunk_139::cluster_133,chunk_139,139,133,The least of your subjects,1
chunk_139::cluster_134,chunk_139,139,134,your subjects,1
chunk_139::cluster_135,chunk_139,139,135,the chamber Gwenhwyfar had assigned King Uriens and his family,1
chunk_139::cluster_136,chunk_139,139,136,his family,1
chunk_139::cluster_137,chunk_139,139,137,her waiting-woman,1
chunk_139::cluster_138,chunk_139,139,138,the Christian God who would strip all other knowledge from the world,1
chunk_139::cluster_139,chunk_139,139,139,the kingdom of North Wales,2
chunk_139::cluster_140,chunk_139,139,140,ruler,1
chunk_139::cluster_141,chunk_139,139,141,Father,1
chunk_139::cluster_142,chunk_139,139,142,Our people,1
chunk_139::cluster_143,chunk_139,139,143,their holy groves-,1
chunk_139::cluster_144,chunk_139,139,144,one of the magical groves,1
chunk_139::cluster_145,chunk_139,139,145,the Goddess,1
chunk_139::cluster_146,chunk_139,139,146,the Christians,1
chunk_139::cluster_147,chunk_139,139,147,a fool,1
chunk_139::cluster_148,chunk_139,139,148,priestess,1
chunk_139::cluster_149,chunk_139,139,149,priestess at his kingmaking,1
chunk_139::cluster_150,chunk_139,139,150,a son,1
chunk_139::cluster_151,chunk_139,139,151,the ruler behind the throne,1
chunk_139::cluster_152,chunk_139,139,152,We,1
chunk_139::cluster_153,chunk_139,139,153,his chambers,1
chunk_139::cluster_154,chunk_139,139,154,we,1
chunk_139::cluster_155,chunk_139,139,155,my father,1
chunk_139::cluster_156,chunk_139,139,156,the most generous of men,1
chunk_139::cluster_157,chunk_139,139,157,Gareth,5
chunk_139::cluster_158,chunk_139,139,158,his own kinsmen,1
chunk_139::cluster_159,chunk_139,139,159,handsome young men,1
chunk_139::cluster_160,chunk_139,139,160,"no man at this court, young or old, who has ever had a word from Lancelet",1
chunk_139::cluster_161,chunk_139,139,161,a miser,1
chunk_139::cluster_162,chunk_139,139,162,Lot's court,1
chunk_139::cluster_163,chunk_139,139,163,a youth,1
chunk_139::cluster_164,chunk_139,139,164,they,1
chunk_139::cluster_165,chunk_139,139,165,Rome,1
chunk_139::cluster_166,chunk_139,139,166,Alexander,1
chunk_139::cluster_167,chunk_139,139,167,knightly companions,1
chunk_139::cluster_168,chunk_139,139,168,they,1
chunk_139::cluster_169,chunk_139,139,169,our,1
chunk_139::cluster_170,chunk_139,139,170,brother,1
chunk_139::cluster_171,chunk_139,139,171,North Wales,2
