local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_010::cluster_000,chunk_010,10,0,the Witch,58
chunk_010::cluster_001,chunk_010,10,1,Dorothy,164
chunk_010::cluster_002,chunk_010,10,2,a wicked creature,1
chunk_010::cluster_003,chunk_010,10,3,kitchen,1
chunk_010::cluster_004,chunk_010,10,4,the Lion,53
chunk_010::cluster_005,chunk_010,10,5,the castle,7
chunk_010::cluster_006,chunk_010,10,6,prisoners in a strange land,1
chunk_010::cluster_007,chunk_010,10,7,a strange land,1
chunk_010::cluster_008,chunk_010,10,8,his prison,1
chunk_010::cluster_009,chunk_010,10,9,They,1
chunk_010::cluster_010,chunk_010,10,10,the Winkies,67
chunk_010::cluster_011,chunk_010,10,11,the travelers,136
chunk_010::cluster_012,chunk_010,10,12,slaves,1
chunk_010::cluster_013,chunk_010,10,13,our friends,1
chunk_010::cluster_014,chunk_010,10,14,their friends,2
chunk_010::cluster_015,chunk_010,10,15,they,2
chunk_010::cluster_016,chunk_010,10,16,the Tin Woodman,68
chunk_010::cluster_017,chunk_010,10,17,us,2
chunk_010::cluster_018,chunk_010,10,18,"the rocky plain where the Tin Woodman lay, all battered and bent",1
chunk_010::cluster_019,chunk_010,10,19,any of your people,1
chunk_010::cluster_020,chunk_010,10,20,tinsmiths,1
chunk_010::cluster_021,chunk_010,10,21,Some of us,1
chunk_010::cluster_022,chunk_010,10,22,very good tinsmiths,1
chunk_010::cluster_023,chunk_010,10,23,them,1
chunk_010::cluster_024,chunk_010,10,24,the tinsmiths,12
chunk_010::cluster_025,chunk_010,10,25,the courtyard,2
chunk_010::cluster_026,chunk_010,10,26,the Scarecrow,45
chunk_010::cluster_027,chunk_010,10,27,you,1
chunk_010::cluster_028,chunk_010,10,28,The tinsmiths looked the Woodman,1
chunk_010::cluster_029,chunk_010,10,29,one of the big yellow rooms of the castle,1
chunk_010::cluster_030,chunk_010,10,30,a vain man,1
chunk_010::cluster_031,chunk_010,10,31,the Winged Monkeys had tossed the Scarecrow,1
chunk_010::cluster_032,chunk_010,10,32,no one,1
chunk_010::cluster_033,chunk_010,10,33,another of the Winkies,1
chunk_010::cluster_034,chunk_010,10,34,"another of the Winkies, who was a goldsmith",1
chunk_010::cluster_035,chunk_010,10,35,a goldsmith,1
chunk_010::cluster_036,chunk_010,10,36,her friends,1
chunk_010::cluster_037,chunk_010,10,37,the Emerald City,19
chunk_010::cluster_038,chunk_010,10,38,Oz,101
chunk_010::cluster_039,chunk_010,10,39,Every one of the travelers,1
chunk_010::cluster_040,chunk_010,10,40,You,1
chunk_010::cluster_041,chunk_010,10,41,no road,1
chunk_010::cluster_042,chunk_010,10,42,the big fields of buttercups and yellow daisies,1
chunk_010::cluster_043,chunk_010,10,43,the great fields,1
chunk_010::cluster_044,chunk_010,10,44,some place,1
chunk_010::cluster_045,chunk_010,10,45,the scarlet fields,1
chunk_010::cluster_046,chunk_010,10,46,her companions,1
chunk_010::cluster_047,chunk_010,10,47,They,1
chunk_010::cluster_048,chunk_010,10,48,Gayelette,45
chunk_010::cluster_049,chunk_010,10,49,them,1
chunk_010::cluster_050,chunk_010,10,50,we,1
chunk_010::cluster_051,chunk_010,10,51,the wearer of the Cap,1
chunk_010::cluster_052,chunk_010,10,52,two of the Monkeys,4
chunk_010::cluster_053,chunk_010,10,53,we,15
chunk_010::cluster_054,chunk_010,10,54,one little Monkey,1
chunk_010::cluster_055,chunk_010,10,55,the pretty gardens,1
chunk_010::cluster_056,chunk_010,10,56,two of the biggest Monkeys,1
chunk_010::cluster_057,chunk_010,10,57,them,1
chunk_010::cluster_058,chunk_010,10,58,a free people,1
chunk_010::cluster_059,chunk_010,10,59,the forest,3
chunk_010::cluster_060,chunk_010,10,60,your people,2
chunk_010::cluster_061,chunk_010,10,61,anybody,1
chunk_010::cluster_062,chunk_010,10,62,master,1
chunk_010::cluster_063,chunk_010,10,63,some of us,1
chunk_010::cluster_064,chunk_010,10,64,the people who walked in the forest,1
chunk_010::cluster_065,chunk_010,10,65,here,1
chunk_010::cluster_066,chunk_010,10,66,the North,1
chunk_010::cluster_067,chunk_010,10,67,a powerful sorceress,1
chunk_010::cluster_068,chunk_010,10,68,anyone who was good,1
chunk_010::cluster_069,chunk_010,10,69,Everyone,1
chunk_010::cluster_070,chunk_010,10,70,no one,1
chunk_010::cluster_071,chunk_010,10,71,all the men,1
chunk_010::cluster_072,chunk_010,10,72,Quelala,39
chunk_010::cluster_073,chunk_010,10,73,her ruby palace,2
chunk_010::cluster_074,chunk_010,10,74,a man,1
chunk_010::cluster_075,chunk_010,10,75,her husband,1
chunk_010::cluster_076,chunk_010,10,76,any woman,1
chunk_010::cluster_077,chunk_010,10,77,the best and wisest man in all the land,1
chunk_010::cluster_078,chunk_010,10,78,my grandfather,34
chunk_010::cluster_079,chunk_010,10,79,the Land of the West,3
chunk_010::cluster_080,chunk_010,10,80,the King of the Winged Monkeys which lived in the forest near Gayelette's palace,1
chunk_010::cluster_081,chunk_010,10,81,the forest near Gayelette's palace,1
chunk_010::cluster_082,chunk_010,10,82,the middle of the river,1
chunk_010::cluster_083,chunk_010,10,83,shore,1
chunk_010::cluster_084,chunk_010,10,84,all the other Monkeys,1
chunk_010::cluster_085,chunk_010,10,85,the slaves of the owner of the Golden Cap,1
chunk_010::cluster_086,chunk_010,10,86,"the slaves of the owner of the Golden Cap, whosoever he may be",1
chunk_010::cluster_087,chunk_010,10,87,the first owner of the Golden Cap,1
chunk_010::cluster_088,chunk_010,10,88,a Winged Monkey,1
chunk_010::cluster_089,chunk_010,10,89,his little room,1
chunk_010::cluster_090,chunk_010,10,90,the people,2
chunk_010::cluster_091,chunk_010,10,91,Kansas,3
chunk_010::cluster_092,chunk_010,10,92,Aunt Em,4
chunk_010::cluster_093,chunk_010,10,93,their old rooms,1
chunk_010::cluster_094,chunk_010,10,94,the Throne Room,6
chunk_010::cluster_095,chunk_010,10,95,home,1
chunk_010::cluster_096,chunk_010,10,96,no one,1
chunk_010::cluster_097,chunk_010,10,97,no one,1
chunk_010::cluster_098,chunk_010,10,98,common mortals,1
chunk_010::cluster_099,chunk_010,10,99,Our,1
chunk_010::cluster_100,chunk_010,10,100,a great Head,1
chunk_010::cluster_101,chunk_010,10,101,a lovely Lady,1
chunk_010::cluster_102,chunk_010,10,102,a terrible Beast,1
chunk_010::cluster_103,chunk_010,10,103,a Ball of Fire,1
chunk_010::cluster_104,chunk_010,10,104,a Great Wizard,1
chunk_010::cluster_105,chunk_010,10,105,a Great Wizard,1
chunk_010::cluster_106,chunk_010,10,106,a common man,1
chunk_010::cluster_107,chunk_010,10,107,a humbug,1
chunk_010::cluster_108,chunk_010,10,108,a humbug,1
chunk_010::cluster_109,chunk_010,10,109,anyone else,1
chunk_010::cluster_110,chunk_010,10,110,a humbug,1
chunk_010::cluster_111,chunk_010,10,111,No one,1
chunk_010::cluster_112,chunk_010,10,112,No one knows it but you four,1
