local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_137::cluster_000::mention_000,chunk_137::cluster_000,chunk_137,137,0,0,5,11,424595,424601,one of Arthur's subject queens,5,424595,left_overlap,424595:424601:one of arthur's subject queens
chunk_137::cluster_001::mention_000,chunk_137::cluster_001,chunk_137,137,1,0,7,8,424597,424598,Arthur,7,424597,left_overlap,424597:424598:arthur
chunk_137::cluster_001::mention_001,chunk_137::cluster_001,chunk_137,137,1,1,17,18,424607,424608,his,17,424607,left_overlap,424607:424608:his
chunk_137::cluster_001::mention_002,chunk_137::cluster_001,chunk_137,137,1,2,60,61,424650,424651,Arthur,60,424650,left_overlap,424650:424651:arthur
chunk_137::cluster_001::mention_003,chunk_137::cluster_001,chunk_137,137,1,3,272,274,424862,424864,the King,273,424863,left_overlap,424862:424864:the king
chunk_137::cluster_001::mention_004,chunk_137::cluster_001,chunk_137,137,1,4,309,311,424899,424901,the King,310,424900,left_overlap,424899:424901:the king
chunk_137::cluster_001::mention_005,chunk_137::cluster_001,chunk_137,137,1,5,464,465,425054,425055,Arthur,464,425054,left_overlap,425054:425055:arthur
chunk_137::cluster_001::mention_006,chunk_137::cluster_001,chunk_137,137,1,6,476,477,425066,425067,Arthur,476,425066,left_overlap,425066:425067:arthur
chunk_137::cluster_001::mention_007,chunk_137::cluster_001,chunk_137,137,1,7,541,542,425131,425132,Arthur,541,425131,left_overlap,425131:425132:arthur
chunk_137::cluster_001::mention_008,chunk_137::cluster_001,chunk_137,137,1,8,583,584,425173,425174,Arthur,583,425173,left_overlap,425173:425174:arthur
chunk_137::cluster_001::mention_009,chunk_137::cluster_001,chunk_137,137,1,9,595,596,425185,425186,Arthur,595,425185,left_overlap,425185:425186:arthur
chunk_137::cluster_001::mention_010,chunk_137::cluster_001,chunk_137,137,1,10,605,606,425195,425196,he,605,425195,left_overlap,425195:425196:he
chunk_137::cluster_001::mention_011,chunk_137::cluster_001,chunk_137,137,1,11,622,623,425212,425213,him,622,425212,left_overlap,425212:425213:him
chunk_137::cluster_001::mention_012,chunk_137::cluster_001,chunk_137,137,1,12,639,641,425229,425231,the King,640,425230,left_overlap,425229:425231:the king
chunk_137::cluster_001::mention_013,chunk_137::cluster_001,chunk_137,137,1,13,642,643,425232,425233,Arthur,642,425232,left_overlap,425232:425233:arthur
chunk_137::cluster_001::mention_014,chunk_137::cluster_001,chunk_137,137,1,14,656,657,425246,425247,my,656,425246,left_overlap,425246:425247:my
