local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_155::cluster_000::mention_000,chunk_155::cluster_000,chunk_155,155,0,0,2,3,479741,479742,Nimue,2,479741,left_overlap,479741:479742:nimue
chunk_155::cluster_000::mention_002,chunk_155::cluster_000,chunk_155,155,0,2,6,7,479745,479746,I,6,479745,left_overlap,479745:479746:i
chunk_155::cluster_000::mention_003,chunk_155::cluster_000,chunk_155,155,0,3,8,9,479747,479748,you,8,479747,left_overlap,479747:479748:you
chunk_155::cluster_000::mention_004,chunk_155::cluster_000,chunk_155,155,0,4,10,11,479749,479750,cousin,10,479749,left_overlap,479749:479750:cousin
chunk_155::cluster_000::mention_005,chunk_155::cluster_000,chunk_155,155,0,5,26,27,479765,479766,Gwenhwyfar,26,479765,left_overlap,479765:479766:gwenhwyfar
chunk_155::cluster_000::mention_006,chunk_155::cluster_000,chunk_155,155,0,6,34,35,479773,479774,her,34,479773,left_overlap,479773:479774:her
chunk_155::cluster_000::mention_007,chunk_155::cluster_000,chunk_155,155,0,7,39,40,479778,479779,she,39,479778,left_overlap,479778:479779:she
chunk_155::cluster_000::mention_008,chunk_155::cluster_000,chunk_155,155,0,8,52,53,479791,479792,Nimue,52,479791,left_overlap,479791:479792:nimue
chunk_155::cluster_000::mention_009,chunk_155::cluster_000,chunk_155,155,0,9,68,69,479807,479808,her,68,479807,left_overlap,479807:479808:her
chunk_155::cluster_000::mention_010,chunk_155::cluster_000,chunk_155,155,0,10,85,86,479824,479825,Morgaine,85,479824,left_overlap,479824:479825:morgaine
chunk_155::cluster_000::mention_011,chunk_155::cluster_000,chunk_155,155,0,11,101,102,479840,479841,her,101,479840,left_overlap,479840:479841:her
chunk_155::cluster_000::mention_012,chunk_155::cluster_000,chunk_155,155,0,12,103,105,479842,479844,a child,104,479843,left_overlap,479842:479844:a child
chunk_155::cluster_000::mention_013,chunk_155::cluster_000,chunk_155,155,0,13,111,112,479850,479851,she,111,479850,left_overlap,479850:479851:she
chunk_155::cluster_000::mention_014,chunk_155::cluster_000,chunk_155,155,0,14,134,135,479873,479874,She,134,479873,left_overlap,479873:479874:she
chunk_155::cluster_000::mention_015,chunk_155::cluster_000,chunk_155,155,0,15,137,138,479876,479877,she,137,479876,left_overlap,479876:479877:she
chunk_155::cluster_000::mention_016,chunk_155::cluster_000,chunk_155,155,0,16,156,157,479895,479896,her,156,479895,left_overlap,479895:479896:her
chunk_155::cluster_000::mention_017,chunk_155::cluster_000,chunk_155,155,0,17,159,160,479898,479899,her,159,479898,left_overlap,479898:479899:her
chunk_155::cluster_000::mention_018,chunk_155::cluster_000,chunk_155,155,0,18,167,169,479906,479908,the Goddess,168,479907,left_overlap,479906:479908:the goddess
chunk_155::cluster_000::mention_019,chunk_155::cluster_000,chunk_155,155,0,19,179,180,479918,479919,Nimue,179,479918,left_overlap,479918:479919:nimue
chunk_155::cluster_000::mention_020,chunk_155::cluster_000,chunk_155,155,0,20,184,185,479923,479924,her,184,479923,left_overlap,479923:479924:her
chunk_155::cluster_000::mention_021,chunk_155::cluster_000,chunk_155,155,0,21,204,205,479943,479944,she,204,479943,left_overlap,479943:479944:she
chunk_155::cluster_000::mention_022,chunk_155::cluster_000,chunk_155,155,0,22,225,226,479964,479965,her,225,479964,left_overlap,479964:479965:her
chunk_155::cluster_000::mention_023,chunk_155::cluster_000,chunk_155,155,0,23,228,229,479967,479968,she,228,479967,left_overlap,479967:479968:she
chunk_155::cluster_000::mention_024,chunk_155::cluster_000,chunk_155,155,0,24,239,241,479978,479980,the Goddess,240,479979,left_overlap,479978:479980:the goddess
chunk_155::cluster_000::mention_025,chunk_155::cluster_000,chunk_155,155,0,25,243,244,479982,479983,her,243,479982,left_overlap,479982:479983:her
chunk_155::cluster_000::mention_026,chunk_155::cluster_000,chunk_155,155,0,26,295,296,480034,480035,She,295,480034,left_overlap,480034:480035:she
chunk_155::cluster_000::mention_027,chunk_155::cluster_000,chunk_155,155,0,27,297,298,480036,480037,her,297,480036,left_overlap,480036:480037:her
chunk_155::cluster_000::mention_030,chunk_155::cluster_000,chunk_155,155,0,30,313,314,480052,480053,me,313,480052,left_overlap,480052:480053:me
chunk_155::cluster_000::mention_032,chunk_155::cluster_000,chunk_155,155,0,32,319,320,480058,480059,you,319,480058,left_overlap,480058:480059:you
chunk_155::cluster_000::mention_033,chunk_155::cluster_000,chunk_155,155,0,33,321,323,480060,480062,my lady,322,480061,left_overlap,480060:480062:my lady
chunk_155::cluster_000::mention_034,chunk_155::cluster_000,chunk_155,155,0,34,337,338,480076,480077,you,337,480076,left_overlap,480076:480077:you
chunk_155::cluster_000::mention_035,chunk_155::cluster_000,chunk_155,155,0,35,365,366,480104,480105,Nimue,365,480104,left_overlap,480104:480105:nimue
chunk_155::cluster_000::mention_036,chunk_155::cluster_000,chunk_155,155,0,36,416,417,480155,480156,I,416,480155,left_overlap,480155:480156:i
chunk_155::cluster_000::mention_037,chunk_155::cluster_000,chunk_155,155,0,37,438,439,480177,480178,Nimue,438,480177,left_overlap,480177:480178:nimue
chunk_155::cluster_000::mention_038,chunk_155::cluster_000,chunk_155,155,0,38,446,447,480185,480186,her,446,480185,left_overlap,480185:480186:her
chunk_155::cluster_000::mention_039,chunk_155::cluster_000,chunk_155,155,0,39,463,465,480202,480204,the maiden,464,480203,left_overlap,480202:480204:the maiden
chunk_155::cluster_000::mention_040,chunk_155::cluster_000,chunk_155,155,0,40,482,483,480221,480222,Gwenhwyfar,482,480221,left_overlap,480221:480222:gwenhwyfar
chunk_155::cluster_000::mention_041,chunk_155::cluster_000,chunk_155,155,0,41,490,491,480229,480230,She,490,480229,left_overlap,480229:480230:she
chunk_155::cluster_000::mention_042,chunk_155::cluster_000,chunk_155,155,0,42,491,492,480230,480231,herself,491,480230,left_overlap,480230:480231:herself
chunk_155::cluster_000::mention_043,chunk_155::cluster_000,chunk_155,155,0,43,502,503,480241,480242,she,502,480241,left_overlap,480241:480242:she
chunk_155::cluster_000::mention_044,chunk_155::cluster_000,chunk_155,155,0,44,524,525,480263,480264,she,524,480263,left_overlap,480263:480264:she
chunk_155::cluster_000::mention_045,chunk_155::cluster_000,chunk_155,155,0,45,527,528,480266,480267,Nimue,527,480266,left_overlap,480266:480267:nimue
chunk_155::cluster_000::mention_046,chunk_155::cluster_000,chunk_155,155,0,46,530,531,480269,480270,her,530,480269,left_overlap,480269:480270:her
chunk_155::cluster_000::mention_047,chunk_155::cluster_000,chunk_155,155,0,47,538,539,480277,480278,she,538,480277,left_overlap,480277:480278:she
chunk_155::cluster_000::mention_048,chunk_155::cluster_000,chunk_155,155,0,48,543,544,480282,480283,Nimue,543,480282,left_overlap,480282:480283:nimue
chunk_155::cluster_000::mention_049,chunk_155::cluster_000,chunk_155,155,0,49,563,564,480302,480303,Nimue,563,480302,left_overlap,480302:480303:nimue
chunk_155::cluster_000::mention_050,chunk_155::cluster_000,chunk_155,155,0,50,566,567,480305,480306,Gwenhwyfar,566,480305,left_overlap,480305:480306:gwenhwyfar
chunk_155::cluster_000::mention_051,chunk_155::cluster_000,chunk_155,155,0,51,570,572,480309,480311,the girl,571,480310,left_overlap,480309:480311:the girl
chunk_155::cluster_000::mention_052,chunk_155::cluster_000,chunk_155,155,0,52,617,618,480356,480357,Gwenhwyfar,617,480356,left_overlap,480356:480357:gwenhwyfar
chunk_155::cluster_000::mention_053,chunk_155::cluster_000,chunk_155,155,0,53,630,631,480369,480370,she,630,480369,left_overlap,480369:480370:she
chunk_155::cluster_000::mention_054,chunk_155::cluster_000,chunk_155,155,0,54,643,644,480382,480383,she,643,480382,left_overlap,480382:480383:she
chunk_155::cluster_000::mention_055,chunk_155::cluster_000,chunk_155,155,0,55,644,645,480383,480384,herself,644,480383,left_overlap,480383:480384:herself
chunk_155::cluster_000::mention_056,chunk_155::cluster_000,chunk_155,155,0,56,660,661,480399,480400,her,660,480399,left_overlap,480399:480400:her
chunk_155::cluster_000::mention_057,chunk_155::cluster_000,chunk_155,155,0,57,667,668,480406,480407,her,667,480406,left_overlap,480406:480407:her
chunk_155::cluster_000::mention_058,chunk_155::cluster_000,chunk_155,155,0,58,670,671,480409,480410,her,670,480409,left_overlap,480409:480410:her
