local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_059::cluster_000,chunk_059,59,0,Arthur,411
chunk_059::cluster_001,chunk_059,59,1,the farrier,1
chunk_059::cluster_002,chunk_059,59,2,you,1
chunk_059::cluster_003,chunk_059,59,3,Morgaine,264
chunk_059::cluster_004,chunk_059,59,4,the youngster,4
chunk_059::cluster_005,chunk_059,59,5,soldiers,1
chunk_059::cluster_006,chunk_059,59,6,the pavilions,1
chunk_059::cluster_007,chunk_059,59,7,me,1
chunk_059::cluster_008,chunk_059,59,8,the castle,6
chunk_059::cluster_009,chunk_059,59,9,Gwenhwyfar,105
chunk_059::cluster_010,chunk_059,59,10,her mother,1
chunk_059::cluster_011,chunk_059,59,11,the woman in Scriptures,1
chunk_059::cluster_012,chunk_059,59,12,"the woman in Scriptures, the one taken in adultery",1
chunk_059::cluster_013,chunk_059,59,13,men,1
chunk_059::cluster_014,chunk_059,59,14,their,1
chunk_059::cluster_015,chunk_059,59,15,the new legion of Caerleon,1
chunk_059::cluster_016,chunk_059,59,16,Rome,1
chunk_059::cluster_017,chunk_059,59,17,the countryside,1
chunk_059::cluster_018,chunk_059,59,18,Ectorius,8
chunk_059::cluster_019,chunk_059,59,19,a dozen riders,1
chunk_059::cluster_020,chunk_059,59,20,no one,1
chunk_059::cluster_021,chunk_059,59,21,wagons,1
chunk_059::cluster_022,chunk_059,59,22,my knights,3
chunk_059::cluster_023,chunk_059,59,23,the old Roman equites-,1
chunk_059::cluster_025,chunk_059,59,25,their,2
chunk_059::cluster_026,chunk_059,59,26,the stables,5
chunk_059::cluster_027,chunk_059,59,27,a centaur,1
chunk_059::cluster_028,chunk_059,59,28,the house,1
chunk_059::cluster_029,chunk_059,59,29,home,1
chunk_059::cluster_030,chunk_059,59,30,the women,1
chunk_059::cluster_031,chunk_059,59,31,a soldier,1
chunk_059::cluster_032,chunk_059,59,32,the legion,1
chunk_059::cluster_033,chunk_059,59,33,captain,1
chunk_059::cluster_034,chunk_059,59,34,Morgause's son,1
chunk_059::cluster_035,chunk_059,59,35,Gaheris,2
chunk_059::cluster_036,chunk_059,59,36,"a bright, merry-looking boy of fourteen or so",1
chunk_059::cluster_037,chunk_059,59,37,Gawaine,7
chunk_059::cluster_038,chunk_059,59,38,our,1
chunk_059::cluster_039,chunk_059,59,39,boys,1
chunk_059::cluster_040,chunk_059,59,40,the best man we have at training the young knights and riders,1
chunk_059::cluster_042,chunk_059,59,42,we,2
chunk_059::cluster_043,chunk_059,59,43,the boys,7
chunk_059::cluster_044,chunk_059,59,44,the young knights,1
chunk_059::cluster_045,chunk_059,59,45,riders,1
chunk_059::cluster_046,chunk_059,59,46,our best rider,1
chunk_059::cluster_047,chunk_059,59,47,a daredevil,1
