local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_094::cluster_000::mention_000,chunk_094::cluster_000,chunk_094,94,0,0,6,7,287824,287825,Gwydion,6,287824,left_overlap,287824:287825:gwydion
chunk_094::cluster_000::mention_001,chunk_094::cluster_000,chunk_094,94,0,1,10,11,287828,287829,himself,10,287828,left_overlap,287828:287829:himself
chunk_094::cluster_000::mention_002,chunk_094::cluster_000,chunk_094,94,0,2,15,16,287833,287834,He,15,287833,left_overlap,287833:287834:he
chunk_094::cluster_000::mention_003,chunk_094::cluster_000,chunk_094,94,0,3,23,24,287841,287842,I,23,287841,left_overlap,287841:287842:i
chunk_094::cluster_000::mention_004,chunk_094::cluster_000,chunk_094,94,0,4,28,29,287846,287847,me,28,287846,left_overlap,287846:287847:me
chunk_094::cluster_000::mention_005,chunk_094::cluster_000,chunk_094,94,0,5,52,53,287870,287871,me,52,287870,left_overlap,287870:287871:me
chunk_094::cluster_000::mention_006,chunk_094::cluster_000,chunk_094,94,0,6,75,76,287893,287894,your,75,287893,left_overlap,287893:287894:your
chunk_094::cluster_000::mention_007,chunk_094::cluster_000,chunk_094,94,0,7,86,88,287904,287906,my Gwydion,87,287905,left_overlap,287904:287906:my gwydion
chunk_094::cluster_000::mention_009,chunk_094::cluster_000,chunk_094,94,0,9,130,131,287948,287949,Gwydion,130,287948,left_overlap,287948:287949:gwydion
chunk_094::cluster_000::mention_010,chunk_094::cluster_000,chunk_094,94,0,10,139,140,287957,287958,he,139,287957,left_overlap,287957:287958:he
chunk_094::cluster_000::mention_011,chunk_094::cluster_000,chunk_094,94,0,11,146,147,287964,287965,he,146,287964,left_overlap,287964:287965:he
chunk_094::cluster_000::mention_012,chunk_094::cluster_000,chunk_094,94,0,12,155,156,287973,287974,his,155,287973,left_overlap,287973:287974:his
chunk_094::cluster_000::mention_013,chunk_094::cluster_000,chunk_094,94,0,13,175,176,287993,287994,He,175,287993,left_overlap,287993:287994:he
chunk_094::cluster_000::mention_014,chunk_094::cluster_000,chunk_094,94,0,14,182,183,288000,288001,he,182,288000,left_overlap,288000:288001:he
chunk_094::cluster_000::mention_015,chunk_094::cluster_000,chunk_094,94,0,15,198,199,288016,288017,he,198,288016,left_overlap,288016:288017:he
chunk_094::cluster_000::mention_016,chunk_094::cluster_000,chunk_094,94,0,16,210,211,288028,288029,him,210,288028,left_overlap,288028:288029:him
chunk_094::cluster_000::mention_017,chunk_094::cluster_000,chunk_094,94,0,17,216,217,288034,288035,him,216,288034,left_overlap,288034:288035:him
chunk_094::cluster_000::mention_018,chunk_094::cluster_000,chunk_094,94,0,18,218,233,288036,288051,this child who had been her last baby when the others were grown and gone,219,288037,left_overlap,288036:288051:this child who had been her last baby when the others were grown and gone
chunk_094::cluster_000::mention_019,chunk_094::cluster_000,chunk_094,94,0,19,237,238,288055,288056,he,237,288055,left_overlap,288055:288056:he
chunk_094::cluster_000::mention_020,chunk_094::cluster_000,chunk_094,94,0,20,262,263,288080,288081,him,262,288080,left_overlap,288080:288081:him
chunk_094::cluster_000::mention_021,chunk_094::cluster_000,chunk_094,94,0,21,272,273,288090,288091,him,272,288090,left_overlap,288090:288091:him
chunk_094::cluster_000::mention_022,chunk_094::cluster_000,chunk_094,94,0,22,291,292,288109,288110,you,291,288109,left_overlap,288109:288110:you
chunk_094::cluster_000::mention_023,chunk_094::cluster_000,chunk_094,94,0,23,298,299,288116,288117,He,298,288116,left_overlap,288116:288117:he
chunk_094::cluster_000::mention_024,chunk_094::cluster_000,chunk_094,94,0,24,300,301,288118,288119,his,300,288118,left_overlap,288118:288119:his
chunk_094::cluster_000::mention_025,chunk_094::cluster_000,chunk_094,94,0,25,306,307,288124,288125,I,306,288124,left_overlap,288124:288125:i
chunk_094::cluster_000::mention_026,chunk_094::cluster_000,chunk_094,94,0,26,310,311,288128,288129,I,310,288128,left_overlap,288128:288129:i
chunk_094::cluster_000::mention_027,chunk_094::cluster_000,chunk_094,94,0,27,320,321,288138,288139,He,320,288138,left_overlap,288138:288139:he
chunk_094::cluster_000::mention_028,chunk_094::cluster_000,chunk_094,94,0,28,336,337,288154,288155,you,336,288154,left_overlap,288154:288155:you
chunk_094::cluster_000::mention_029,chunk_094::cluster_000,chunk_094,94,0,29,347,348,288165,288166,you,347,288165,left_overlap,288165:288166:you
chunk_094::cluster_000::mention_030,chunk_094::cluster_000,chunk_094,94,0,30,354,355,288172,288173,you,354,288172,left_overlap,288172:288173:you
chunk_094::cluster_000::mention_031,chunk_094::cluster_000,chunk_094,94,0,31,357,358,288175,288176,you,357,288175,left_overlap,288175:288176:you
chunk_094::cluster_000::mention_032,chunk_094::cluster_000,chunk_094,94,0,32,381,382,288199,288200,you,381,288199,left_overlap,288199:288200:you
chunk_094::cluster_000::mention_033,chunk_094::cluster_000,chunk_094,94,0,33,384,385,288202,288203,your,384,288202,left_overlap,288202:288203:your
chunk_094::cluster_000::mention_034,chunk_094::cluster_000,chunk_094,94,0,34,403,404,288221,288222,Gwydion,403,288221,left_overlap,288221:288222:gwydion
chunk_094::cluster_000::mention_035,chunk_094::cluster_000,chunk_094,94,0,35,423,424,288241,288242,his,423,288241,left_overlap,288241:288242:his
chunk_094::cluster_000::mention_036,chunk_094::cluster_000,chunk_094,94,0,36,426,427,288244,288245,he,426,288244,left_overlap,288244:288245:he
chunk_094::cluster_000::mention_037,chunk_094::cluster_000,chunk_094,94,0,37,551,553,288369,288371,your son,552,288370,left_overlap,288369:288371:your son
chunk_094::cluster_000::mention_038,chunk_094::cluster_000,chunk_094,94,0,38,841,842,288659,288660,He,841,288659,left_overlap,288659:288660:he
chunk_094::cluster_000::mention_039,chunk_094::cluster_000,chunk_094,94,0,39,847,850,288665,288668,a healthy boy,849,288667,left_overlap,288665:288668:a healthy boy
chunk_094::cluster_000::mention_041,chunk_094::cluster_000,chunk_094,94,0,41,864,865,288682,288683,him,864,288682,left_overlap,288682:288683:him
chunk_094::cluster_000::mention_043,chunk_094::cluster_000,chunk_094,94,0,43,871,872,288689,288690,Gwydion,871,288689,left_overlap,288689:288690:gwydion
chunk_094::cluster_000::mention_044,chunk_094::cluster_000,chunk_094,94,0,44,873,874,288691,288692,his,873,288691,left_overlap,288691:288692:his
chunk_094::cluster_000::mention_045,chunk_094::cluster_000,chunk_094,94,0,45,880,881,288698,288699,My,880,288698,left_overlap,288698:288699:my
chunk_094::cluster_000::mention_046,chunk_094::cluster_000,chunk_094,94,0,46,888,889,288706,288707,me,888,288706,left_overlap,288706:288707:me
chunk_094::cluster_000::mention_047,chunk_094::cluster_000,chunk_094,94,0,47,900,902,288718,288720,her son,901,288719,left_overlap,288718:288720:her son
chunk_094::cluster_000::mention_048,chunk_094::cluster_000,chunk_094,94,0,48,912,913,288730,288731,I,912,288730,left_overlap,288730:288731:i
chunk_094::cluster_000::mention_049,chunk_094::cluster_000,chunk_094,94,0,49,924,925,288742,288743,You,924,288742,left_overlap,288742:288743:you
chunk_094::cluster_000::mention_050,chunk_094::cluster_000,chunk_094,94,0,50,933,934,288751,288752,Gwydion,933,288751,left_overlap,288751:288752:gwydion
chunk_094::cluster_000::mention_051,chunk_094::cluster_000,chunk_094,94,0,51,936,937,288754,288755,you,936,288754,left_overlap,288754:288755:you
chunk_094::cluster_000::mention_052,chunk_094::cluster_000,chunk_094,94,0,52,952,956,288770,288774,the crippled little bard,955,288773,left_overlap,288770:288774:the crippled little bard
chunk_094::cluster_000::mention_053,chunk_094::cluster_000,chunk_094,94,0,53,996,997,288814,288815,him,996,288814,left_overlap,288814:288815:him
chunk_094::cluster_000::mention_054,chunk_094::cluster_000,chunk_094,94,0,54,1012,1013,288830,288831,he,1012,288830,left_overlap,288830:288831:he
chunk_094::cluster_000::mention_055,chunk_094::cluster_000,chunk_094,94,0,55,1031,1034,288849,288852,your own son,1033,288851,left_overlap,288849:288852:your own son
chunk_094::cluster_000::mention_056,chunk_094::cluster_000,chunk_094,94,0,56,1034,1035,288852,288853,Gawaine,1034,288852,left_overlap,288852:288853:gawaine
