local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_065::cluster_000,chunk_065,65,0,Gwenhwyfar,352
chunk_065::cluster_001,chunk_065,65,1,Arthur,441
chunk_065::cluster_002,chunk_065,65,2,any woman,1
chunk_065::cluster_003,chunk_065,65,3,the world-,1
chunk_065::cluster_004,chunk_065,65,4,the Goddess,13
chunk_065::cluster_005,chunk_065,65,5,we,19
chunk_065::cluster_006,chunk_065,65,6,my mother,1
chunk_065::cluster_007,chunk_065,65,7,the Avalon barge,1
chunk_065::cluster_008,chunk_065,65,8,the captain of the King's horse,1
chunk_065::cluster_009,chunk_065,65,9,the King,1
chunk_065::cluster_010,chunk_065,65,10,all men,1
chunk_065::cluster_011,chunk_065,65,11,a contemptible fool,1
chunk_065::cluster_012,chunk_065,65,12,the Goddess in her,1
chunk_065::cluster_013,chunk_065,65,13,a man,2
chunk_065::cluster_014,chunk_065,65,14,Avalon,14
chunk_065::cluster_015,chunk_065,65,15,A priest,1
chunk_065::cluster_016,chunk_065,65,16,Igraine's house priest,1
chunk_065::cluster_017,chunk_065,65,17,a Christian,1
chunk_065::cluster_018,chunk_065,65,18,no one,1
chunk_065::cluster_019,chunk_065,65,19,another priestess of the Goddess,1
chunk_065::cluster_020,chunk_065,65,20,Viviane,8
chunk_065::cluster_021,chunk_065,65,21,Raven,1
chunk_065::cluster_022,chunk_065,65,22,us,1
chunk_065::cluster_023,chunk_065,65,23,the House of Maidens,1
chunk_065::cluster_024,chunk_065,65,24,his court,1
chunk_065::cluster_025,chunk_065,65,25,my foster-mother,1
chunk_065::cluster_026,chunk_065,65,26,the hills,1
chunk_065::cluster_027,chunk_065,65,27,Arthur's court,1
chunk_065::cluster_028,chunk_065,65,28,the coast,1
chunk_065::cluster_029,chunk_065,65,29,his men,3
chunk_065::cluster_030,chunk_065,65,30,the Saxons,8
chunk_065::cluster_031,chunk_065,65,31,Caerleon,2
chunk_065::cluster_032,chunk_065,65,32,an army,1
chunk_065::cluster_033,chunk_065,65,33,men,1
chunk_065::cluster_034,chunk_065,65,34,the courtyard,2
chunk_065::cluster_035,chunk_065,65,35,Elaine,39
chunk_065::cluster_036,chunk_065,65,36,the priests,4
chunk_065::cluster_037,chunk_065,65,37,they,5
chunk_065::cluster_038,chunk_065,65,38,councillors-,1
chunk_065::cluster_039,chunk_065,65,39,all men,2
chunk_065::cluster_040,chunk_065,65,40,fair women,1
chunk_065::cluster_041,chunk_065,65,41,a field camp,1
chunk_065::cluster_042,chunk_065,65,42,a sour old man too lame to fight,1
chunk_065::cluster_043,chunk_065,65,43,no one,1
