local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_026::cluster_000::mention_000,chunk_026::cluster_000,chunk_026,26,0,0,2,3,78180,78181,I,2,78180,left_overlap,78180:78181:i
chunk_026::cluster_000::mention_001,chunk_026::cluster_000,chunk_026,26,0,1,5,6,78183,78184,myself,5,78183,left_overlap,78183:78184:myself
chunk_026::cluster_000::mention_002,chunk_026::cluster_000,chunk_026,26,0,2,20,21,78198,78199,me,20,78198,left_overlap,78198:78199:me
chunk_026::cluster_000::mention_003,chunk_026::cluster_000,chunk_026,26,0,3,40,41,78218,78219,you,40,78218,left_overlap,78218:78219:you
chunk_026::cluster_000::mention_004,chunk_026::cluster_000,chunk_026,26,0,4,44,45,78222,78223,your,44,78222,left_overlap,78222:78223:your
chunk_026::cluster_000::mention_005,chunk_026::cluster_000,chunk_026,26,0,5,77,78,78255,78256,you,77,78255,left_overlap,78255:78256:you
chunk_026::cluster_000::mention_006,chunk_026::cluster_000,chunk_026,26,0,6,83,84,78261,78262,your,83,78261,left_overlap,78261:78262:your
chunk_026::cluster_000::mention_007,chunk_026::cluster_000,chunk_026,26,0,7,102,103,78280,78281,you,102,78280,left_overlap,78280:78281:you
chunk_026::cluster_000::mention_008,chunk_026::cluster_000,chunk_026,26,0,8,127,128,78305,78306,Uther,127,78305,left_overlap,78305:78306:uther
chunk_026::cluster_000::mention_009,chunk_026::cluster_000,chunk_026,26,0,9,142,143,78320,78321,me,142,78320,left_overlap,78320:78321:me
chunk_026::cluster_000::mention_010,chunk_026::cluster_000,chunk_026,26,0,10,147,148,78325,78326,he,147,78325,left_overlap,78325:78326:he
chunk_026::cluster_000::mention_011,chunk_026::cluster_000,chunk_026,26,0,11,153,154,78331,78332,I,153,78331,left_overlap,78331:78332:i
chunk_026::cluster_000::mention_012,chunk_026::cluster_000,chunk_026,26,0,12,301,302,78479,78480,your,301,78479,left_overlap,78479:78480:your
chunk_026::cluster_000::mention_013,chunk_026::cluster_000,chunk_026,26,0,13,327,328,78505,78506,Uther,327,78505,left_overlap,78505:78506:uther
chunk_026::cluster_000::mention_014,chunk_026::cluster_000,chunk_026,26,0,14,331,332,78509,78510,your,331,78509,left_overlap,78509:78510:your
chunk_026::cluster_000::mention_015,chunk_026::cluster_000,chunk_026,26,0,15,365,366,78543,78544,My,365,78543,left_overlap,78543:78544:my
chunk_026::cluster_000::mention_016,chunk_026::cluster_000,chunk_026,26,0,16,390,391,78568,78569,you,390,78568,left_overlap,78568:78569:you
chunk_026::cluster_000::mention_017,chunk_026::cluster_000,chunk_026,26,0,17,398,399,78576,78577,you,398,78576,left_overlap,78576:78577:you
chunk_026::cluster_000::mention_018,chunk_026::cluster_000,chunk_026,26,0,18,416,417,78594,78595,Uther,416,78594,left_overlap,78594:78595:uther
chunk_026::cluster_000::mention_019,chunk_026::cluster_000,chunk_026,26,0,19,457,458,78635,78636,you,457,78635,left_overlap,78635:78636:you
chunk_026::cluster_000::mention_020,chunk_026::cluster_000,chunk_026,26,0,20,459,460,78637,78638,Uther,459,78637,left_overlap,78637:78638:uther
chunk_026::cluster_000::mention_021,chunk_026::cluster_000,chunk_026,26,0,21,471,472,78649,78650,his,471,78649,left_overlap,78649:78650:his
chunk_026::cluster_000::mention_022,chunk_026::cluster_000,chunk_026,26,0,22,474,475,78652,78653,Uther,474,78652,left_overlap,78652:78653:uther
chunk_026::cluster_000::mention_023,chunk_026::cluster_000,chunk_026,26,0,23,476,477,78654,78655,his,476,78654,left_overlap,78654:78655:his
chunk_026::cluster_000::mention_024,chunk_026::cluster_000,chunk_026,26,0,24,494,495,78672,78673,you,494,78672,left_overlap,78672:78673:you
chunk_026::cluster_000::mention_026,chunk_026::cluster_000,chunk_026,26,0,26,506,507,78684,78685,Uther,506,78684,left_overlap,78684:78685:uther
chunk_026::cluster_000::mention_028,chunk_026::cluster_000,chunk_026,26,0,28,512,513,78690,78691,I,512,78690,left_overlap,78690:78691:i
chunk_026::cluster_000::mention_029,chunk_026::cluster_000,chunk_026,26,0,29,522,523,78700,78701,Uther,522,78700,left_overlap,78700:78701:uther
chunk_026::cluster_000::mention_030,chunk_026::cluster_000,chunk_026,26,0,30,530,531,78708,78709,he,530,78708,left_overlap,78708:78709:he
chunk_026::cluster_000::mention_031,chunk_026::cluster_000,chunk_026,26,0,31,536,537,78714,78715,his,536,78714,left_overlap,78714:78715:his
chunk_026::cluster_000::mention_032,chunk_026::cluster_000,chunk_026,26,0,32,540,541,78718,78719,I,540,78718,left_overlap,78718:78719:i
chunk_026::cluster_000::mention_033,chunk_026::cluster_000,chunk_026,26,0,33,559,560,78737,78738,my,559,78737,left_overlap,78737:78738:my
chunk_026::cluster_000::mention_034,chunk_026::cluster_000,chunk_026,26,0,34,592,593,78770,78771,Fool,592,78770,left_overlap,78770:78771:fool
chunk_026::cluster_000::mention_035,chunk_026::cluster_000,chunk_026,26,0,35,602,603,78780,78781,you,602,78780,left_overlap,78780:78781:you
chunk_026::cluster_000::mention_036,chunk_026::cluster_000,chunk_026,26,0,36,608,609,78786,78787,your,608,78786,left_overlap,78786:78787:your
chunk_026::cluster_000::mention_037,chunk_026::cluster_000,chunk_026,26,0,37,625,626,78803,78804,Uther,625,78803,left_overlap,78803:78804:uther
chunk_026::cluster_000::mention_038,chunk_026::cluster_000,chunk_026,26,0,38,629,630,78807,78808,You,629,78807,left_overlap,78807:78808:you
chunk_026::cluster_000::mention_039,chunk_026::cluster_000,chunk_026,26,0,39,633,634,78811,78812,your,633,78811,left_overlap,78811:78812:your
chunk_026::cluster_000::mention_040,chunk_026::cluster_000,chunk_026,26,0,40,637,638,78815,78816,you,637,78815,left_overlap,78815:78816:you
chunk_026::cluster_000::mention_041,chunk_026::cluster_000,chunk_026,26,0,41,639,640,78817,78818,Uther,639,78817,left_overlap,78817:78818:uther
chunk_026::cluster_000::mention_042,chunk_026::cluster_000,chunk_026,26,0,42,644,645,78822,78823,you,644,78822,left_overlap,78822:78823:you
chunk_026::cluster_000::mention_043,chunk_026::cluster_000,chunk_026,26,0,43,663,664,78841,78842,you,663,78841,left_overlap,78841:78842:you
chunk_026::cluster_000::mention_044,chunk_026::cluster_000,chunk_026,26,0,44,716,717,78894,78895,your,716,78894,left_overlap,78894:78895:your
chunk_026::cluster_000::mention_045,chunk_026::cluster_000,chunk_026,26,0,45,742,743,78920,78921,Uther,742,78920,left_overlap,78920:78921:uther
chunk_026::cluster_000::mention_046,chunk_026::cluster_000,chunk_026,26,0,46,761,762,78939,78940,he,761,78939,left_overlap,78939:78940:he
chunk_026::cluster_000::mention_047,chunk_026::cluster_000,chunk_026,26,0,47,784,785,78962,78963,I,784,78962,left_overlap,78962:78963:i
chunk_026::cluster_000::mention_048,chunk_026::cluster_000,chunk_026,26,0,48,812,813,78990,78991,you,812,78990,left_overlap,78990:78991:you
chunk_026::cluster_000::mention_049,chunk_026::cluster_000,chunk_026,26,0,49,815,816,78993,78994,you,815,78993,left_overlap,78993:78994:you
chunk_026::cluster_000::mention_050,chunk_026::cluster_000,chunk_026,26,0,50,823,824,79001,79002,Uther,823,79001,left_overlap,79001:79002:uther
chunk_026::cluster_000::mention_051,chunk_026::cluster_000,chunk_026,26,0,51,850,851,79028,79029,you,850,79028,left_overlap,79028:79029:you
chunk_026::cluster_000::mention_052,chunk_026::cluster_000,chunk_026,26,0,52,852,857,79030,79035,brother-in-law,852,79030,left_overlap,79030:79035:brother-in-law
chunk_026::cluster_000::mention_053,chunk_026::cluster_000,chunk_026,26,0,53,873,874,79051,79052,Uther,873,79051,left_overlap,79051:79052:uther
chunk_026::cluster_000::mention_054,chunk_026::cluster_000,chunk_026,26,0,54,880,881,79058,79059,his,880,79058,left_overlap,79058:79059:his
chunk_026::cluster_000::mention_055,chunk_026::cluster_000,chunk_026,26,0,55,897,898,79075,79076,Pendragon,897,79075,left_overlap,79075:79076:pendragon
chunk_026::cluster_000::mention_057,chunk_026::cluster_000,chunk_026,26,0,57,912,913,79090,79091,Uther,912,79090,left_overlap,79090:79091:uther
chunk_026::cluster_000::mention_058,chunk_026::cluster_000,chunk_026,26,0,58,923,924,79101,79102,me,923,79101,left_overlap,79101:79102:me
chunk_026::cluster_000::mention_059,chunk_026::cluster_000,chunk_026,26,0,59,926,927,79104,79105,I,926,79104,left_overlap,79104:79105:i
chunk_026::cluster_000::mention_060,chunk_026::cluster_000,chunk_026,26,0,60,931,932,79109,79110,I,931,79109,left_overlap,79109:79110:i
chunk_026::cluster_000::mention_061,chunk_026::cluster_000,chunk_026,26,0,61,978,979,79156,79157,Uther,978,79156,left_overlap,79156:79157:uther
chunk_026::cluster_000::mention_062,chunk_026::cluster_000,chunk_026,26,0,62,985,986,79163,79164,I,985,79163,left_overlap,79163:79164:i
chunk_026::cluster_000::mention_063,chunk_026::cluster_000,chunk_026,26,0,63,1009,1010,79187,79188,Uther,1009,79187,left_overlap,79187:79188:uther
chunk_026::cluster_000::mention_064,chunk_026::cluster_000,chunk_026,26,0,64,1019,1020,79197,79198,you,1019,79197,left_overlap,79197:79198:you
chunk_026::cluster_000::mention_065,chunk_026::cluster_000,chunk_026,26,0,65,1021,1022,79199,79200,you,1021,79199,left_overlap,79199:79200:you
chunk_026::cluster_000::mention_066,chunk_026::cluster_000,chunk_026,26,0,66,1035,1036,79213,79214,Uther,1035,79213,left_overlap,79213:79214:uther
chunk_026::cluster_000::mention_067,chunk_026::cluster_000,chunk_026,26,0,67,1041,1042,79219,79220,your,1041,79219,left_overlap,79219:79220:your
chunk_026::cluster_000::mention_068,chunk_026::cluster_000,chunk_026,26,0,68,1044,1045,79222,79223,your,1044,79222,left_overlap,79222:79223:your
chunk_026::cluster_000::mention_069,chunk_026::cluster_000,chunk_026,26,0,69,1063,1064,79241,79242,his,1063,79241,left_overlap,79241:79242:his
chunk_026::cluster_000::mention_070,chunk_026::cluster_000,chunk_026,26,0,70,1067,1068,79245,79246,He,1067,79245,left_overlap,79245:79246:he
chunk_026::cluster_000::mention_071,chunk_026::cluster_000,chunk_026,26,0,71,1082,1083,79260,79261,your,1082,79260,left_overlap,79260:79261:your
chunk_026::cluster_000::mention_072,chunk_026::cluster_000,chunk_026,26,0,72,1089,1091,79267,79269,the Pendragon,1090,79268,left_overlap,79267:79269:the pendragon
chunk_026::cluster_000::mention_073,chunk_026::cluster_000,chunk_026,26,0,73,1095,1099,79273,79277,its support from you,1096,79274,left_overlap,79273:79277:its support from you
chunk_026::cluster_000::mention_074,chunk_026::cluster_000,chunk_026,26,0,74,1098,1099,79276,79277,you,1098,79276,left_overlap,79276:79277:you
chunk_026::cluster_000::mention_075,chunk_026::cluster_000,chunk_026,26,0,75,1105,1106,79283,79284,you,1105,79283,left_overlap,79283:79284:you
chunk_026::cluster_000::mention_076,chunk_026::cluster_000,chunk_026,26,0,76,1107,1108,79285,79286,Uther,1107,79285,left_overlap,79285:79286:uther
chunk_026::cluster_000::mention_077,chunk_026::cluster_000,chunk_026,26,0,77,1114,1115,79292,79293,you,1114,79292,left_overlap,79292:79293:you
chunk_026::cluster_000::mention_078,chunk_026::cluster_000,chunk_026,26,0,78,1133,1134,79311,79312,Uther,1133,79311,left_overlap,79311:79312:uther
chunk_026::cluster_000::mention_079,chunk_026::cluster_000,chunk_026,26,0,79,1165,1166,79343,79344,he,1165,79343,core,
chunk_026::cluster_000::mention_080,chunk_026::cluster_000,chunk_026,26,0,80,1169,1170,79347,79348,his,1169,79347,core,
chunk_026::cluster_000::mention_081,chunk_026::cluster_000,chunk_026,26,0,81,1174,1175,79352,79353,he,1174,79352,core,
chunk_026::cluster_000::mention_082,chunk_026::cluster_000,chunk_026,26,0,82,1198,1200,79376,79378,this man,1199,79377,core,
chunk_026::cluster_000::mention_083,chunk_026::cluster_000,chunk_026,26,0,83,1226,1227,79404,79405,Uther,1226,79404,core,
chunk_026::cluster_000::mention_084,chunk_026::cluster_000,chunk_026,26,0,84,1236,1237,79414,79415,he,1236,79414,core,
chunk_026::cluster_000::mention_085,chunk_026::cluster_000,chunk_026,26,0,85,1271,1272,79449,79450,him,1271,79449,core,
chunk_026::cluster_000::mention_086,chunk_026::cluster_000,chunk_026,26,0,86,1277,1278,79455,79456,Uther,1277,79455,core,
chunk_026::cluster_000::mention_087,chunk_026::cluster_000,chunk_026,26,0,87,1337,1338,79515,79516,you,1337,79515,core,
chunk_026::cluster_000::mention_088,chunk_026::cluster_000,chunk_026,26,0,88,1343,1344,79521,79522,your,1343,79521,core,
chunk_026::cluster_000::mention_089,chunk_026::cluster_000,chunk_026,26,0,89,1406,1407,79584,79585,Uther,1406,79584,core,
chunk_026::cluster_000::mention_090,chunk_026::cluster_000,chunk_026,26,0,90,1431,1432,79609,79610,you,1431,79609,core,
chunk_026::cluster_000::mention_091,chunk_026::cluster_000,chunk_026,26,0,91,1469,1470,79647,79648,him,1469,79647,core,
chunk_026::cluster_000::mention_092,chunk_026::cluster_000,chunk_026,26,0,92,1494,1495,79672,79673,Uther,1494,79672,core,
chunk_026::cluster_000::mention_093,chunk_026::cluster_000,chunk_026,26,0,93,1507,1508,79685,79686,your,1507,79685,core,
chunk_026::cluster_000::mention_094,chunk_026::cluster_000,chunk_026,26,0,94,1511,1512,79689,79690,you,1511,79689,core,
chunk_026::cluster_000::mention_095,chunk_026::cluster_000,chunk_026,26,0,95,1525,1526,79703,79704,he,1525,79703,core,
chunk_026::cluster_000::mention_096,chunk_026::cluster_000,chunk_026,26,0,96,1527,1528,79705,79706,his,1527,79705,core,
chunk_026::cluster_000::mention_097,chunk_026::cluster_000,chunk_026,26,0,97,1531,1532,79709,79710,1,1531,79709,core,
chunk_026::cluster_000::mention_098,chunk_026::cluster_000,chunk_026,26,0,98,1548,1549,79726,79727,he,1548,79726,core,
chunk_026::cluster_000::mention_099,chunk_026::cluster_000,chunk_026,26,0,99,1569,1570,79747,79748,I,1569,79747,core,
chunk_026::cluster_000::mention_100,chunk_026::cluster_000,chunk_026,26,0,100,1575,1576,79753,79754,I,1575,79753,core,
chunk_026::cluster_000::mention_101,chunk_026::cluster_000,chunk_026,26,0,101,1619,1620,79797,79798,1,1619,79797,core,
chunk_026::cluster_000::mention_102,chunk_026::cluster_000,chunk_026,26,0,102,1631,1632,79809,79810,Uther,1631,79809,core,
chunk_026::cluster_000::mention_103,chunk_026::cluster_000,chunk_026,26,0,103,1672,1673,79850,79851,you,1672,79850,core,
chunk_026::cluster_000::mention_104,chunk_026::cluster_000,chunk_026,26,0,104,1674,1675,79852,79853,Uther,1674,79852,core,
chunk_026::cluster_000::mention_105,chunk_026::cluster_000,chunk_026,26,0,105,1681,1682,79859,79860,you,1681,79859,core,
chunk_026::cluster_000::mention_106,chunk_026::cluster_000,chunk_026,26,0,106,1686,1687,79864,79865,your,1686,79864,core,
chunk_026::cluster_000::mention_107,chunk_026::cluster_000,chunk_026,26,0,107,1703,1704,79881,79882,his,1703,79881,core,
chunk_026::cluster_000::mention_108,chunk_026::cluster_000,chunk_026,26,0,108,1718,1719,79896,79897,you,1718,79896,core,
chunk_026::cluster_000::mention_109,chunk_026::cluster_000,chunk_026,26,0,109,1728,1729,79906,79907,you,1728,79906,core,
chunk_026::cluster_000::mention_110,chunk_026::cluster_000,chunk_026,26,0,110,1732,1733,79910,79911,you,1732,79910,core,
chunk_026::cluster_000::mention_111,chunk_026::cluster_000,chunk_026,26,0,111,1786,1787,79964,79965,you,1786,79964,core,
chunk_026::cluster_000::mention_112,chunk_026::cluster_000,chunk_026,26,0,112,1790,1791,79968,79969,Uther,1790,79968,core,
chunk_026::cluster_000::mention_113,chunk_026::cluster_000,chunk_026,26,0,113,1792,1793,79970,79971,his,1792,79970,core,
chunk_026::cluster_000::mention_114,chunk_026::cluster_000,chunk_026,26,0,114,1801,1802,79979,79980,he,1801,79979,core,
chunk_026::cluster_000::mention_115,chunk_026::cluster_000,chunk_026,26,0,115,1811,1812,79989,79990,my,1811,79989,core,
chunk_026::cluster_000::mention_116,chunk_026::cluster_000,chunk_026,26,0,116,1821,1822,79999,80000,I,1821,79999,core,
chunk_026::cluster_000::mention_117,chunk_026::cluster_000,chunk_026,26,0,117,1851,1852,80029,80030,you,1851,80029,core,
chunk_026::cluster_000::mention_118,chunk_026::cluster_000,chunk_026,26,0,118,1852,1853,80030,80031,yourself,1852,80030,core,
chunk_026::cluster_000::mention_119,chunk_026::cluster_000,chunk_026,26,0,119,1862,1863,80040,80041,You,1862,80040,core,
chunk_026::cluster_000::mention_120,chunk_026::cluster_000,chunk_026,26,0,120,1869,1870,80047,80048,you,1869,80047,core,
chunk_026::cluster_000::mention_121,chunk_026::cluster_000,chunk_026,26,0,121,1878,1879,80056,80057,my,1878,80056,core,
chunk_026::cluster_000::mention_122,chunk_026::cluster_000,chunk_026,26,0,122,1883,1884,80061,80062,Uther,1883,80061,core,
chunk_026::cluster_000::mention_123,chunk_026::cluster_000,chunk_026,26,0,123,1902,1903,80080,80081,He,1902,80080,core,
chunk_026::cluster_000::mention_124,chunk_026::cluster_000,chunk_026,26,0,124,1904,1905,80082,80083,his,1904,80082,core,
chunk_026::cluster_000::mention_125,chunk_026::cluster_000,chunk_026,26,0,125,1907,1908,80085,80086,his,1907,80085,core,
chunk_026::cluster_000::mention_126,chunk_026::cluster_000,chunk_026,26,0,126,1914,1915,80092,80093,he,1914,80092,core,
chunk_026::cluster_000::mention_127,chunk_026::cluster_000,chunk_026,26,0,127,1928,1929,80106,80107,he,1928,80106,core,
chunk_026::cluster_000::mention_128,chunk_026::cluster_000,chunk_026,26,0,128,1933,1934,80111,80112,his,1933,80111,core,
chunk_026::cluster_000::mention_129,chunk_026::cluster_000,chunk_026,26,0,129,1944,1945,80122,80123,I,1944,80122,core,
chunk_026::cluster_000::mention_130,chunk_026::cluster_000,chunk_026,26,0,130,1951,1952,80129,80130,I,1951,80129,core,
chunk_026::cluster_000::mention_131,chunk_026::cluster_000,chunk_026,26,0,131,1962,1963,80140,80141,your,1962,80140,core,
chunk_026::cluster_000::mention_132,chunk_026::cluster_000,chunk_026,26,0,132,1979,1980,80157,80158,you,1979,80157,core,
chunk_026::cluster_000::mention_133,chunk_026::cluster_000,chunk_026,26,0,133,1982,1983,80160,80161,your,1982,80160,core,
chunk_026::cluster_000::mention_134,chunk_026::cluster_000,chunk_026,26,0,134,2325,2327,80503,80505,the boat,2326,80504,core,
chunk_026::cluster_000::mention_135,chunk_026::cluster_000,chunk_026,26,0,135,2365,2368,80543,80546,a low barge,2367,80545,core,
chunk_026::cluster_000::mention_136,chunk_026::cluster_000,chunk_026,26,0,136,2379,2380,80557,80558,it,2379,80557,core,
chunk_026::cluster_000::mention_137,chunk_026::cluster_000,chunk_026,26,0,137,2384,2385,80562,80563,it,2384,80562,core,
chunk_026::cluster_000::mention_138,chunk_026::cluster_000,chunk_026,26,0,138,2404,2405,80582,80583,it,2404,80582,core,
chunk_026::cluster_000::mention_139,chunk_026::cluster_000,chunk_026,26,0,139,2501,2503,80679,80681,the boat,2502,80680,core,
chunk_026::cluster_000::mention_140,chunk_026::cluster_000,chunk_026,26,0,140,2505,2506,80683,80684,it,2505,80683,core,
chunk_026::cluster_000::mention_141,chunk_026::cluster_000,chunk_026,26,0,141,2560,2562,80738,80740,the boat,2561,80739,core,
chunk_026::cluster_000::mention_142,chunk_026::cluster_000,chunk_026,26,0,142,2585,2587,80763,80765,the barge,2586,80764,core,
chunk_026::cluster_000::mention_143,chunk_026::cluster_000,chunk_026,26,0,143,2660,2662,80838,80840,the boat,2661,80839,core,
chunk_026::cluster_000::mention_144,chunk_026::cluster_000,chunk_026,26,0,144,2755,2756,80933,80934,you,2755,80933,core,
chunk_026::cluster_000::mention_145,chunk_026::cluster_000,chunk_026,26,0,145,2756,2757,80934,80935,yourself,2756,80934,core,
chunk_026::cluster_000::mention_146,chunk_026::cluster_000,chunk_026,26,0,146,2759,2760,80937,80938,you,2759,80937,core,
chunk_026::cluster_000::mention_147,chunk_026::cluster_000,chunk_026,26,0,147,2824,2827,81002,81005,the fairy barge,2826,81004,core,
chunk_026::cluster_000::mention_148,chunk_026::cluster_000,chunk_026,26,0,148,2854,2856,81032,81034,the boat,2855,81033,core,
