local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_009::cluster_000::mention_000,chunk_009::cluster_000,chunk_009,9,0,0,1,4,26397,26400,the little girl,3,26399,left_overlap,26397:26400:the little girl
chunk_009::cluster_000::mention_001,chunk_009::cluster_000,chunk_009,9,0,1,7,8,26403,26404,she,7,26403,left_overlap,26403:26404:she
chunk_009::cluster_000::mention_002,chunk_009::cluster_000,chunk_009,9,0,2,29,30,26425,26426,you,29,26425,left_overlap,26425:26426:you
chunk_009::cluster_000::mention_003,chunk_009::cluster_000,chunk_009,9,0,3,274,275,26670,26671,Dorothy,274,26670,left_overlap,26670:26671:dorothy
chunk_009::cluster_000::mention_004,chunk_009::cluster_000,chunk_009,9,0,4,276,277,26672,26673,her,276,26672,left_overlap,26672:26673:her
chunk_009::cluster_000::mention_005,chunk_009::cluster_000,chunk_009,9,0,5,308,311,26704,26707,the little girl,310,26706,left_overlap,26704:26707:the little girl
chunk_009::cluster_000::mention_006,chunk_009::cluster_000,chunk_009,9,0,6,342,343,26738,26739,Dorothy,342,26738,left_overlap,26738:26739:dorothy
chunk_009::cluster_000::mention_007,chunk_009::cluster_000,chunk_009,9,0,7,352,353,26748,26749,her,352,26748,left_overlap,26748:26749:her
chunk_009::cluster_000::mention_008,chunk_009::cluster_000,chunk_009,9,0,8,435,436,26831,26832,Dorothy,435,26831,left_overlap,26831:26832:dorothy
chunk_009::cluster_000::mention_009,chunk_009::cluster_000,chunk_009,9,0,9,443,445,26839,26841,the girl,444,26840,left_overlap,26839:26841:the girl
chunk_009::cluster_000::mention_010,chunk_009::cluster_000,chunk_009,9,0,10,568,569,26964,26965,Dorothy,568,26964,left_overlap,26964:26965:dorothy
chunk_009::cluster_000::mention_011,chunk_009::cluster_000,chunk_009,9,0,11,886,887,27282,27283,Dorothy,886,27282,left_overlap,27282:27283:dorothy
chunk_009::cluster_000::mention_012,chunk_009::cluster_000,chunk_009,9,0,12,888,889,27284,27285,her,888,27284,left_overlap,27284:27285:her
chunk_009::cluster_000::mention_013,chunk_009::cluster_000,chunk_009,9,0,13,1188,1189,27584,27585,Dorothy,1188,27584,left_overlap,27584:27585:dorothy
chunk_009::cluster_000::mention_014,chunk_009::cluster_000,chunk_009,9,0,14,1190,1191,27586,27587,her,1190,27586,left_overlap,27586:27587:her
chunk_009::cluster_000::mention_015,chunk_009::cluster_000,chunk_009,9,0,15,1382,1383,27778,27779,Dorothy,1382,27778,left_overlap,27778:27779:dorothy
chunk_009::cluster_000::mention_016,chunk_009::cluster_000,chunk_009,9,0,16,1390,1391,27786,27787,She,1390,27786,left_overlap,27786:27787:she
chunk_009::cluster_000::mention_017,chunk_009::cluster_000,chunk_009,9,0,17,1396,1397,27792,27793,her,1396,27792,left_overlap,27792:27793:her
chunk_009::cluster_000::mention_018,chunk_009::cluster_000,chunk_009,9,0,18,1404,1405,27800,27801,her,1404,27800,left_overlap,27800:27801:her
chunk_009::cluster_000::mention_019,chunk_009::cluster_000,chunk_009,9,0,19,1412,1413,27808,27809,her,1412,27808,left_overlap,27808:27809:her
chunk_009::cluster_000::mention_020,chunk_009::cluster_000,chunk_009,9,0,20,1424,1425,27820,27821,her,1424,27820,left_overlap,27820:27821:her
chunk_009::cluster_000::mention_021,chunk_009::cluster_000,chunk_009,9,0,21,1452,1453,27848,27849,her,1452,27848,left_overlap,27848:27849:her
chunk_009::cluster_000::mention_022,chunk_009::cluster_000,chunk_009,9,0,22,1464,1465,27860,27861,her,1464,27860,left_overlap,27860:27861:her
chunk_009::cluster_000::mention_023,chunk_009::cluster_000,chunk_009,9,0,23,1472,1475,27868,27871,this little girl,1474,27870,core,
chunk_009::cluster_000::mention_024,chunk_009::cluster_000,chunk_009,9,0,24,1484,1485,27880,27881,she,1484,27880,core,
chunk_009::cluster_000::mention_025,chunk_009::cluster_000,chunk_009,9,0,25,1510,1511,27906,27907,her,1510,27906,core,
chunk_009::cluster_000::mention_026,chunk_009::cluster_000,chunk_009,9,0,26,1520,1521,27916,27917,her,1520,27916,core,
chunk_009::cluster_000::mention_027,chunk_009::cluster_000,chunk_009,9,0,27,1533,1534,27929,27930,Dorothy,1533,27929,core,
chunk_009::cluster_000::mention_028,chunk_009::cluster_000,chunk_009,9,0,28,1539,1540,27935,27936,her,1539,27935,core,
chunk_009::cluster_000::mention_029,chunk_009::cluster_000,chunk_009,9,0,29,1554,1555,27950,27951,her,1554,27950,core,
chunk_009::cluster_000::mention_030,chunk_009::cluster_000,chunk_009,9,0,30,1601,1604,27997,28000,The little girl,1603,27999,core,
chunk_009::cluster_000::mention_031,chunk_009::cluster_000,chunk_009,9,0,31,1612,1613,28008,28009,she,1612,28008,core,
chunk_009::cluster_000::mention_032,chunk_009::cluster_000,chunk_009,9,0,32,1615,1616,28011,28012,her,1615,28011,core,
chunk_009::cluster_000::mention_033,chunk_009::cluster_000,chunk_009,9,0,33,1677,1678,28073,28074,Dorothy,1677,28073,core,
chunk_009::cluster_000::mention_034,chunk_009::cluster_000,chunk_009,9,0,34,1697,1699,28093,28095,the girl,1698,28094,core,
chunk_009::cluster_000::mention_035,chunk_009::cluster_000,chunk_009,9,0,35,1707,1708,28103,28104,Dorothy,1707,28103,core,
chunk_009::cluster_000::mention_036,chunk_009::cluster_000,chunk_009,9,0,36,1744,1745,28140,28141,Dorothy,1744,28140,core,
chunk_009::cluster_000::mention_037,chunk_009::cluster_000,chunk_009,9,0,37,1752,1754,28148,28150,the child,1753,28149,core,
chunk_009::cluster_000::mention_038,chunk_009::cluster_000,chunk_009,9,0,38,1760,1764,28156,28160,the soul behind them,1761,28157,core,
chunk_009::cluster_000::mention_039,chunk_009::cluster_000,chunk_009,9,0,39,1768,1771,28164,28167,the little girl,1770,28166,core,
chunk_009::cluster_000::mention_040,chunk_009::cluster_000,chunk_009,9,0,40,1782,1783,28178,28179,her,1782,28178,core,
chunk_009::cluster_000::mention_041,chunk_009::cluster_000,chunk_009,9,0,41,1800,1801,28196,28197,her,1800,28196,core,
chunk_009::cluster_000::mention_042,chunk_009::cluster_000,chunk_009,9,0,42,1805,1806,28201,28202,she,1805,28201,core,
chunk_009::cluster_000::mention_043,chunk_009::cluster_000,chunk_009,9,0,43,1812,1813,28208,28209,her,1812,28208,core,
chunk_009::cluster_000::mention_044,chunk_009::cluster_000,chunk_009,9,0,44,1820,1821,28216,28217,Dorothy,1820,28216,core,
chunk_009::cluster_000::mention_045,chunk_009::cluster_000,chunk_009,9,0,45,1835,1836,28231,28232,you,1835,28231,core,
chunk_009::cluster_000::mention_046,chunk_009::cluster_000,chunk_009,9,0,46,1840,1841,28236,28237,you,1840,28236,core,
chunk_009::cluster_000::mention_047,chunk_009::cluster_000,chunk_009,9,0,47,1844,1845,28240,28241,you,1844,28240,core,
chunk_009::cluster_000::mention_048,chunk_009::cluster_000,chunk_009,9,0,48,1853,1854,28249,28250,you,1853,28249,core,
chunk_009::cluster_000::mention_049,chunk_009::cluster_000,chunk_009,9,0,49,1868,1869,28264,28265,Dorothy,1868,28264,core,
chunk_009::cluster_000::mention_050,chunk_009::cluster_000,chunk_009,9,0,50,1891,1892,28287,28288,her,1891,28287,core,
chunk_009::cluster_000::mention_051,chunk_009::cluster_000,chunk_009,9,0,51,1910,1911,28306,28307,Dorothy,1910,28306,core,
chunk_009::cluster_000::mention_052,chunk_009::cluster_000,chunk_009,9,0,52,1917,1918,28313,28314,her,1917,28313,core,
chunk_009::cluster_000::mention_053,chunk_009::cluster_000,chunk_009,9,0,53,1926,1927,28322,28323,she,1926,28322,core,
chunk_009::cluster_000::mention_054,chunk_009::cluster_000,chunk_009,9,0,54,1930,1931,28326,28327,she,1930,28326,core,
chunk_009::cluster_000::mention_055,chunk_009::cluster_000,chunk_009,9,0,55,1941,1942,28337,28338,her,1941,28337,core,
chunk_009::cluster_000::mention_056,chunk_009::cluster_000,chunk_009,9,0,56,1945,1946,28341,28342,Dorothy,1945,28341,core,
chunk_009::cluster_000::mention_057,chunk_009::cluster_000,chunk_009,9,0,57,2155,2156,28551,28552,Dorothy,2155,28551,core,
chunk_009::cluster_000::mention_058,chunk_009::cluster_000,chunk_009,9,0,58,2178,2179,28574,28575,Dorothy,2178,28574,core,
chunk_009::cluster_000::mention_059,chunk_009::cluster_000,chunk_009,9,0,59,2185,2186,28581,28582,her,2185,28581,core,
chunk_009::cluster_000::mention_060,chunk_009::cluster_000,chunk_009,9,0,60,2254,2256,28650,28652,The girl,2255,28651,core,
chunk_009::cluster_000::mention_061,chunk_009::cluster_000,chunk_009,9,0,61,2271,2272,28667,28668,her,2271,28667,core,
chunk_009::cluster_000::mention_062,chunk_009::cluster_000,chunk_009,9,0,62,2295,2296,28691,28692,Dorothy,2295,28691,core,
chunk_009::cluster_000::mention_063,chunk_009::cluster_000,chunk_009,9,0,63,2302,2303,28698,28699,her,2302,28698,core,
chunk_009::cluster_000::mention_064,chunk_009::cluster_000,chunk_009,9,0,64,2305,2307,28701,28703,The child,2306,28702,core,
chunk_009::cluster_000::mention_065,chunk_009::cluster_000,chunk_009,9,0,65,2318,2319,28714,28715,herself,2318,28714,core,
chunk_009::cluster_000::mention_066,chunk_009::cluster_000,chunk_009,9,0,66,2375,2376,28771,28772,Dorothy,2375,28771,core,
chunk_009::cluster_000::mention_067,chunk_009::cluster_000,chunk_009,9,0,67,2382,2383,28778,28779,she,2382,28778,core,
chunk_009::cluster_000::mention_068,chunk_009::cluster_000,chunk_009,9,0,68,2404,2405,28800,28801,she,2404,28800,core,
chunk_009::cluster_000::mention_069,chunk_009::cluster_000,chunk_009,9,0,69,2415,2416,28811,28812,her,2415,28811,core,
chunk_009::cluster_000::mention_070,chunk_009::cluster_000,chunk_009,9,0,70,2420,2421,28816,28817,her,2420,28816,core,
chunk_009::cluster_000::mention_071,chunk_009::cluster_000,chunk_009,9,0,71,2432,2435,28828,28831,his little mistress,2434,28830,core,
chunk_009::cluster_000::mention_072,chunk_009::cluster_000,chunk_009,9,0,72,2454,2455,28850,28851,Dorothy,2454,28850,core,
chunk_009::cluster_000::mention_073,chunk_009::cluster_000,chunk_009,9,0,73,2462,2465,28858,28861,the little girl,2464,28860,core,
chunk_009::cluster_000::mention_074,chunk_009::cluster_000,chunk_009,9,0,74,2493,2495,28889,28891,the girl,2494,28890,core,
chunk_009::cluster_000::mention_075,chunk_009::cluster_000,chunk_009,9,0,75,2556,2557,28952,28953,Dorothy,2556,28952,core,
chunk_009::cluster_000::mention_076,chunk_009::cluster_000,chunk_009,9,0,76,2562,2563,28958,28959,she,2562,28958,core,
chunk_009::cluster_000::mention_077,chunk_009::cluster_000,chunk_009,9,0,77,2566,2567,28962,28963,her,2566,28962,core,
chunk_009::cluster_000::mention_078,chunk_009::cluster_000,chunk_009,9,0,78,2570,2571,28966,28967,she,2570,28966,core,
chunk_009::cluster_000::mention_079,chunk_009::cluster_000,chunk_009,9,0,79,2576,2578,28972,28974,the child,2577,28973,core,
chunk_009::cluster_000::mention_080,chunk_009::cluster_000,chunk_009,9,0,80,2582,2583,28978,28979,her,2582,28978,core,
chunk_009::cluster_000::mention_081,chunk_009::cluster_000,chunk_009,9,0,81,2586,2587,28982,28983,she,2586,28982,core,
