local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_076::cluster_000,chunk_076,76,0,Gwenhwyfar,374
chunk_076::cluster_001,chunk_076,76,1,Arthur,331
chunk_076::cluster_002,chunk_076,76,2,the men,4
chunk_076::cluster_003,chunk_076,76,3,all those legions of men,1
chunk_076::cluster_004,chunk_076,76,4,all those legions of men out there,1
chunk_076::cluster_005,chunk_076,76,5,all those legions of men out there obey my word,1
chunk_076::cluster_006,chunk_076,76,6,those legions of men,1
chunk_076::cluster_007,chunk_076,76,7,those legions of men out there,1
chunk_076::cluster_008,chunk_076,76,8,one waiting-woman,1
chunk_076::cluster_009,chunk_076,76,9,a midwife,1
chunk_076::cluster_010,chunk_076,76,10,the banks of the river,1
chunk_076::cluster_011,chunk_076,76,11,the river,1
chunk_076::cluster_012,chunk_076,76,12,our,1
chunk_076::cluster_013,chunk_076,76,13,all these men,1
chunk_076::cluster_014,chunk_076,76,14,Morgaine,45
chunk_076::cluster_015,chunk_076,76,15,Lot,3
chunk_076::cluster_016,chunk_076,76,16,Camelot,24
chunk_076::cluster_017,chunk_076,76,17,no one,1
chunk_076::cluster_018,chunk_076,76,18,Our,1
chunk_076::cluster_019,chunk_076,76,19,Our midwives,1
chunk_076::cluster_020,chunk_076,76,20,a breeding woman,1
chunk_076::cluster_021,chunk_076,76,21,This place,1
chunk_076::cluster_022,chunk_076,76,22,we,1
chunk_076::cluster_023,chunk_076,76,23,your women,1
chunk_076::cluster_024,chunk_076,76,24,pregnant women,1
chunk_076::cluster_025,chunk_076,76,25,those who left for Camelot last week,1
chunk_076::cluster_026,chunk_076,76,26,all your women,1
chunk_076::cluster_027,chunk_076,76,27,your women,1
chunk_076::cluster_028,chunk_076,76,28,an armed soldier,1
chunk_076::cluster_029,chunk_076,76,29,an armed soldier's camp,1
chunk_076::cluster_030,chunk_076,76,30,you,1
chunk_076::cluster_031,chunk_076,76,31,her,1
chunk_076::cluster_032,chunk_076,76,32,Elaine,92
chunk_076::cluster_033,chunk_076,76,33,our son,19
chunk_076::cluster_034,chunk_076,76,34,the Saxons,7
chunk_076::cluster_035,chunk_076,76,35,our,1
chunk_076::cluster_036,chunk_076,76,36,her kinswoman,1
chunk_076::cluster_037,chunk_076,76,37,the men,1
chunk_076::cluster_038,chunk_076,76,38,the other women,1
chunk_076::cluster_039,chunk_076,76,39,This countryside,1
chunk_076::cluster_040,chunk_076,76,40,your father,1
chunk_076::cluster_041,chunk_076,76,41,a notable healer woman and midwife,1
chunk_076::cluster_042,chunk_076,76,42,any woman,1
chunk_076::cluster_043,chunk_076,76,43,the Summer Country,1
chunk_076::cluster_044,chunk_076,76,44,the dreadful moors,1
chunk_076::cluster_045,chunk_076,76,45,their,1
chunk_076::cluster_046,chunk_076,76,46,that evil sorceress,1
chunk_076::cluster_047,chunk_076,76,47,his mother,1
chunk_076::cluster_048,chunk_076,76,48,she,2
chunk_076::cluster_049,chunk_076,76,49,Avalon,18
chunk_076::cluster_050,chunk_076,76,50,God,8
chunk_076::cluster_051,chunk_076,76,51,such a sorceress,1
chunk_076::cluster_052,chunk_076,76,52,our,1
chunk_076::cluster_053,chunk_076,76,53,the fairy country,1
chunk_076::cluster_054,chunk_076,76,54,cousin,4
chunk_076::cluster_055,chunk_076,76,55,her ladies,2
chunk_076::cluster_056,chunk_076,76,56,a woman,1
chunk_076::cluster_057,chunk_076,76,57,no married man,1
chunk_076::cluster_058,chunk_076,76,58,one serving- woman,1
chunk_076::cluster_059,chunk_076,76,59,a midwife,1
chunk_076::cluster_060,chunk_076,76,60,your priest,1
chunk_076::cluster_061,chunk_076,76,61,Everyone else,1
chunk_076::cluster_062,chunk_076,76,62,here,15
chunk_076::cluster_063,chunk_076,76,63,husband,1
chunk_076::cluster_064,chunk_076,76,64,queen,1
chunk_076::cluster_065,chunk_076,76,65,the main part of the castle,1
chunk_076::cluster_066,chunk_076,76,66,the army camp,1
chunk_076::cluster_067,chunk_076,76,67,the serving-women,1
chunk_076::cluster_068,chunk_076,76,68,the guest chamber,1
chunk_076::cluster_069,chunk_076,76,69,them,2
chunk_076::cluster_070,chunk_076,76,70,Tintagel,4
chunk_076::cluster_071,chunk_076,76,71,the Virgin,5
chunk_076::cluster_072,chunk_076,76,72,Solitary riders,1
chunk_076::cluster_073,chunk_076,76,73,messengers,1
chunk_076::cluster_074,chunk_076,76,74,more armies,1
chunk_076::cluster_075,chunk_076,76,75,her servant,1
chunk_076::cluster_076,chunk_076,76,76,the midwife,1
chunk_076::cluster_077,chunk_076,76,77,the marauding Saxons off the coast,1
chunk_076::cluster_078,chunk_076,76,78,the coast,1
chunk_076::cluster_079,chunk_076,76,79,the Pendragon,1
chunk_076::cluster_080,chunk_076,76,80,all this land under the High King,1
chunk_076::cluster_081,chunk_076,76,81,a Christian land,1
chunk_076::cluster_082,chunk_076,76,82,"a Christian land, and Arthur's legion",1
chunk_076::cluster_083,chunk_076,76,83,a holy army under the protection of Mary the Virgin,1
chunk_076::cluster_084,chunk_076,76,84,a Christian land from Tintagel to Lothian,1
chunk_076::cluster_085,chunk_076,76,85,Lothian,1
chunk_076::cluster_086,chunk_076,76,86,the king of this Christian land,1
chunk_076::cluster_087,chunk_076,76,87,Igraine's father,1
chunk_076::cluster_088,chunk_076,76,88,the isle,1
chunk_076::cluster_089,chunk_076,76,89,Ynis Witrin,1
chunk_076::cluster_090,chunk_076,76,90,school,1
chunk_076::cluster_091,chunk_076,76,91,the nuns,1
chunk_076::cluster_092,chunk_076,76,92,a byre,1
chunk_076::cluster_096,chunk_076,76,96,the serving-woman,1
chunk_076::cluster_097,chunk_076,76,97,their,1
chunk_076::cluster_098,chunk_076,76,98,four women,1
chunk_076::cluster_099,chunk_076,76,99,we,1
chunk_076::cluster_100,chunk_076,76,100,their great-grandchildren,1
chunk_076::cluster_101,chunk_076,76,101,they,1
chunk_076::cluster_102,chunk_076,76,102,her kin,1
chunk_076::cluster_103,chunk_076,76,103,some of the priestesses of Avalon,1
chunk_076::cluster_104,chunk_076,76,104,the priestesses of Avalon,1
chunk_076::cluster_105,chunk_076,76,105,the priestesses,1
chunk_076::cluster_106,chunk_076,76,106,a woman grown,1
chunk_076::cluster_107,chunk_076,76,107,any man,1
chunk_076::cluster_108,chunk_076,76,108,them,4
chunk_076::cluster_109,chunk_076,76,109,your priests,1
chunk_076::cluster_110,chunk_076,76,110,the Devil,3
chunk_076::cluster_111,chunk_076,76,111,Christ,4
chunk_076::cluster_112,chunk_076,76,112,the idle-,1
