local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_076::cluster_000::mention_000,chunk_076::cluster_000,chunk_076,76,0,0,2,3,233599,233600,you,2,233599,left_overlap,233599:233600:you
chunk_076::cluster_000::mention_001,chunk_076::cluster_000,chunk_076,76,0,1,4,5,233601,233602,Gwenhwyfar,4,233601,left_overlap,233601:233602:gwenhwyfar
chunk_076::cluster_000::mention_002,chunk_076::cluster_000,chunk_076,76,0,2,11,12,233608,233609,your,11,233608,left_overlap,233608:233609:your
chunk_076::cluster_000::mention_003,chunk_076::cluster_000,chunk_076,76,0,3,20,21,233617,233618,you,20,233617,left_overlap,233617:233618:you
chunk_076::cluster_000::mention_004,chunk_076::cluster_000,chunk_076,76,0,4,24,25,233621,233622,you,24,233621,left_overlap,233621:233622:you
chunk_076::cluster_000::mention_005,chunk_076::cluster_000,chunk_076,76,0,5,39,40,233636,233637,you,39,233636,left_overlap,233636:233637:you
chunk_076::cluster_000::mention_006,chunk_076::cluster_000,chunk_076,76,0,6,45,46,233642,233643,I,45,233642,left_overlap,233642:233643:i
chunk_076::cluster_000::mention_007,chunk_076::cluster_000,chunk_076,76,0,7,50,51,233647,233648,she,50,233647,left_overlap,233647:233648:she
chunk_076::cluster_000::mention_008,chunk_076::cluster_000,chunk_076,76,0,8,60,61,233657,233658,me,60,233657,left_overlap,233657:233658:me
chunk_076::cluster_000::mention_009,chunk_076::cluster_000,chunk_076,76,0,9,66,67,233663,233664,me,66,233663,left_overlap,233663:233664:me
chunk_076::cluster_000::mention_010,chunk_076::cluster_000,chunk_076,76,0,10,68,69,233665,233666,my,68,233665,left_overlap,233665:233666:my
chunk_076::cluster_000::mention_011,chunk_076::cluster_000,chunk_076,76,0,11,72,73,233669,233670,me,72,233669,left_overlap,233669:233670:me
chunk_076::cluster_000::mention_012,chunk_076::cluster_000,chunk_076,76,0,12,97,98,233694,233695,lady,97,233694,left_overlap,233694:233695:lady
