local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_050::cluster_000::mention_000,chunk_050::cluster_000,chunk_050,50,0,0,10,11,152430,152431,Morgaine,10,152430,left_overlap,152430:152431:morgaine
chunk_050::cluster_000::mention_001,chunk_050::cluster_000,chunk_050,50,0,1,38,39,152458,152459,Her,38,152458,left_overlap,152458:152459:her
chunk_050::cluster_000::mention_002,chunk_050::cluster_000,chunk_050,50,0,2,47,48,152467,152468,her,47,152467,left_overlap,152467:152468:her
chunk_050::cluster_000::mention_003,chunk_050::cluster_000,chunk_050,50,0,3,51,52,152471,152472,she,51,152471,left_overlap,152471:152472:she
chunk_050::cluster_000::mention_004,chunk_050::cluster_000,chunk_050,50,0,4,54,55,152474,152475,herself,54,152474,left_overlap,152474:152475:herself
chunk_050::cluster_000::mention_005,chunk_050::cluster_000,chunk_050,50,0,5,60,61,152480,152481,Morgaine,60,152480,left_overlap,152480:152481:morgaine
chunk_050::cluster_000::mention_006,chunk_050::cluster_000,chunk_050,50,0,6,62,63,152482,152483,child-,62,152482,left_overlap,152482:152483:child-
chunk_050::cluster_000::mention_007,chunk_050::cluster_000,chunk_050,50,0,7,68,69,152488,152489,I,68,152488,left_overlap,152488:152489:i
chunk_050::cluster_000::mention_008,chunk_050::cluster_000,chunk_050,50,0,8,86,87,152506,152507,her,86,152506,left_overlap,152506:152507:her
chunk_050::cluster_000::mention_009,chunk_050::cluster_000,chunk_050,50,0,9,89,90,152509,152510,her,89,152509,left_overlap,152509:152510:her
chunk_050::cluster_000::mention_010,chunk_050::cluster_000,chunk_050,50,0,10,95,96,152515,152516,her,95,152515,left_overlap,152515:152516:her
chunk_050::cluster_000::mention_011,chunk_050::cluster_000,chunk_050,50,0,11,170,171,152590,152591,You,170,152590,left_overlap,152590:152591:you
chunk_050::cluster_000::mention_012,chunk_050::cluster_000,chunk_050,50,0,12,174,175,152594,152595,Morgaine,174,152594,left_overlap,152594:152595:morgaine
chunk_050::cluster_000::mention_013,chunk_050::cluster_000,chunk_050,50,0,13,177,180,152597,152600,The younger woman,179,152599,left_overlap,152597:152600:the younger woman
chunk_050::cluster_000::mention_014,chunk_050::cluster_000,chunk_050,50,0,14,181,182,152601,152602,her,181,152601,left_overlap,152601:152602:her
chunk_050::cluster_000::mention_015,chunk_050::cluster_000,chunk_050,50,0,15,188,189,152608,152609,her,188,152608,left_overlap,152608:152609:her
chunk_050::cluster_000::mention_016,chunk_050::cluster_000,chunk_050,50,0,16,244,250,152664,152670,this child of incest his shame,249,152669,left_overlap,152664:152670:this child of incest his shame
chunk_050::cluster_000::mention_017,chunk_050::cluster_000,chunk_050,50,0,17,299,300,152719,152720,Morgaine,299,152719,left_overlap,152719:152720:morgaine
chunk_050::cluster_000::mention_018,chunk_050::cluster_000,chunk_050,50,0,18,310,311,152730,152731,her,310,152730,left_overlap,152730:152731:her
chunk_050::cluster_000::mention_019,chunk_050::cluster_000,chunk_050,50,0,19,316,317,152736,152737,She,316,152736,left_overlap,152736:152737:she
chunk_050::cluster_000::mention_020,chunk_050::cluster_000,chunk_050,50,0,20,325,326,152745,152746,she,325,152745,left_overlap,152745:152746:she
chunk_050::cluster_000::mention_021,chunk_050::cluster_000,chunk_050,50,0,21,329,330,152749,152750,My,329,152749,left_overlap,152749:152750:my
chunk_050::cluster_000::mention_022,chunk_050::cluster_000,chunk_050,50,0,22,334,335,152754,152755,my,334,152754,left_overlap,152754:152755:my
chunk_050::cluster_000::mention_023,chunk_050::cluster_000,chunk_050,50,0,23,339,340,152759,152760,I,339,152759,left_overlap,152759:152760:i
chunk_050::cluster_000::mention_024,chunk_050::cluster_000,chunk_050,50,0,24,343,344,152763,152764,my,343,152763,left_overlap,152763:152764:my
chunk_050::cluster_000::mention_025,chunk_050::cluster_000,chunk_050,50,0,25,357,358,152777,152778,her,357,152777,left_overlap,152777:152778:her
chunk_050::cluster_000::mention_026,chunk_050::cluster_000,chunk_050,50,0,26,365,366,152785,152786,Morgaine,365,152785,left_overlap,152785:152786:morgaine
