local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_051::cluster_000,chunk_051,51,0,Arthur,248
chunk_051::cluster_001,chunk_051,51,1,Igraine,295
chunk_051::cluster_002,chunk_051,51,2,a sorcerer,1
chunk_051::cluster_003,chunk_051,51,3,they,1
chunk_051::cluster_004,chunk_051,51,4,Avalon,41
chunk_051::cluster_005,chunk_051,51,5,Viviane,18
chunk_051::cluster_006,chunk_051,51,6,the Roman people,1
chunk_051::cluster_007,chunk_051,51,7,the northern Tribesmen,1
chunk_051::cluster_008,chunk_051,51,8,priestess on the Isle of Avalon,1
chunk_051::cluster_009,chunk_051,51,9,a very wise woman,1
chunk_051::cluster_010,chunk_051,51,10,the sisters on Ynis Witrin,1
chunk_051::cluster_011,chunk_051,51,11,Ynis Witrin,1
chunk_051::cluster_012,chunk_051,51,12,the women of Avalon,1
chunk_051::cluster_013,chunk_051,51,13,evil witches,1
chunk_051::cluster_014,chunk_051,51,14,the devils,1
chunk_051::cluster_015,chunk_051,51,15,no evil woman,1
chunk_051::cluster_016,chunk_051,51,16,the ignorant among them,1
chunk_051::cluster_017,chunk_051,51,17,them,1
chunk_051::cluster_018,chunk_051,51,18,a sorceress,1
chunk_051::cluster_019,chunk_051,51,19,a woman,1
chunk_051::cluster_020,chunk_051,51,20,the sisters,1
chunk_051::cluster_021,chunk_051,51,21,they,1
chunk_051::cluster_022,chunk_051,51,22,women,1
chunk_051::cluster_023,chunk_051,51,23,Morgaine,157
chunk_051::cluster_024,chunk_051,51,24,the Saxons,2
chunk_051::cluster_025,chunk_051,51,25,God,1
chunk_051::cluster_026,chunk_051,51,26,Taliesin,26
chunk_051::cluster_027,chunk_051,51,27,someone who could lead horses and men into battle,1
chunk_051::cluster_028,chunk_051,51,28,men,1
chunk_051::cluster_029,chunk_051,51,29,the hall,1
chunk_051::cluster_030,chunk_051,51,30,A handsome man,1
chunk_051::cluster_031,chunk_051,51,31,his first of captains,1
chunk_051::cluster_032,chunk_051,51,32,the best of fighters,1
chunk_051::cluster_034,chunk_051,51,34,an honorable man,1
chunk_051::cluster_035,chunk_051,51,35,one of King Ban's bastards,1
chunk_051::cluster_045,chunk_051,51,45,some damsel of Avalon,1
chunk_051::cluster_051,chunk_051,51,51,the Lady of Avalon,1
chunk_051::cluster_052,chunk_051,51,52,the great High Priestess of the Old People,1
chunk_051::cluster_054,chunk_051,51,54,the Old People,1
chunk_051::cluster_056,chunk_051,51,56,a king's son-,1
chunk_051::cluster_058,chunk_051,51,58,Ban of Benwick,1
chunk_051::cluster_059,chunk_051,51,59,Benwick,1
chunk_051::cluster_060,chunk_051,51,60,half a dozen legitimate sons,1
chunk_051::cluster_061,chunk_051,51,61,a king's captain,1
chunk_051::cluster_062,chunk_051,51,62,the High Queen,1
chunk_051::cluster_063,chunk_051,51,63,a man,1
chunk_051::cluster_064,chunk_051,51,64,Gorlois,1
chunk_051::cluster_065,chunk_051,51,65,all women,1
chunk_051::cluster_066,chunk_051,51,66,a household of servants,1
chunk_051::cluster_067,chunk_051,51,67,servants,1
chunk_051::cluster_068,chunk_051,51,68,so many of the nuns,1
chunk_051::cluster_069,chunk_051,51,69,the nuns,1
chunk_051::cluster_070,chunk_051,51,70,all of them,1
chunk_051::cluster_071,chunk_051,51,71,them,1
chunk_051::cluster_072,chunk_051,51,72,Only two or three of the sisters,2
chunk_051::cluster_073,chunk_051,51,73,the cloister,2
chunk_051::cluster_074,chunk_051,51,74,the sisters,1
chunk_051::cluster_075,chunk_051,51,75,the Devil,4
chunk_051::cluster_076,chunk_051,51,76,the Old Gods of Avalon,1
chunk_051::cluster_077,chunk_051,51,77,those Old Gods,3
chunk_051::cluster_078,chunk_051,51,78,a Christian land,1
chunk_051::cluster_079,chunk_051,51,79,the Mother Superior,13
chunk_051::cluster_080,chunk_051,51,80,a messenger from Avalon,1
chunk_051::cluster_081,chunk_051,51,81,a messenger from Avalon to one of her ladies,1
