local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_036::cluster_000,chunk_036,36,0,they,3
chunk_036::cluster_001,chunk_036,36,1,men,1
chunk_036::cluster_002,chunk_036,36,2,the men who pursue,1
chunk_036::cluster_003,chunk_036,36,3,Morgaine,391
chunk_036::cluster_004,chunk_036,36,4,Kevin,237
chunk_036::cluster_005,chunk_036,36,5,the Great Mother,6
chunk_036::cluster_006,chunk_036,36,6,the King Stag,19
chunk_036::cluster_007,chunk_036,36,7,the men,6
chunk_036::cluster_008,chunk_036,36,8,his twin and rival,1
chunk_036::cluster_009,chunk_036,36,9,the women,11
chunk_036::cluster_010,chunk_036,36,10,man,1
chunk_036::cluster_011,chunk_036,36,11,They,1
chunk_036::cluster_012,chunk_036,36,12,we,20
chunk_036::cluster_013,chunk_036,36,13,the men and women of the Tribe,1
chunk_036::cluster_014,chunk_036,36,14,women of the Tribe,1
chunk_036::cluster_015,chunk_036,36,15,the Tribe,1
chunk_036::cluster_016,chunk_036,36,16,the earth,3
chunk_036::cluster_018,chunk_036,36,18,the Goddess,29
chunk_036::cluster_019,chunk_036,36,19,her,6
chunk_036::cluster_020,chunk_036,36,20,The fields,2
chunk_036::cluster_021,chunk_036,36,21,our,3
chunk_036::cluster_022,chunk_036,36,22,Viviane,76
chunk_036::cluster_023,chunk_036,36,23,our Mother,1
chunk_036::cluster_024,chunk_036,36,24,a savage,1
chunk_036::cluster_025,chunk_036,36,25,mother,1
chunk_036::cluster_026,chunk_036,36,26,the cave,8
chunk_036::cluster_027,chunk_036,36,27,the world,1
chunk_036::cluster_028,chunk_036,36,28,Avalon,10
chunk_036::cluster_029,chunk_036,36,29,Goddess,2
chunk_036::cluster_030,chunk_036,36,30,She Who Gives Life,1
chunk_036::cluster_031,chunk_036,36,31,her mother,1
chunk_036::cluster_032,chunk_036,36,32,woman,1
chunk_036::cluster_033,chunk_036,36,33,a boy,1
chunk_036::cluster_034,chunk_036,36,34,one of the little dark people,1
chunk_036::cluster_035,chunk_036,36,35,the little dark people,1
chunk_036::cluster_036,chunk_036,36,36,the Great Mother who knows all things,1
chunk_036::cluster_037,chunk_036,36,37,maiden,1
chunk_036::cluster_038,chunk_036,36,38,mother,1
chunk_036::cluster_039,chunk_036,36,39,the virgin,1
