cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability
19,the Tin Woodman,0,2197,the Tin Woodman,15015,15018,620,proper_name_to_canonical,False,"Indeed, [[the Tin Woodman]] began to cry, but fortunately remembered that he might rust, and so dried his tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried his tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried his tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried his tears on Dorothy's apron.",1,9.740631599997869,0.07880490453800412,0.4650392076836088,0.4561558877783871,0.3898717988975438,0.3699351536720781,0.2401930474303782,0.0713466175110149,0.4810331401987013,0.44762024229028374,0.5847538725605178,0.18280321864191576,0.2324429087975664,0.7900475032726624,0.12660074405166802,0.08335175267566979,0.4183311962048978,0.4977518099551246,0.0839169938399775
19,the Tin Woodman,1,2200,he,15026,15027,620,third_person_subject_pronoun_to_canonical,True,"Indeed, the Tin Woodman began to cry, but fortunately remembered that [[he]] might rust, and so dried his tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that the Tin Woodman might rust, and so dried his tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that the Tin Woodman might rust, and so dried his tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that the Tin Woodman might rust, and so dried his tears on Dorothy's apron.",1,9.740631599997869,0.06866306682088169,0.4493821157783844,0.48195481740073387,0.3492960795451118,0.36852508964621683,0.28217883080867134,0.06405944805245065,0.46193675285090463,0.47400379909664464,0.5861316324808128,0.1886930350646541,0.22517533245453322,0.7722324970321006,0.12908451014490374,0.09868299282299567,0.396289229535096,0.5188815201719286,0.08482925029297547
19,the Tin Woodman,2,2203,his,15033,15034,620,third_person_possessive_pronoun_to_canonical_possessive,True,"Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried [[his]] tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried the Tin Woodman's tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried the Tin Woodman's tears on Dorothy's apron.","Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried the Tin Woodman's tears on Dorothy's apron.",1,9.740631599997869,0.08216975475084361,0.46563703133464973,0.45219321391450673,0.33829153250233546,0.38370905971205976,0.2779994077856047,0.09388914605357614,0.45971915278799547,0.4463917011584283,0.7636383074417197,0.1229677815557266,0.11339391100255379,0.789992446856539,0.11486996256007762,0.09513759058338342,0.4110770862973596,0.49440304609039193,0.09451986761224848
19,the Tin Woodman,3,2241,you,15179,15180,627,first_second_person_keep_original,False,"I think I can swim to the shore and pull the raft after me, if [[you]] will only hold fast to the tip of my tail.""","I think I can swim to the shore and pull the raft after me, if you will only hold fast to the tip of my tail.""","I think I can swim to the shore and pull the raft after me, if you will only hold fast to the tip of my tail.""","I think I can swim to the shore and pull the raft after me, if you will only hold fast to the tip of my tail.""",1,9.740631599997869,0.2617132683579366,0.4138491196121102,0.3244376120299533,0.14500664386598278,0.37003891449458504,0.48495444163943213,0.5214647932413466,0.2616334546028013,0.21690175215585217,0.32098537072384653,0.3872531654696587,0.2917614638064947,0.12110859378994841,0.6429848780798522,0.23590652813019947,0.18992261404696265,0.3213190535507713,0.488758332402266
19,the Tin Woodman,4,2247,the Tin Woodman,15201,15204,628,proper_name_to_canonical,False,"So he sprang into the water, and [[the Tin Woodman]] caught fast hold of his tail.","So he sprang into the water, and the Tin Woodman caught fast hold of his tail.","So he sprang into the water, and the Tin Woodman caught fast hold of his tail.","So he sprang into the water, and the Tin Woodman caught fast hold of his tail.",1,9.740631599997869,0.15482213435798114,0.5188565892442764,0.32632127639774244,0.23919142198905083,0.3872992902396869,0.3735092877712622,0.2951990041289041,0.3600994300589188,0.3447015658121771,0.37894970090037994,0.28850095692706085,0.3325493421725592,0.13731747610953524,0.6405547842797452,0.22212773961071955,0.1817044598958416,0.35738415548411084,0.46091138462004766
19,the Tin Woodman,5,2257,the Tin Woodman,15252,15255,630,proper_name_to_canonical,False,"It was hard work, although he was so big; but by and by they were drawn out of the current, and then Dorothy took [[the Tin Woodman]]'s long pole and helped push the raft to the land.","It was hard work, although he was so big; but by and by they were drawn out of the current, and then Dorothy took the Tin Woodman's long pole and helped push the raft to the land.","It was hard work, although he was so big; but by and by they were drawn out of the current, and then Dorothy took the Tin Woodman's long pole and helped push the raft to the land.","It was hard work, although he was so big; but by and by they were drawn out of the current, and then Dorothy took the Tin Woodman's long pole and helped push the raft to the land.",1,9.740631599997869,0.24649584479997796,0.40127614212905516,0.3522280130709668,0.3442664326592533,0.28002332475239644,0.3757102425883502,0.42196314075429847,0.2515508149934064,0.3264860442522952,0.8749768608125881,0.03089046132371973,0.09413267786369221,0.09326365558487405,0.5353865889626844,0.37134975545244164,0.1978051095204203,0.28396600100717245,0.5182288894724073
19,the Tin Woodman,6,2266,the Tin Woodman,15325,15328,632,proper_name_to_canonical,False,"""What shall we do now?"" asked [[the Tin Woodman]], as the Lion lay down on the grass to let the sun dry him.","""What shall we do now?"" asked the Tin Woodman, as the Lion lay down on the grass to let the sun dry him.","""What shall we do now?"" asked the Tin Woodman, as the Lion lay down on the grass to let the sun dry him.","""What shall we do now?"" asked the Tin Woodman, as the Lion lay down on the grass to let the sun dry him.",1,9.740631599997869,0.46687673755433584,0.3416577203343852,0.1914655421112789,0.21391789291123844,0.3951880765176981,0.3908940305710635,0.11815879604818398,0.3982648911805775,0.4835763127712385,0.3696932425471961,0.07979576736972369,0.5505109900830802,0.19490335905960124,0.5974203853491522,0.2076762555912465,0.21407458290886336,0.41729981376809766,0.36862560332303895
19,the Tin Woodman,7,2290,the Tin Woodman,15481,15484,637,proper_name_to_canonical,False,"They walked along as fast as they could, Dorothy only stopping once to pick a beautiful flower; and after a time [[the Tin Woodman]] cried out: ""Look!""","They walked along as fast as they could, Dorothy only stopping once to pick a beautiful flower; and after a time the Tin Woodman cried out: ""Look!""","They walked along as fast as they could, Dorothy only stopping once to pick a beautiful flower; and after a time the Tin Woodman cried out: ""Look!""","They walked along as fast as they could, Dorothy only stopping once to pick a beautiful flower; and after a time the Tin Woodman cried out: ""Look!""",1,9.740631599997869,0.3686930612411335,0.3968708968501292,0.23443604190873718,0.21899173679835635,0.3519291051690263,0.42907915803261737,0.4683042371689084,0.327008872891303,0.2046868899397886,0.26522770161327847,0.32886458867240353,0.40590770971431805,0.2549216468165216,0.4710526647073642,0.2740256884761143,0.22232950207762,0.35955725080905104,0.418113247113329
19,the Tin Woodman,8,2302,the Woodman,15538,15540,640,proper_name_to_canonical,True,"The Lion and [[the Woodman]] both shook their heads, for they did not know.","The Lion and the Tin Woodman both shook their heads, for they did not know.","The Lion and the Tin Woodman both shook their heads, for they did not know.","The Lion and the Tin Woodman both shook their heads, for they did not know.",1,9.740631599997869,0.10636077485547024,0.4177481937679137,0.475891031376616,0.09196463479371163,0.28354778456743246,0.6244875806388559,0.13511655241333728,0.4862171502383156,0.37866629734834706,0.19883042425285735,0.2095970120826516,0.5915725636644911,0.1995240870795364,0.5537353801121898,0.24674053280827377,0.024480702033946915,0.4520988090750796,0.5234204888909734
19,the Tin Woodman,9,2316,the Tin Woodman,15619,15622,643,proper_name_to_canonical,False,"""I am Dorothy,"" answered the girl, ""and these are my friends, [[the Tin Woodman]] and the Cowardly Lion; and we are going to the Emerald City.""","""I am Dorothy,"" answered the girl, ""and these are my friends, the Tin Woodman and the Cowardly Lion; and we are going to the Emerald City.""","""I am Dorothy,"" answered the girl, ""and these are my friends, the Tin Woodman and the Cowardly Lion; and we are going to the Emerald City.""","""I am Dorothy,"" answered the girl, ""and these are my friends, the Tin Woodman and the Cowardly Lion; and we are going to the Emerald City.""",1,9.740631599997869,0.2515650034781178,0.4946492275778625,0.2537857689440197,0.15048719975649535,0.31394869838479567,0.535564101858709,0.31161229778499905,0.2749633206953272,0.4134243815196737,0.40350759530354485,0.11719827822073253,0.47929412647572256,0.11831794522591081,0.4401414511486037,0.44154060362548536,0.12947642499935666,0.3135692731362405,0.5569543018644028
