local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_133::cluster_000,chunk_133,133,0,Arthur,296
chunk_133::cluster_001,chunk_133,133,1,Morgaine,328
chunk_133::cluster_002,chunk_133,133,2,the Merlin,1
chunk_133::cluster_003,chunk_133,133,3,any other facing that last testing,1
chunk_133::cluster_004,chunk_133,133,4,the lady,30
chunk_133::cluster_005,chunk_133,133,5,Avalloch,7
chunk_133::cluster_006,chunk_133,133,6,one of his Companions,1
chunk_133::cluster_007,chunk_133,133,7,his Companions,1
chunk_133::cluster_008,chunk_133,133,8,Uwaine,1
chunk_133::cluster_009,chunk_133,133,9,his men,1
chunk_133::cluster_010,chunk_133,133,10,a Companion,1
chunk_133::cluster_011,chunk_133,133,11,Avalon,20
chunk_133::cluster_012,chunk_133,133,12,a king,1
chunk_133::cluster_013,chunk_133,133,13,Arthur's son,1
chunk_133::cluster_014,chunk_133,133,14,no boy,1
chunk_133::cluster_015,chunk_133,133,15,Wales,1
chunk_133::cluster_016,chunk_133,133,16,champion of Avalon,1
chunk_133::cluster_017,chunk_133,133,17,"champion of Avalon, and challenge the betrayer",1
chunk_133::cluster_018,chunk_133,133,18,Gareth,55
chunk_133::cluster_019,chunk_133,133,19,His son,1
chunk_133::cluster_020,chunk_133,133,20,son to Avalon and to the spring fires,1
chunk_133::cluster_021,chunk_133,133,21,priestess,1
chunk_133::cluster_022,chunk_133,133,22,any man,1
chunk_133::cluster_023,chunk_133,133,23,Uther,1
chunk_133::cluster_024,chunk_133,133,24,men,1
chunk_133::cluster_025,chunk_133,133,25,a king of the Avalon line,1
chunk_133::cluster_026,chunk_133,133,26,his men,1
chunk_133::cluster_027,chunk_133,133,27,this world,15
chunk_133::cluster_028,chunk_133,133,28,other realms,1
chunk_133::cluster_029,chunk_133,133,29,other realms which are not within this world at all,1
chunk_133::cluster_030,chunk_133,133,30,any other man,1
chunk_133::cluster_031,chunk_133,133,31,his Companions,1
chunk_133::cluster_032,chunk_133,133,32,their,1
chunk_133::cluster_033,chunk_133,133,33,the greatest of warriors,1
chunk_133::cluster_034,chunk_133,133,34,kin slayer,1
chunk_133::cluster_035,chunk_133,133,35,Lady of Avalon,1
chunk_133::cluster_036,chunk_133,133,36,King Stag,1
chunk_133::cluster_037,chunk_133,133,37,King,1
chunk_133::cluster_038,chunk_133,133,38,my priest,1
chunk_133::cluster_039,chunk_133,133,39,those magical realms,1
chunk_133::cluster_040,chunk_133,133,40,the woods,1
chunk_133::cluster_041,chunk_133,133,41,the grove,15
chunk_133::cluster_042,chunk_133,133,42,the forest,4
chunk_133::cluster_043,chunk_133,133,43,Him who runs with the deer and with the summer sun draws forth the richness of her womb,1
chunk_133::cluster_044,chunk_133,133,44,her chosen priest,1
chunk_133::cluster_045,chunk_133,133,45,the Romans,1
chunk_133::cluster_046,chunk_133,133,46,these hills,1
chunk_133::cluster_047,chunk_133,133,47,a sacred place,1
chunk_133::cluster_048,chunk_133,133,48,the pool,4
chunk_133::cluster_049,chunk_133,133,49,we,30
chunk_133::cluster_050,chunk_133,133,50,the woman from that older world than this,1
chunk_133::cluster_051,chunk_133,133,51,that older world than this,1
chunk_133::cluster_052,chunk_133,133,52,the lady of the fairy kingdom,1
chunk_133::cluster_053,chunk_133,133,53,the riders,2
chunk_133::cluster_054,chunk_133,133,54,the Horned One,1
chunk_133::cluster_055,chunk_133,133,55,the solid earth of the hazel grove,1
chunk_133::cluster_056,chunk_133,133,56,mortal man,1
chunk_133::cluster_057,chunk_133,133,57,the earth beneath,1
chunk_133::cluster_058,chunk_133,133,58,everyone,1
chunk_133::cluster_059,chunk_133,133,59,an initiate,1
chunk_133::cluster_060,chunk_133,133,60,those guests with family ties to the throne,1
chunk_133::cluster_061,chunk_133,133,61,all of Arthur's subject kings,1
chunk_133::cluster_062,chunk_133,133,62,Arthur's subject kings,1
chunk_133::cluster_063,chunk_133,133,63,his Companions,1
chunk_133::cluster_064,chunk_133,133,64,knight and Companion of the Round Table,1
chunk_133::cluster_065,chunk_133,133,65,a fair-haired little boy growing up somewhere in King Pellinore's lands,1
chunk_133::cluster_066,chunk_133,133,66,King Pellinore,1
chunk_133::cluster_067,chunk_133,133,67,King Pellinore's lands,1
chunk_133::cluster_068,chunk_133,133,68,her own cousin,1
chunk_133::cluster_069,chunk_133,133,69,a reasonable heir for the King,1
chunk_133::cluster_070,chunk_133,133,70,them,1
chunk_133::cluster_072,chunk_133,133,72,my dearest and oldest friend,1
chunk_133::cluster_074,chunk_133,133,74,my brother,1
chunk_133::cluster_077,chunk_133,133,77,Cai,5
chunk_133::cluster_078,chunk_133,133,78,your brother,1
chunk_133::cluster_079,chunk_133,133,79,his,1
chunk_133::cluster_080,chunk_133,133,80,one of your most loyal knights,1
chunk_133::cluster_081,chunk_133,133,81,your most loyal knights,1
chunk_133::cluster_082,chunk_133,133,82,a better heir,1
chunk_133::cluster_083,chunk_133,133,83,a good man,1
chunk_133::cluster_084,chunk_133,133,84,a trusty Companion,1
chunk_133::cluster_085,chunk_133,133,85,God,1
chunk_133::cluster_086,chunk_133,133,86,Ectorius,2
chunk_133::cluster_087,chunk_133,133,87,my own father,1
chunk_133::cluster_088,chunk_133,133,88,the priests,4
chunk_133::cluster_089,chunk_133,133,89,those who wonder that he is not,2
chunk_133::cluster_090,chunk_133,133,90,Dragon Island,2
chunk_133::cluster_092,chunk_133,133,92,a Druid,1
chunk_133::cluster_095,chunk_133,133,95,The Merlin of Britain,1
chunk_133::cluster_096,chunk_133,133,96,one of my councillors,1
chunk_133::cluster_097,chunk_133,133,97,my councillors,1
chunk_133::cluster_098,chunk_133,133,98,Those who look to Avalon,1
chunk_133::cluster_099,chunk_133,133,99,Glastonbury Island,1
chunk_133::cluster_100,chunk_133,133,100,the peasant folk,2
chunk_133::cluster_101,chunk_133,133,101,town folk,1
chunk_133::cluster_102,chunk_133,133,102,Heaven,1
chunk_133::cluster_103,chunk_133,133,103,those who live in such close kinship with the earth,1
chunk_133::cluster_104,chunk_133,133,104,Kevin,22
chunk_133::cluster_105,chunk_133,133,105,Britain,2
chunk_133::cluster_106,chunk_133,133,106,a misshapen old cripple,1
