local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_084::cluster_000::mention_000,chunk_084::cluster_000,chunk_084,84,0,0,2,3,257601,257602,she,2,257601,left_overlap,257601:257602:she
chunk_084::cluster_000::mention_001,chunk_084::cluster_000,chunk_084,84,0,1,14,15,257613,257614,her,14,257613,left_overlap,257613:257614:her
chunk_084::cluster_000::mention_002,chunk_084::cluster_000,chunk_084,84,0,2,23,24,257622,257623,her,23,257622,left_overlap,257622:257623:her
chunk_084::cluster_000::mention_003,chunk_084::cluster_000,chunk_084,84,0,3,28,29,257627,257628,she,28,257627,left_overlap,257627:257628:she
chunk_084::cluster_000::mention_004,chunk_084::cluster_000,chunk_084,84,0,4,32,33,257631,257632,her,32,257631,left_overlap,257631:257632:her
chunk_084::cluster_000::mention_005,chunk_084::cluster_000,chunk_084,84,0,5,76,77,257675,257676,Morgaine,76,257675,left_overlap,257675:257676:morgaine
chunk_084::cluster_000::mention_006,chunk_084::cluster_000,chunk_084,84,0,6,1156,1158,258755,258757,the Goddess,1157,258756,left_overlap,258755:258757:the goddess
chunk_084::cluster_000::mention_007,chunk_084::cluster_000,chunk_084,84,0,7,1162,1163,258761,258762,she,1162,258761,left_overlap,258761:258762:she
chunk_084::cluster_000::mention_008,chunk_084::cluster_000,chunk_084,84,0,8,1173,1175,258772,258774,your Goddess,1174,258773,left_overlap,258772:258774:your goddess
chunk_084::cluster_000::mention_009,chunk_084::cluster_000,chunk_084,84,0,9,1428,1430,259027,259029,their Goddess,1429,259028,left_overlap,259027:259029:their goddess
chunk_084::cluster_000::mention_010,chunk_084::cluster_000,chunk_084,84,0,10,1568,1569,259167,259168,Morgaine,1568,259167,left_overlap,259167:259168:morgaine
chunk_084::cluster_000::mention_011,chunk_084::cluster_000,chunk_084,84,0,11,1721,1722,259320,259321,Elaine,1721,259320,core,
chunk_084::cluster_000::mention_012,chunk_084::cluster_000,chunk_084,84,0,12,2763,2764,260362,260363,Elaine,2763,260362,core,
chunk_084::cluster_000::mention_013,chunk_084::cluster_000,chunk_084,84,0,13,3727,3728,261326,261327,her,3727,261326,core,
chunk_084::cluster_000::mention_014,chunk_084::cluster_000,chunk_084,84,0,14,5525,5528,263124,263127,Pellinore's daughter,5527,263126,right_overlap,263124:263127:pellinore's daughter
chunk_084::cluster_000::mention_015,chunk_084::cluster_000,chunk_084,84,0,15,5536,5537,263135,263136,she,5536,263135,right_overlap,263135:263136:she
chunk_084::cluster_000::mention_016,chunk_084::cluster_000,chunk_084,84,0,16,5593,5594,263192,263193,Elaine,5593,263192,right_overlap,263192:263193:elaine
chunk_084::cluster_000::mention_017,chunk_084::cluster_000,chunk_084,84,0,17,5598,5599,263197,263198,her,5598,263197,right_overlap,263197:263198:her
chunk_084::cluster_001::mention_000,chunk_084::cluster_001,chunk_084,84,1,0,9,10,257608,257609,I,9,257608,left_overlap,257608:257609:i
chunk_084::cluster_001::mention_001,chunk_084::cluster_001,chunk_084,84,1,1,19,20,257618,257619,I,19,257618,left_overlap,257618:257619:i
chunk_084::cluster_001::mention_002,chunk_084::cluster_001,chunk_084,84,1,2,26,27,257625,257626,I,26,257625,left_overlap,257625:257626:i
chunk_084::cluster_001::mention_003,chunk_084::cluster_001,chunk_084,84,1,3,51,52,257650,257651,Arthur,51,257650,left_overlap,257650:257651:arthur
chunk_084::cluster_001::mention_004,chunk_084::cluster_001,chunk_084,84,1,4,55,56,257654,257655,his,55,257654,left_overlap,257654:257655:his
chunk_084::cluster_001::mention_005,chunk_084::cluster_001,chunk_084,84,1,5,144,145,257743,257744,Arthur,144,257743,left_overlap,257743:257744:arthur
chunk_084::cluster_001::mention_006,chunk_084::cluster_001,chunk_084,84,1,6,149,150,257748,257749,him,149,257748,left_overlap,257748:257749:him
chunk_084::cluster_001::mention_007,chunk_084::cluster_001,chunk_084,84,1,7,157,158,257756,257757,he,157,257756,left_overlap,257756:257757:he
chunk_084::cluster_001::mention_008,chunk_084::cluster_001,chunk_084,84,1,8,170,171,257769,257770,he,170,257769,left_overlap,257769:257770:he
chunk_084::cluster_001::mention_009,chunk_084::cluster_001,chunk_084,84,1,9,180,182,257779,257781,the Merlin,181,257780,left_overlap,257779:257781:the merlin
chunk_084::cluster_001::mention_010,chunk_084::cluster_001,chunk_084,84,1,10,184,185,257783,257784,him,184,257783,left_overlap,257783:257784:him
chunk_084::cluster_001::mention_011,chunk_084::cluster_001,chunk_084,84,1,11,199,202,257798,257801,the old man,201,257800,left_overlap,257798:257801:the old man
chunk_084::cluster_001::mention_012,chunk_084::cluster_001,chunk_084,84,1,12,203,204,257802,257803,he,203,257802,left_overlap,257802:257803:he
chunk_084::cluster_001::mention_013,chunk_084::cluster_001,chunk_084,84,1,13,212,213,257811,257812,he,212,257811,left_overlap,257811:257812:he
chunk_084::cluster_001::mention_014,chunk_084::cluster_001,chunk_084,84,1,14,216,217,257815,257816,he,216,257815,left_overlap,257815:257816:he
chunk_084::cluster_001::mention_015,chunk_084::cluster_001,chunk_084,84,1,15,225,226,257824,257825,Taliesin,225,257824,left_overlap,257824:257825:taliesin
chunk_084::cluster_001::mention_016,chunk_084::cluster_001,chunk_084,84,1,16,341,342,257940,257941,you,341,257940,left_overlap,257940:257941:you
chunk_084::cluster_001::mention_017,chunk_084::cluster_001,chunk_084,84,1,17,384,385,257983,257984,Taliesin,384,257983,left_overlap,257983:257984:taliesin
chunk_084::cluster_001::mention_018,chunk_084::cluster_001,chunk_084,84,1,18,389,390,257988,257989,I,389,257988,left_overlap,257988:257989:i
chunk_084::cluster_001::mention_019,chunk_084::cluster_001,chunk_084,84,1,19,419,420,258018,258019,I,419,258018,left_overlap,258018:258019:i
chunk_084::cluster_001::mention_020,chunk_084::cluster_001,chunk_084,84,1,20,447,448,258046,258047,my,447,258046,left_overlap,258046:258047:my
chunk_084::cluster_001::mention_021,chunk_084::cluster_001,chunk_084,84,1,21,488,489,258087,258088,Taliesin,488,258087,left_overlap,258087:258088:taliesin
chunk_084::cluster_001::mention_022,chunk_084::cluster_001,chunk_084,84,1,22,490,491,258089,258090,his,490,258089,left_overlap,258089:258090:his
chunk_084::cluster_001::mention_023,chunk_084::cluster_001,chunk_084,84,1,23,499,500,258098,258099,my,499,258098,left_overlap,258098:258099:my
chunk_084::cluster_001::mention_024,chunk_084::cluster_001,chunk_084,84,1,24,640,641,258239,258240,I,640,258239,left_overlap,258239:258240:i
chunk_084::cluster_001::mention_025,chunk_084::cluster_001,chunk_084,84,1,25,642,643,258241,258242,king,642,258241,left_overlap,258241:258242:king
chunk_084::cluster_001::mention_026,chunk_084::cluster_001,chunk_084,84,1,26,658,659,258257,258258,I,658,258257,left_overlap,258257:258258:i
chunk_084::cluster_001::mention_027,chunk_084::cluster_001,chunk_084,84,1,27,675,676,258274,258275,king,675,258274,left_overlap,258274:258275:king
chunk_084::cluster_001::mention_028,chunk_084::cluster_001,chunk_084,84,1,28,750,751,258349,258350,him,750,258349,left_overlap,258349:258350:him
chunk_084::cluster_001::mention_029,chunk_084::cluster_001,chunk_084,84,1,29,783,784,258382,258383,you,783,258382,left_overlap,258382:258383:you
chunk_084::cluster_001::mention_030,chunk_084::cluster_001,chunk_084,84,1,30,785,787,258384,258386,Lord Merlin,786,258385,left_overlap,258384:258386:lord merlin
chunk_084::cluster_001::mention_031,chunk_084::cluster_001,chunk_084,84,1,31,812,813,258411,258412,you,812,258411,left_overlap,258411:258412:you
chunk_084::cluster_001::mention_032,chunk_084::cluster_001,chunk_084,84,1,32,855,857,258454,258456,the king,856,258455,left_overlap,258454:258456:the king
chunk_084::cluster_001::mention_033,chunk_084::cluster_001,chunk_084,84,1,33,861,862,258460,258461,he,861,258460,left_overlap,258460:258461:he
chunk_084::cluster_001::mention_034,chunk_084::cluster_001,chunk_084,84,1,34,865,866,258464,258465,his,865,258464,left_overlap,258464:258465:his
chunk_084::cluster_001::mention_035,chunk_084::cluster_001,chunk_084,84,1,35,918,919,258517,258518,Taliesin,918,258517,left_overlap,258517:258518:taliesin
chunk_084::cluster_001::mention_036,chunk_084::cluster_001,chunk_084,84,1,36,923,925,258522,258524,a king,924,258523,left_overlap,258522:258524:a king
chunk_084::cluster_001::mention_037,chunk_084::cluster_001,chunk_084,84,1,37,971,972,258570,258571,you,971,258570,left_overlap,258570:258571:you
chunk_084::cluster_001::mention_038,chunk_084::cluster_001,chunk_084,84,1,38,1013,1014,258612,258613,Taliesin,1013,258612,left_overlap,258612:258613:taliesin
chunk_084::cluster_001::mention_039,chunk_084::cluster_001,chunk_084,84,1,39,1016,1017,258615,258616,He,1016,258615,left_overlap,258615:258616:he
chunk_084::cluster_001::mention_040,chunk_084::cluster_001,chunk_084,84,1,40,1020,1021,258619,258620,I,1020,258619,left_overlap,258619:258620:i
chunk_084::cluster_001::mention_041,chunk_084::cluster_001,chunk_084,84,1,41,1048,1049,258647,258648,my,1048,258647,left_overlap,258647:258648:my
chunk_084::cluster_001::mention_042,chunk_084::cluster_001,chunk_084,84,1,42,1051,1052,258650,258651,I,1051,258650,left_overlap,258650:258651:i
chunk_084::cluster_001::mention_043,chunk_084::cluster_001,chunk_084,84,1,43,1101,1102,258700,258701,he,1101,258700,left_overlap,258700:258701:he
chunk_084::cluster_001::mention_044,chunk_084::cluster_001,chunk_084,84,1,44,1106,1107,258705,258706,his,1106,258705,left_overlap,258705:258706:his
chunk_084::cluster_001::mention_045,chunk_084::cluster_001,chunk_084,84,1,45,1122,1123,258721,258722,his,1122,258721,left_overlap,258721:258722:his
chunk_084::cluster_001::mention_046,chunk_084::cluster_001,chunk_084,84,1,46,1218,1220,258817,258819,Bishop Patricius,1219,258818,left_overlap,258817:258819:bishop patricius
chunk_084::cluster_001::mention_047,chunk_084::cluster_001,chunk_084,84,1,47,1285,1286,258884,258885,I,1285,258884,left_overlap,258884:258885:i
chunk_084::cluster_001::mention_048,chunk_084::cluster_001,chunk_084,84,1,48,1344,1345,258943,258944,Arthur,1344,258943,left_overlap,258943:258944:arthur
chunk_084::cluster_001::mention_049,chunk_084::cluster_001,chunk_084,84,1,49,1351,1352,258950,258951,Taliesin,1351,258950,left_overlap,258950:258951:taliesin
chunk_084::cluster_001::mention_050,chunk_084::cluster_001,chunk_084,84,1,50,1371,1372,258970,258971,me,1371,258970,left_overlap,258970:258971:me
chunk_084::cluster_001::mention_051,chunk_084::cluster_001,chunk_084,84,1,51,1373,1375,258972,258974,a Druid,1374,258973,left_overlap,258972:258974:a druid
chunk_084::cluster_001::mention_052,chunk_084::cluster_001,chunk_084,84,1,52,1377,1378,258976,258977,I,1377,258976,left_overlap,258976:258977:i
chunk_084::cluster_001::mention_053,chunk_084::cluster_001,chunk_084,84,1,53,1387,1388,258986,258987,I,1387,258986,left_overlap,258986:258987:i
chunk_084::cluster_001::mention_054,chunk_084::cluster_001,chunk_084,84,1,54,1398,1399,258997,258998,I,1398,258997,left_overlap,258997:258998:i
chunk_084::cluster_001::mention_055,chunk_084::cluster_001,chunk_084,84,1,55,1402,1403,259001,259002,I,1402,259001,left_overlap,259001:259002:i
chunk_084::cluster_001::mention_056,chunk_084::cluster_001,chunk_084,84,1,56,1406,1407,259005,259006,my,1406,259005,left_overlap,259005:259006:my
chunk_084::cluster_001::mention_057,chunk_084::cluster_001,chunk_084,84,1,57,1409,1410,259008,259009,he,1409,259008,left_overlap,259008:259009:he
chunk_084::cluster_001::mention_058,chunk_084::cluster_001,chunk_084,84,1,58,1412,1413,259011,259012,me,1412,259011,left_overlap,259011:259012:me
chunk_084::cluster_001::mention_059,chunk_084::cluster_001,chunk_084,84,1,59,1487,1489,259086,259088,the Merlin,1488,259087,left_overlap,259086:259088:the merlin
chunk_084::cluster_001::mention_060,chunk_084::cluster_001,chunk_084,84,1,60,1495,1496,259094,259095,he,1495,259094,left_overlap,259094:259095:he
chunk_084::cluster_001::mention_061,chunk_084::cluster_001,chunk_084,84,1,61,1498,1501,259097,259100,an old man,1500,259099,left_overlap,259097:259100:an old man
chunk_084::cluster_001::mention_062,chunk_084::cluster_001,chunk_084,84,1,62,1511,1512,259110,259111,Arthur,1511,259110,left_overlap,259110:259111:arthur
chunk_084::cluster_001::mention_063,chunk_084::cluster_001,chunk_084,84,1,63,1516,1517,259115,259116,he,1516,259115,left_overlap,259115:259116:he
chunk_084::cluster_001::mention_064,chunk_084::cluster_001,chunk_084,84,1,64,1526,1527,259125,259126,him,1526,259125,left_overlap,259125:259126:him
chunk_084::cluster_001::mention_065,chunk_084::cluster_001,chunk_084,84,1,65,1528,1529,259127,259128,he,1528,259127,left_overlap,259127:259128:he
chunk_084::cluster_001::mention_066,chunk_084::cluster_001,chunk_084,84,1,66,1539,1540,259138,259139,him,1539,259138,left_overlap,259138:259139:him
chunk_084::cluster_001::mention_067,chunk_084::cluster_001,chunk_084,84,1,67,1585,1586,259184,259185,Arthur,1585,259184,left_overlap,259184:259185:arthur
chunk_084::cluster_001::mention_068,chunk_084::cluster_001,chunk_084,84,1,68,1588,1589,259187,259188,he,1588,259187,left_overlap,259187:259188:he
chunk_084::cluster_001::mention_069,chunk_084::cluster_001,chunk_084,84,1,69,1601,1602,259200,259201,he,1601,259200,left_overlap,259200:259201:he
chunk_084::cluster_001::mention_070,chunk_084::cluster_001,chunk_084,84,1,70,1678,1679,259277,259278,My,1678,259277,left_overlap,259277:259278:my
chunk_084::cluster_001::mention_071,chunk_084::cluster_001,chunk_084,84,1,71,1686,1688,259285,259287,the King,1687,259286,left_overlap,259285:259287:the king
chunk_084::cluster_001::mention_072,chunk_084::cluster_001,chunk_084,84,1,72,1707,1708,259306,259307,he,1707,259306,left_overlap,259306:259307:he
chunk_084::cluster_001::mention_073,chunk_084::cluster_001,chunk_084,84,1,73,1897,1898,259496,259497,him,1897,259496,core,
chunk_084::cluster_001::mention_074,chunk_084::cluster_001,chunk_084,84,1,74,1920,1921,259519,259520,Arthur,1920,259519,core,
chunk_084::cluster_001::mention_075,chunk_084::cluster_001,chunk_084,84,1,75,1933,1934,259532,259533,he,1933,259532,core,
chunk_084::cluster_001::mention_076,chunk_084::cluster_001,chunk_084,84,1,76,2075,2076,259674,259675,Arthur,2075,259674,core,
chunk_084::cluster_001::mention_077,chunk_084::cluster_001,chunk_084,84,1,77,2087,2089,259686,259688,the King,2088,259687,core,
chunk_084::cluster_001::mention_078,chunk_084::cluster_001,chunk_084,84,1,78,2102,2103,259701,259702,Arthur,2102,259701,core,
chunk_084::cluster_001::mention_079,chunk_084::cluster_001,chunk_084,84,1,79,2165,2166,259764,259765,Arthur,2165,259764,core,
chunk_084::cluster_001::mention_080,chunk_084::cluster_001,chunk_084,84,1,80,2176,2177,259775,259776,Arthur,2176,259775,core,
chunk_084::cluster_001::mention_081,chunk_084::cluster_001,chunk_084,84,1,81,2177,2178,259776,259777,himself,2177,259776,core,
chunk_084::cluster_001::mention_082,chunk_084::cluster_001,chunk_084,84,1,82,2179,2180,259778,259779,his,2179,259778,core,
chunk_084::cluster_001::mention_083,chunk_084::cluster_001,chunk_084,84,1,83,2189,2190,259788,259789,himself,2189,259788,core,
chunk_084::cluster_001::mention_084,chunk_084::cluster_001,chunk_084,84,1,84,2194,2195,259793,259794,his,2194,259793,core,
chunk_084::cluster_001::mention_085,chunk_084::cluster_001,chunk_084,84,1,85,2203,2204,259802,259803,he,2203,259802,core,
chunk_084::cluster_001::mention_086,chunk_084::cluster_001,chunk_084,84,1,86,2205,2206,259804,259805,his,2205,259804,core,
chunk_084::cluster_001::mention_087,chunk_084::cluster_001,chunk_084,84,1,87,2212,2214,259811,259813,the King,2213,259812,core,
chunk_084::cluster_001::mention_088,chunk_084::cluster_001,chunk_084,84,1,88,2235,2236,259834,259835,Arthur,2235,259834,core,
chunk_084::cluster_001::mention_089,chunk_084::cluster_001,chunk_084,84,1,89,2250,2251,259849,259850,Arthur,2250,259849,core,
chunk_084::cluster_001::mention_090,chunk_084::cluster_001,chunk_084,84,1,90,2261,2262,259860,259861,he,2261,259860,core,
chunk_084::cluster_001::mention_091,chunk_084::cluster_001,chunk_084,84,1,91,2274,2275,259873,259874,me,2274,259873,core,
chunk_084::cluster_001::mention_092,chunk_084::cluster_001,chunk_084,84,1,92,2276,2277,259875,259876,I,2276,259875,core,
chunk_084::cluster_001::mention_093,chunk_084::cluster_001,chunk_084,84,1,93,2281,2282,259880,259881,1,2281,259880,core,
chunk_084::cluster_001::mention_094,chunk_084::cluster_001,chunk_084,84,1,94,2311,2313,259910,259912,the King,2312,259911,core,
chunk_084::cluster_001::mention_095,chunk_084::cluster_001,chunk_084,84,1,95,2345,2346,259944,259945,Arthur,2345,259944,core,
chunk_084::cluster_001::mention_096,chunk_084::cluster_001,chunk_084,84,1,96,2598,2599,260197,260198,Arthur,2598,260197,core,
chunk_084::cluster_001::mention_097,chunk_084::cluster_001,chunk_084,84,1,97,2679,2691,260278,260290,a man who had lamed himself in the service of his king,2680,260279,core,
chunk_084::cluster_001::mention_098,chunk_084::cluster_001,chunk_084,84,1,98,2689,2691,260288,260290,his king,2690,260289,core,
chunk_084::cluster_001::mention_099,chunk_084::cluster_001,chunk_084,84,1,99,2733,2734,260332,260333,Arthur,2733,260332,core,
chunk_084::cluster_001::mention_100,chunk_084::cluster_001,chunk_084,84,1,100,2735,2736,260334,260335,you,2735,260334,core,
chunk_084::cluster_001::mention_101,chunk_084::cluster_001,chunk_084,84,1,101,2771,2772,260370,260371,Arthur,2771,260370,core,
chunk_084::cluster_001::mention_102,chunk_084::cluster_001,chunk_084,84,1,102,2779,2780,260378,260379,I,2779,260378,core,
chunk_084::cluster_001::mention_103,chunk_084::cluster_001,chunk_084,84,1,103,2797,2798,260396,260397,I,2797,260396,core,
chunk_084::cluster_001::mention_104,chunk_084::cluster_001,chunk_084,84,1,104,2820,2821,260419,260420,me,2820,260419,core,
chunk_084::cluster_001::mention_105,chunk_084::cluster_001,chunk_084,84,1,105,2840,2841,260439,260440,my,2840,260439,core,
chunk_084::cluster_001::mention_106,chunk_084::cluster_001,chunk_084,84,1,106,2864,2865,260463,260464,my,2864,260463,core,
chunk_084::cluster_001::mention_107,chunk_084::cluster_001,chunk_084,84,1,107,2924,2925,260523,260524,Arthur,2924,260523,core,
chunk_084::cluster_001::mention_108,chunk_084::cluster_001,chunk_084,84,1,108,3064,3065,260663,260664,Arthur,3064,260663,core,
chunk_084::cluster_001::mention_109,chunk_084::cluster_001,chunk_084,84,1,109,3086,3087,260685,260686,I,3086,260685,core,
chunk_084::cluster_001::mention_110,chunk_084::cluster_001,chunk_084,84,1,110,3098,3100,260697,260699,my king,3099,260698,core,
chunk_084::cluster_001::mention_111,chunk_084::cluster_001,chunk_084,84,1,111,3126,3127,260725,260726,me,3126,260725,core,
chunk_084::cluster_001::mention_112,chunk_084::cluster_001,chunk_084,84,1,112,3131,3132,260730,260731,Arthur,3131,260730,core,
chunk_084::cluster_001::mention_113,chunk_084::cluster_001,chunk_084,84,1,113,3141,3143,260740,260742,your king,3142,260741,core,
chunk_084::cluster_001::mention_114,chunk_084::cluster_001,chunk_084,84,1,114,3205,3207,260804,260806,my king,3206,260805,core,
chunk_084::cluster_001::mention_115,chunk_084::cluster_001,chunk_084,84,1,115,3219,3220,260818,260819,you,3219,260818,core,
chunk_084::cluster_001::mention_116,chunk_084::cluster_001,chunk_084,84,1,116,3226,3227,260825,260826,your,3226,260825,core,
chunk_084::cluster_001::mention_117,chunk_084::cluster_001,chunk_084,84,1,117,3229,3230,260828,260829,your,3229,260828,core,
chunk_084::cluster_001::mention_118,chunk_084::cluster_001,chunk_084,84,1,118,3238,3239,260837,260838,Arthur,3238,260837,core,
chunk_084::cluster_001::mention_119,chunk_084::cluster_001,chunk_084,84,1,119,3366,3367,260965,260966,Arthur,3366,260965,core,
chunk_084::cluster_001::mention_120,chunk_084::cluster_001,chunk_084,84,1,120,3368,3369,260967,260968,his,3368,260967,core,
chunk_084::cluster_001::mention_121,chunk_084::cluster_001,chunk_084,84,1,121,3383,3384,260982,260983,my,3383,260982,core,
chunk_084::cluster_001::mention_122,chunk_084::cluster_001,chunk_084,84,1,122,3387,3388,260986,260987,he,3387,260986,core,
chunk_084::cluster_001::mention_123,chunk_084::cluster_001,chunk_084,84,1,123,3399,3400,260998,260999,my,3399,260998,core,
chunk_084::cluster_001::mention_124,chunk_084::cluster_001,chunk_084,84,1,124,3405,3406,261004,261005,my,3405,261004,core,
chunk_084::cluster_001::mention_125,chunk_084::cluster_001,chunk_084,84,1,125,3410,3411,261009,261010,"Gawaine""-he",3410,261009,core,
chunk_084::cluster_001::mention_126,chunk_084::cluster_001,chunk_084,84,1,126,3418,3419,261017,261018,"-""I",3418,261017,core,
chunk_084::cluster_001::mention_127,chunk_084::cluster_001,chunk_084,84,1,127,3428,3429,261027,261028,my,3428,261027,core,
chunk_084::cluster_001::mention_128,chunk_084::cluster_001,chunk_084,84,1,128,3445,3446,261044,261045,my,3445,261044,core,
chunk_084::cluster_001::mention_129,chunk_084::cluster_001,chunk_084,84,1,129,3457,3458,261056,261057,me,3457,261056,core,
chunk_084::cluster_001::mention_130,chunk_084::cluster_001,chunk_084,84,1,130,3458,3459,261057,261058,my,3458,261057,core,
chunk_084::cluster_001::mention_131,chunk_084::cluster_001,chunk_084,84,1,131,3463,3464,261062,261063,my,3463,261062,core,
chunk_084::cluster_001::mention_132,chunk_084::cluster_001,chunk_084,84,1,132,3490,3491,261089,261090,I,3490,261089,core,
chunk_084::cluster_001::mention_133,chunk_084::cluster_001,chunk_084,84,1,133,3503,3504,261102,261103,my,3503,261102,core,
chunk_084::cluster_001::mention_134,chunk_084::cluster_001,chunk_084,84,1,134,3507,3508,261106,261107,He,3507,261106,core,
chunk_084::cluster_001::mention_135,chunk_084::cluster_001,chunk_084,84,1,135,3509,3510,261108,261109,his,3509,261108,core,
chunk_084::cluster_001::mention_136,chunk_084::cluster_001,chunk_084,84,1,136,3524,3525,261123,261124,I,3524,261123,core,
chunk_084::cluster_001::mention_137,chunk_084::cluster_001,chunk_084,84,1,137,3701,3702,261300,261301,Arthur,3701,261300,core,
chunk_084::cluster_001::mention_138,chunk_084::cluster_001,chunk_084,84,1,138,3814,3816,261413,261415,my lord,3815,261414,core,
chunk_084::cluster_001::mention_140,chunk_084::cluster_001,chunk_084,84,1,140,3825,3826,261424,261425,my,3825,261424,core,
chunk_084::cluster_001::mention_141,chunk_084::cluster_001,chunk_084,84,1,141,3955,3957,261554,261556,the King,3956,261555,core,
chunk_084::cluster_001::mention_142,chunk_084::cluster_001,chunk_084,84,1,142,3967,3968,261566,261567,Arthur,3967,261566,core,
chunk_084::cluster_001::mention_143,chunk_084::cluster_001,chunk_084,84,1,143,4175,4176,261774,261775,1,4175,261774,core,
chunk_084::cluster_001::mention_144,chunk_084::cluster_001,chunk_084,84,1,144,4197,4198,261796,261797,He,4197,261796,core,
chunk_084::cluster_001::mention_145,chunk_084::cluster_001,chunk_084,84,1,145,4200,4201,261799,261800,his,4200,261799,core,
chunk_084::cluster_001::mention_146,chunk_084::cluster_001,chunk_084,84,1,146,4208,4209,261807,261808,me,4208,261807,core,
chunk_084::cluster_001::mention_147,chunk_084::cluster_001,chunk_084,84,1,147,4213,4214,261812,261813,You,4213,261812,core,
chunk_084::cluster_001::mention_148,chunk_084::cluster_001,chunk_084,84,1,148,4218,4219,261817,261818,sir,4218,261817,core,
chunk_084::cluster_001::mention_149,chunk_084::cluster_001,chunk_084,84,1,149,4239,4240,261838,261839,your,4239,261838,core,
chunk_084::cluster_001::mention_150,chunk_084::cluster_001,chunk_084,84,1,150,4273,4275,261872,261874,the King,4274,261873,core,
chunk_084::cluster_001::mention_151,chunk_084::cluster_001,chunk_084,84,1,151,4308,4310,261907,261909,the King,4309,261908,core,
chunk_084::cluster_001::mention_152,chunk_084::cluster_001,chunk_084,84,1,152,4318,4319,261917,261918,Arthur,4318,261917,core,
chunk_084::cluster_001::mention_153,chunk_084::cluster_001,chunk_084,84,1,153,4349,4350,261948,261949,he,4349,261948,core,
chunk_084::cluster_001::mention_154,chunk_084::cluster_001,chunk_084,84,1,154,4364,4365,261963,261964,I,4364,261963,right_overlap,261963:261964:i
chunk_084::cluster_001::mention_155,chunk_084::cluster_001,chunk_084,84,1,155,4382,4383,261981,261982,I,4382,261981,right_overlap,261981:261982:i
chunk_084::cluster_001::mention_156,chunk_084::cluster_001,chunk_084,84,1,156,4388,4389,261987,261988,I,4388,261987,right_overlap,261987:261988:i
chunk_084::cluster_001::mention_157,chunk_084::cluster_001,chunk_084,84,1,157,4403,4404,262002,262003,me,4403,262002,right_overlap,262002:262003:me
chunk_084::cluster_001::mention_158,chunk_084::cluster_001,chunk_084,84,1,158,4410,4411,262009,262010,me,4410,262009,right_overlap,262009:262010:me
chunk_084::cluster_001::mention_159,chunk_084::cluster_001,chunk_084,84,1,159,4413,4414,262012,262013,me,4413,262012,right_overlap,262012:262013:me
chunk_084::cluster_001::mention_160,chunk_084::cluster_001,chunk_084,84,1,160,4455,4456,262054,262055,you,4455,262054,right_overlap,262054:262055:you
chunk_084::cluster_001::mention_161,chunk_084::cluster_001,chunk_084,84,1,161,4457,4459,262056,262058,my lord,4458,262057,right_overlap,262056:262058:my lord
chunk_084::cluster_001::mention_162,chunk_084::cluster_001,chunk_084,84,1,162,4460,4461,262059,262060,king,4460,262059,right_overlap,262059:262060:king
chunk_084::cluster_001::mention_163,chunk_084::cluster_001,chunk_084,84,1,163,4465,4466,262064,262065,you,4465,262064,right_overlap,262064:262065:you
chunk_084::cluster_001::mention_164,chunk_084::cluster_001,chunk_084,84,1,164,4481,4482,262080,262081,Arthur,4481,262080,right_overlap,262080:262081:arthur
chunk_084::cluster_001::mention_165,chunk_084::cluster_001,chunk_084,84,1,165,4486,4487,262085,262086,I,4486,262085,right_overlap,262085:262086:i
chunk_084::cluster_001::mention_166,chunk_084::cluster_001,chunk_084,84,1,166,4490,4491,262089,262090,my,4490,262089,right_overlap,262089:262090:my
chunk_084::cluster_001::mention_167,chunk_084::cluster_001,chunk_084,84,1,167,4503,4504,262102,262103,Arthur,4503,262102,right_overlap,262102:262103:arthur
chunk_084::cluster_001::mention_168,chunk_084::cluster_001,chunk_084,84,1,168,4516,4517,262115,262116,his,4516,262115,right_overlap,262115:262116:his
chunk_084::cluster_001::mention_169,chunk_084::cluster_001,chunk_084,84,1,169,4521,4522,262120,262121,he,4521,262120,right_overlap,262120:262121:he
chunk_084::cluster_001::mention_170,chunk_084::cluster_001,chunk_084,84,1,170,4528,4529,262127,262128,he,4528,262127,right_overlap,262127:262128:he
chunk_084::cluster_001::mention_171,chunk_084::cluster_001,chunk_084,84,1,171,4533,4534,262132,262133,himself,4533,262132,right_overlap,262132:262133:himself
chunk_084::cluster_001::mention_172,chunk_084::cluster_001,chunk_084,84,1,172,4574,4575,262173,262174,Arthur,4574,262173,right_overlap,262173:262174:arthur
chunk_084::cluster_001::mention_173,chunk_084::cluster_001,chunk_084,84,1,173,4590,4591,262189,262190,he,4590,262189,right_overlap,262189:262190:he
chunk_084::cluster_001::mention_174,chunk_084::cluster_001,chunk_084,84,1,174,4593,4594,262192,262193,he,4593,262192,right_overlap,262192:262193:he
