local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_053::cluster_000,chunk_053,53,0,Morgaine,15
chunk_053::cluster_001,chunk_053,53,1,a witch,1
chunk_053::cluster_003,chunk_053,53,3,Igraine,168
chunk_053::cluster_004,chunk_053,53,4,a wise-woman,1
chunk_053::cluster_005,chunk_053,53,5,man,1
chunk_053::cluster_006,chunk_053,53,6,any abbess,1
chunk_053::cluster_007,chunk_053,53,7,Arthur,223
chunk_053::cluster_008,chunk_053,53,8,Arthur's chief Companion,1
chunk_053::cluster_009,chunk_053,53,9,us,1
chunk_053::cluster_010,chunk_053,53,10,men-,1
chunk_053::cluster_011,chunk_053,53,11,Gwenhwyfar,300
chunk_053::cluster_012,chunk_053,53,12,Gorlois,24
chunk_053::cluster_013,chunk_053,53,13,Arthur,11
chunk_053::cluster_014,chunk_053,53,14,the ancients,1
chunk_053::cluster_015,chunk_053,53,15,that cart,1
chunk_053::cluster_016,chunk_053,53,16,that wagon,1
chunk_053::cluster_017,chunk_053,53,17,the King's house,1
chunk_053::cluster_018,chunk_053,53,18,my lady her bride,1
chunk_053::cluster_019,chunk_053,53,19,her bride,1
chunk_053::cluster_020,chunk_053,53,20,his hall,1
chunk_053::cluster_021,chunk_053,53,21,one of the kings of Tara,3
chunk_053::cluster_022,chunk_053,53,22,the kings of Tara,1
chunk_053::cluster_023,chunk_053,53,23,Tara,1
chunk_053::cluster_024,chunk_053,53,24,a bard,1
chunk_053::cluster_025,chunk_053,53,25,the servants,1
chunk_053::cluster_026,chunk_053,53,26,a High King,2
chunk_053::cluster_027,chunk_053,53,27,"a High King, who must also seat his well-born Companions",1
chunk_053::cluster_028,chunk_053,53,28,his well-born Companions,1
chunk_053::cluster_029,chunk_053,53,29,a king,1
chunk_053::cluster_030,chunk_053,53,30,joiners,1
chunk_053::cluster_031,chunk_053,53,31,carpenters,1
chunk_053::cluster_032,chunk_053,53,32,we,2
chunk_053::cluster_033,chunk_053,53,33,there,2
chunk_053::cluster_034,chunk_053,53,34,the ladies,12
chunk_053::cluster_035,chunk_053,53,35,man,1
chunk_053::cluster_036,chunk_053,53,36,us,1
chunk_053::cluster_037,chunk_053,53,37,men,1
