local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_010::cluster_000::mention_000,chunk_010::cluster_000,chunk_010,10,0,0,6,7,29798,29799,I,6,29798,left_overlap,29798:29799:i
chunk_010::cluster_000::mention_001,chunk_010::cluster_000,chunk_010,10,0,1,11,12,29803,29804,my,11,29803,left_overlap,29803:29804:my
chunk_010::cluster_000::mention_002,chunk_010::cluster_000,chunk_010,10,0,2,14,15,29806,29807,my,14,29806,left_overlap,29806:29807:my
chunk_010::cluster_000::mention_003,chunk_010::cluster_000,chunk_010,10,0,3,40,41,29832,29833,I,40,29832,left_overlap,29832:29833:i
chunk_010::cluster_000::mention_004,chunk_010::cluster_000,chunk_010,10,0,4,57,58,29849,29850,My,57,29849,left_overlap,29849:29850:my
chunk_010::cluster_000::mention_005,chunk_010::cluster_000,chunk_010,10,0,5,60,61,29852,29853,I,60,29852,left_overlap,29852:29853:i
chunk_010::cluster_000::mention_006,chunk_010::cluster_000,chunk_010,10,0,6,84,85,29876,29877,him,84,29876,left_overlap,29876:29877:him
chunk_010::cluster_000::mention_007,chunk_010::cluster_000,chunk_010,10,0,7,107,108,29899,29900,he,107,29899,left_overlap,29899:29900:he
chunk_010::cluster_000::mention_008,chunk_010::cluster_000,chunk_010,10,0,8,120,121,29912,29913,he,120,29912,left_overlap,29912:29913:he
chunk_010::cluster_000::mention_009,chunk_010::cluster_000,chunk_010,10,0,9,132,133,29924,29925,his,132,29924,left_overlap,29924:29925:his
chunk_010::cluster_000::mention_010,chunk_010::cluster_000,chunk_010,10,0,10,183,184,29975,29976,Gorlois,183,29975,left_overlap,29975:29976:gorlois
chunk_010::cluster_000::mention_011,chunk_010::cluster_000,chunk_010,10,0,11,213,219,30005,30011,a Gorlois still angry and silent,214,30006,left_overlap,30005:30011:a gorlois still angry and silent
chunk_010::cluster_000::mention_012,chunk_010::cluster_000,chunk_010,10,0,12,238,239,30030,30031,Gorlois,238,30030,left_overlap,30030:30031:gorlois
chunk_010::cluster_000::mention_013,chunk_010::cluster_000,chunk_010,10,0,13,250,251,30042,30043,his,250,30042,left_overlap,30042:30043:his
