local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_083::cluster_000,chunk_083,83,0,she,2
chunk_083::cluster_001,chunk_083,83,1,Arthur,420
chunk_083::cluster_002,chunk_083,83,2,they,29
chunk_083::cluster_003,chunk_083,83,3,a town nestled in the hills,1
chunk_083::cluster_004,chunk_083,83,4,the hills,1
chunk_083::cluster_005,chunk_083,83,5,a cobbler,1
chunk_083::cluster_006,chunk_083,83,6,Morgaine,316
chunk_083::cluster_007,chunk_083,83,7,Camelot,18
chunk_083::cluster_008,chunk_083,83,8,the man who had these things for sale,1
chunk_083::cluster_009,chunk_083,83,9,the farmhouse,1
chunk_083::cluster_010,chunk_083,83,10,the road,1
chunk_083::cluster_011,chunk_083,83,11,that town,1
chunk_083::cluster_012,chunk_083,83,12,a lady of Avalon,1
chunk_083::cluster_013,chunk_083,83,13,an abandoned building,1
chunk_083::cluster_014,chunk_083,83,14,here,13
chunk_083::cluster_015,chunk_083,83,15,this land,10
chunk_083::cluster_016,chunk_083,83,16,a cattle byre,1
chunk_083::cluster_017,chunk_083,83,17,priestess of Avalon,1
chunk_083::cluster_018,chunk_083,83,18,Duchess of Cornwall,1
chunk_083::cluster_019,chunk_083,83,19,"Duchess of Cornwall, lying here in a beast shelter",1
chunk_083::cluster_020,chunk_083,83,20,Cornwall,1
chunk_083::cluster_021,chunk_083,83,21,"Cornwall, lying here in a beast shelter",1
chunk_083::cluster_022,chunk_083,83,22,a beast shelter,1
chunk_083::cluster_023,chunk_083,83,23,the Castle Chariot,1
chunk_083::cluster_024,chunk_083,83,24,the fairy country,1
chunk_083::cluster_025,chunk_083,83,25,my mother,10
chunk_083::cluster_026,chunk_083,83,26,sister to the High King,1
chunk_083::cluster_027,chunk_083,83,27,the Lady of the Lake,1
chunk_083::cluster_028,chunk_083,83,28,the Goddess,11
chunk_083::cluster_029,chunk_083,83,29,her own brother,1
chunk_083::cluster_030,chunk_083,83,30,All women,1
chunk_083::cluster_031,chunk_083,83,31,some folk,1
chunk_083::cluster_032,chunk_083,83,32,the maidens of the Goddess,1
chunk_083::cluster_033,chunk_083,83,33,them,4
chunk_083::cluster_034,chunk_083,83,34,that priestess,1
chunk_083::cluster_035,chunk_083,83,35,such a woman,4
chunk_083::cluster_036,chunk_083,83,36,any woman,1
chunk_083::cluster_037,chunk_083,83,37,none,1
chunk_083::cluster_038,chunk_083,83,38,women who barter their bodies for gold,2
chunk_083::cluster_039,chunk_083,83,39,no woman,1
chunk_083::cluster_040,chunk_083,83,40,a priest,1
chunk_083::cluster_041,chunk_083,83,41,"the Christians, who, I have heard, teach their priests the secret of living without women",1
chunk_083::cluster_042,chunk_083,83,42,their,1
chunk_083::cluster_043,chunk_083,83,43,their priests,1
chunk_083::cluster_044,chunk_083,83,44,women,1
chunk_083::cluster_045,chunk_083,83,45,the raiders,2
chunk_083::cluster_046,chunk_083,83,46,a man,1
chunk_083::cluster_047,chunk_083,83,47,women,1
chunk_083::cluster_048,chunk_083,83,48,a man,1
chunk_083::cluster_049,chunk_083,83,49,no coward,1
chunk_083::cluster_050,chunk_083,83,50,the Druids,1
chunk_083::cluster_051,chunk_083,83,51,every woman,1
chunk_083::cluster_052,chunk_083,83,52,my sister,1
chunk_083::cluster_053,chunk_083,83,53,my daughter,1
chunk_083::cluster_054,chunk_083,83,54,every man,1
chunk_083::cluster_055,chunk_083,83,55,father,1
chunk_083::cluster_056,chunk_083,83,56,lover,1
chunk_083::cluster_057,chunk_083,83,57,son,1
chunk_083::cluster_058,chunk_083,83,58,my son,4
chunk_083::cluster_059,chunk_083,83,59,this man,1
chunk_083::cluster_060,chunk_083,83,60,a priestess,1
chunk_083::cluster_061,chunk_083,83,61,Another country,1
chunk_083::cluster_062,chunk_083,83,62,a country of dreams and enchantments,1
chunk_083::cluster_063,chunk_083,83,63,a madwoman,1
chunk_083::cluster_064,chunk_083,83,64,their women,6
chunk_083::cluster_065,chunk_083,83,65,they,2
chunk_083::cluster_066,chunk_083,83,66,a priestess,1
chunk_083::cluster_067,chunk_083,83,67,any man alive,1
chunk_083::cluster_068,chunk_083,83,68,their bishops,1
chunk_083::cluster_069,chunk_083,83,69,the court,6
chunk_083::cluster_070,chunk_083,83,70,the Beltane fires,3
chunk_083::cluster_071,chunk_083,83,71,a beggar woman,1
chunk_083::cluster_072,chunk_083,83,72,the worst of traitors,1
chunk_083::cluster_073,chunk_083,83,73,traitors,1
chunk_083::cluster_074,chunk_083,83,74,a boy,1
chunk_083::cluster_075,chunk_083,83,75,no man,1
chunk_083::cluster_076,chunk_083,83,76,the Devil,1
chunk_083::cluster_077,chunk_083,83,77,no Christian wife,1
chunk_083::cluster_078,chunk_083,83,78,a nunnery,1
chunk_083::cluster_079,chunk_083,83,79,the church,1
chunk_083::cluster_080,chunk_083,83,80,the countryside,1
chunk_083::cluster_081,chunk_083,83,81,any priest,1
chunk_083::cluster_082,chunk_083,83,82,the countryfolk,30
chunk_083::cluster_083,chunk_083,83,83,a Goddess who cared for their fields and their crops and the fertility of their beasts and their own wombs,1
chunk_083::cluster_084,chunk_083,83,84,the fields,5
chunk_083::cluster_085,chunk_083,83,85,the Devil,3
chunk_083::cluster_086,chunk_083,83,86,such people,3
chunk_083::cluster_087,chunk_083,83,87,their husbands-,1
chunk_083::cluster_088,chunk_083,83,88,a God who took thought about such things and would call them wicked,1
chunk_083::cluster_089,chunk_083,83,89,any Christian woman,1
chunk_083::cluster_090,chunk_083,83,90,the first man sent to her,1
chunk_083::cluster_091,chunk_083,83,91,none,1
chunk_083::cluster_092,chunk_083,83,92,the master of another's conscience,1
chunk_083::cluster_093,chunk_083,83,93,the wise,1
chunk_083::cluster_094,chunk_083,83,94,the Gods,1
chunk_083::cluster_095,chunk_083,83,95,we,2
chunk_083::cluster_096,chunk_083,83,96,the priests,1
chunk_083::cluster_097,chunk_083,83,97,my people,1
chunk_083::cluster_098,chunk_083,83,98,A king,1
chunk_083::cluster_099,chunk_083,83,99,his,2
chunk_083::cluster_100,chunk_083,83,100,his people,1
chunk_083::cluster_101,chunk_083,83,101,outsiders,1
chunk_083::cluster_102,chunk_083,83,102,invaders,1
chunk_083::cluster_103,chunk_083,83,103,his people,1
chunk_083::cluster_104,chunk_083,83,104,a farmer,2
chunk_083::cluster_105,chunk_083,83,105,his fields,1
chunk_083::cluster_106,chunk_083,83,106,any robber,1
chunk_083::cluster_107,chunk_083,83,107,his duty to dictate to them,1
chunk_083::cluster_108,chunk_083,83,108,A king,3
chunk_083::cluster_109,chunk_083,83,109,the protector of his people,1
chunk_083::cluster_110,chunk_083,83,110,his people,1
