local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_005::cluster_000::mention_000,chunk_005::cluster_000,chunk_005,5,0,0,2,3,14901,14902,I,2,14901,left_overlap,14901:14902:i
chunk_005::cluster_000::mention_001,chunk_005::cluster_000,chunk_005,5,0,1,12,13,14911,14912,Dorothy,12,14911,left_overlap,14911:14912:dorothy
chunk_005::cluster_000::mention_002,chunk_005::cluster_000,chunk_005,5,0,2,137,138,15036,15037,Dorothy,137,15036,left_overlap,15036:15037:dorothy
chunk_005::cluster_000::mention_003,chunk_005::cluster_000,chunk_005,5,0,3,165,166,15064,15065,Dorothy,165,15064,left_overlap,15064:15065:dorothy
chunk_005::cluster_000::mention_004,chunk_005::cluster_000,chunk_005,5,0,4,351,352,15250,15251,Dorothy,351,15250,left_overlap,15250:15251:dorothy
chunk_005::cluster_000::mention_005,chunk_005::cluster_000,chunk_005,5,0,5,461,462,15360,15361,Dorothy,461,15360,left_overlap,15360:15361:dorothy
chunk_005::cluster_000::mention_006,chunk_005::cluster_000,chunk_005,5,0,6,496,497,15395,15396,Dorothy,496,15395,left_overlap,15395:15396:dorothy
chunk_005::cluster_000::mention_007,chunk_005::cluster_000,chunk_005,5,0,7,499,500,15398,15399,her,499,15398,left_overlap,15398:15399:her
chunk_005::cluster_000::mention_008,chunk_005::cluster_000,chunk_005,5,0,8,568,569,15467,15468,Dorothy,568,15467,left_overlap,15467:15468:dorothy
chunk_005::cluster_000::mention_009,chunk_005::cluster_000,chunk_005,5,0,9,633,634,15532,15533,Dorothy,633,15532,left_overlap,15532:15533:dorothy
chunk_005::cluster_000::mention_010,chunk_005::cluster_000,chunk_005,5,0,10,704,705,15603,15604,I,704,15603,left_overlap,15603:15604:i
chunk_005::cluster_000::mention_011,chunk_005::cluster_000,chunk_005,5,0,11,706,707,15605,15606,Dorothy,706,15605,left_overlap,15605:15606:dorothy
chunk_005::cluster_000::mention_012,chunk_005::cluster_000,chunk_005,5,0,12,710,712,15609,15611,the girl,711,15610,left_overlap,15609:15611:the girl
chunk_005::cluster_000::mention_013,chunk_005::cluster_000,chunk_005,5,0,13,710,723,15609,15622,"the girl, ""and these are my friends, the Tin Woodman",711,15610,left_overlap,"15609:15622:the girl, ""and these are my friends, the tin woodman"
chunk_005::cluster_000::mention_014,chunk_005::cluster_000,chunk_005,5,0,14,717,718,15616,15617,my,717,15616,left_overlap,15616:15617:my
chunk_005::cluster_000::mention_015,chunk_005::cluster_000,chunk_005,5,0,15,767,768,15666,15667,I,767,15666,left_overlap,15666:15667:i
chunk_005::cluster_000::mention_016,chunk_005::cluster_000,chunk_005,5,0,16,773,774,15672,15673,Dorothy,773,15672,left_overlap,15672:15673:dorothy
chunk_005::cluster_000::mention_017,chunk_005::cluster_000,chunk_005,5,0,17,815,818,15714,15717,the little girl,817,15716,left_overlap,15714:15717:the little girl
chunk_005::cluster_000::mention_018,chunk_005::cluster_000,chunk_005,5,0,18,852,853,15751,15752,Dorothy,852,15751,left_overlap,15751:15752:dorothy
chunk_005::cluster_000::mention_019,chunk_005::cluster_000,chunk_005,5,0,19,973,974,15872,15873,Dorothy,973,15872,left_overlap,15872:15873:dorothy
chunk_005::cluster_000::mention_020,chunk_005::cluster_000,chunk_005,5,0,20,1159,1160,16058,16059,Dorothy,1159,16058,left_overlap,16058:16059:dorothy
chunk_005::cluster_000::mention_021,chunk_005::cluster_000,chunk_005,5,0,21,1237,1238,16136,16137,Dorothy,1237,16136,left_overlap,16136:16137:dorothy
chunk_005::cluster_000::mention_022,chunk_005::cluster_000,chunk_005,5,0,22,1249,1251,16148,16150,the girl,1250,16149,left_overlap,16148:16150:the girl
chunk_005::cluster_000::mention_023,chunk_005::cluster_000,chunk_005,5,0,23,1254,1255,16153,16154,she,1254,16153,left_overlap,16153:16154:she
chunk_005::cluster_000::mention_024,chunk_005::cluster_000,chunk_005,5,0,24,1432,1433,16331,16332,Dorothy,1432,16331,left_overlap,16331:16332:dorothy
chunk_005::cluster_000::mention_025,chunk_005::cluster_000,chunk_005,5,0,25,1440,1441,16339,16340,she,1440,16339,left_overlap,16339:16340:she
chunk_005::cluster_000::mention_026,chunk_005::cluster_000,chunk_005,5,0,26,1455,1456,16354,16355,her,1455,16354,left_overlap,16354:16355:her
chunk_005::cluster_000::mention_027,chunk_005::cluster_000,chunk_005,5,0,27,1460,1461,16359,16360,she,1460,16359,left_overlap,16359:16360:she
chunk_005::cluster_000::mention_028,chunk_005::cluster_000,chunk_005,5,0,28,1462,1463,16361,16362,she,1462,16361,left_overlap,16361:16362:she
chunk_005::cluster_000::mention_029,chunk_005::cluster_000,chunk_005,5,0,29,1480,1481,16379,16380,her,1480,16379,left_overlap,16379:16380:her
chunk_005::cluster_000::mention_030,chunk_005::cluster_000,chunk_005,5,0,30,1517,1518,16416,16417,Dorothy,1517,16416,left_overlap,16416:16417:dorothy
chunk_005::cluster_000::mention_031,chunk_005::cluster_000,chunk_005,5,0,31,1523,1524,16422,16423,Her,1523,16422,core,
chunk_005::cluster_000::mention_032,chunk_005::cluster_000,chunk_005,5,0,32,1529,1530,16428,16429,herself,1529,16428,core,
chunk_005::cluster_000::mention_033,chunk_005::cluster_000,chunk_005,5,0,33,1531,1532,16430,16431,she,1531,16430,core,
chunk_005::cluster_000::mention_034,chunk_005::cluster_000,chunk_005,5,0,34,1534,1535,16433,16434,she,1534,16433,core,
chunk_005::cluster_000::mention_035,chunk_005::cluster_000,chunk_005,5,0,35,1563,1564,16462,16463,her,1563,16462,core,
chunk_005::cluster_000::mention_036,chunk_005::cluster_000,chunk_005,5,0,36,1565,1566,16464,16465,she,1565,16464,core,
chunk_005::cluster_000::mention_037,chunk_005::cluster_000,chunk_005,5,0,37,1612,1615,16511,16514,his little mistress,1614,16513,core,
chunk_005::cluster_000::mention_038,chunk_005::cluster_000,chunk_005,5,0,38,1671,1674,16570,16573,the little girl,1673,16572,core,
chunk_005::cluster_000::mention_039,chunk_005::cluster_000,chunk_005,5,0,39,1729,1730,16628,16629,her,1729,16628,core,
chunk_005::cluster_000::mention_040,chunk_005::cluster_000,chunk_005,5,0,40,1746,1747,16645,16646,Dorothy,1746,16645,core,
chunk_005::cluster_000::mention_041,chunk_005::cluster_000,chunk_005,5,0,41,1770,1773,16669,16672,the sleeping girl,1772,16671,core,
chunk_005::cluster_000::mention_042,chunk_005::cluster_000,chunk_005,5,0,42,1957,1960,16856,16859,the sleeping girl,1959,16858,core,
chunk_005::cluster_000::mention_043,chunk_005::cluster_000,chunk_005,5,0,43,1976,1977,16875,16876,her,1976,16875,core,
chunk_005::cluster_000::mention_044,chunk_005::cluster_000,chunk_005,5,0,44,1991,1992,16890,16891,her,1991,16890,core,
chunk_005::cluster_000::mention_045,chunk_005::cluster_000,chunk_005,5,0,45,2005,2006,16904,16905,her,2005,16904,core,
chunk_005::cluster_000::mention_046,chunk_005::cluster_000,chunk_005,5,0,46,2032,2034,16931,16933,the girl,2033,16932,core,
chunk_005::cluster_000::mention_047,chunk_005::cluster_000,chunk_005,5,0,47,2293,2294,17192,17193,you,2293,17192,core,
chunk_005::cluster_000::mention_048,chunk_005::cluster_000,chunk_005,5,0,48,2306,2307,17205,17206,you,2306,17205,core,
chunk_005::cluster_000::mention_049,chunk_005::cluster_000,chunk_005,5,0,49,2342,2345,17241,17244,the little animal,2344,17243,core,
chunk_005::cluster_000::mention_050,chunk_005::cluster_000,chunk_005,5,0,50,2351,2352,17250,17251,I,2351,17250,core,
chunk_005::cluster_000::mention_051,chunk_005::cluster_000,chunk_005,5,0,51,2399,2400,17298,17299,my,2399,17298,core,
chunk_005::cluster_000::mention_052,chunk_005::cluster_000,chunk_005,5,0,52,2404,2406,17303,17305,the Queen,2405,17304,core,
