local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_156::cluster_000,chunk_156,156,0,Nimue,503
chunk_156::cluster_001,chunk_156,156,1,Kevin,361
chunk_156::cluster_002,chunk_156,156,2,Avalon,16
chunk_156::cluster_003,chunk_156,156,3,we,21
chunk_156::cluster_004,chunk_156,156,4,a magician,1
chunk_156::cluster_005,chunk_156,156,5,Morgaine,27
chunk_156::cluster_006,chunk_156,156,6,the Queen,25
chunk_156::cluster_007,chunk_156,156,7,betrayed,1
chunk_156::cluster_008,chunk_156,156,8,betrayer,1
chunk_156::cluster_009,chunk_156,156,9,a traitor,1
chunk_156::cluster_010,chunk_156,156,10,the Gods,1
chunk_156::cluster_011,chunk_156,156,11,Christ,1
chunk_156::cluster_012,chunk_156,156,12,someone,1
chunk_156::cluster_013,chunk_156,156,13,them,1
chunk_156::cluster_014,chunk_156,156,14,the ancient land beneath the waves,1
chunk_156::cluster_015,chunk_156,156,15,the sea,1
chunk_156::cluster_016,chunk_156,156,16,a man,1
chunk_156::cluster_017,chunk_156,156,17,a man of flesh and blood,1
chunk_156::cluster_018,chunk_156,156,18,a cripple,1
chunk_156::cluster_021,chunk_156,156,21,a man,1
chunk_156::cluster_024,chunk_156,156,24,the first woman who had ever come to him,1
chunk_156::cluster_025,chunk_156,156,25,a man so nakedly at the mercy of desire,1
chunk_156::cluster_026,chunk_156,156,26,"one of those feckless virgins Gwenhwyfar has about her, with their minds between their legs",1
chunk_156::cluster_027,chunk_156,156,27,their,3
chunk_156::cluster_028,chunk_156,156,28,a man,1
chunk_156::cluster_029,chunk_156,156,29,someone,1
chunk_156::cluster_030,chunk_156,156,30,one of her maidens,1
chunk_156::cluster_031,chunk_156,156,31,her maidens,1
chunk_156::cluster_032,chunk_156,156,32,we,2
chunk_156::cluster_033,chunk_156,156,33,men,1
chunk_156::cluster_034,chunk_156,156,34,a beast to frighten you,1
chunk_156::cluster_035,chunk_156,156,35,this court,1
chunk_156::cluster_036,chunk_156,156,36,a woman under a spell,1
chunk_156::cluster_037,chunk_156,156,37,the men,2
chunk_156::cluster_038,chunk_156,156,38,none,1
chunk_156::cluster_039,chunk_156,156,39,a maiden,1
chunk_156::cluster_040,chunk_156,156,40,a harlot,1
chunk_156::cluster_041,chunk_156,156,41,men,2
chunk_156::cluster_042,chunk_156,156,42,a room,2
chunk_156::cluster_043,chunk_156,156,43,a room with four of the Queen's ladies,1
chunk_156::cluster_044,chunk_156,156,44,four of the Queen's ladies,1
chunk_156::cluster_045,chunk_156,156,45,any man who came there,1
chunk_156::cluster_046,chunk_156,156,46,the guards-,1
chunk_156::cluster_047,chunk_156,156,47,there,2
chunk_156::cluster_048,chunk_156,156,48,a little chamber fit for a dog,1
chunk_156::cluster_049,chunk_156,156,49,none other of the King's men,1
chunk_156::cluster_050,chunk_156,156,50,the King's men,1
chunk_156::cluster_051,chunk_156,156,51,quarters,1
chunk_156::cluster_052,chunk_156,156,52,the priestesses,2
chunk_156::cluster_053,chunk_156,156,53,the King,2
chunk_156::cluster_054,chunk_156,156,54,lovers,1
chunk_156::cluster_055,chunk_156,156,55,women,1
chunk_156::cluster_056,chunk_156,156,56,men,1
chunk_156::cluster_057,chunk_156,156,57,a promised lover,1
chunk_156::cluster_058,chunk_156,156,58,her chambers,1
chunk_156::cluster_059,chunk_156,156,59,the nervous virgin she pretended to be,1
chunk_156::cluster_060,chunk_156,156,60,a girl giving herself for the first time to a man she loved and desired,1
chunk_156::cluster_061,chunk_156,156,61,the hall,2
chunk_156::cluster_062,chunk_156,156,62,them,2
chunk_156::cluster_063,chunk_156,156,63,the King's councillors,1
chunk_156::cluster_064,chunk_156,156,64,the house priest who confessed some of the ladies,1
chunk_156::cluster_065,chunk_156,156,65,some of the ladies,1
chunk_156::cluster_066,chunk_156,156,66,the worst of sinners,1
chunk_156::cluster_067,chunk_156,156,67,sinners,1
chunk_156::cluster_068,chunk_156,156,68,a traitor,1
chunk_156::cluster_069,chunk_156,156,69,their,1
chunk_156::cluster_070,chunk_156,156,70,their chambers,1
chunk_156::cluster_071,chunk_156,156,71,the woods beyond the gate,1
chunk_156::cluster_072,chunk_156,156,72,the ladies who shared her chamber,1
chunk_156::cluster_073,chunk_156,156,73,her chamber,1
chunk_156::cluster_074,chunk_156,156,74,one of the chamberlain's wives,1
chunk_156::cluster_075,chunk_156,156,75,the chamberlain,1
chunk_156::cluster_076,chunk_156,156,76,the chamberlain's wives,1
chunk_156::cluster_077,chunk_156,156,77,a dark comer,1
