local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_156::cluster_000::mention_000,chunk_156::cluster_000,chunk_156,156,0,0,1,2,483062,483063,she,1,483062,left_overlap,483062:483063:she
chunk_156::cluster_000::mention_001,chunk_156::cluster_000,chunk_156,156,0,1,17,18,483078,483079,she,17,483078,left_overlap,483078:483079:she
chunk_156::cluster_000::mention_002,chunk_156::cluster_000,chunk_156,156,0,2,83,84,483144,483145,her,83,483144,left_overlap,483144:483145:her
chunk_156::cluster_000::mention_003,chunk_156::cluster_000,chunk_156,156,0,3,91,92,483152,483153,she,91,483152,left_overlap,483152:483153:she
chunk_156::cluster_000::mention_004,chunk_156::cluster_000,chunk_156,156,0,4,108,109,483169,483170,She,108,483169,left_overlap,483169:483170:she
chunk_156::cluster_000::mention_005,chunk_156::cluster_000,chunk_156,156,0,5,118,119,483179,483180,she,118,483179,left_overlap,483179:483180:she
chunk_156::cluster_000::mention_006,chunk_156::cluster_000,chunk_156,156,0,6,127,128,483188,483189,her,127,483188,left_overlap,483188:483189:her
chunk_156::cluster_000::mention_007,chunk_156::cluster_000,chunk_156,156,0,7,142,143,483203,483204,she,142,483203,left_overlap,483203:483204:she
chunk_156::cluster_000::mention_008,chunk_156::cluster_000,chunk_156,156,0,8,153,154,483214,483215,she,153,483214,left_overlap,483214:483215:she
chunk_156::cluster_000::mention_009,chunk_156::cluster_000,chunk_156,156,0,9,156,157,483217,483218,herself,156,483217,left_overlap,483217:483218:herself
chunk_156::cluster_000::mention_010,chunk_156::cluster_000,chunk_156,156,0,10,165,166,483226,483227,her,165,483226,left_overlap,483226:483227:her
chunk_156::cluster_000::mention_011,chunk_156::cluster_000,chunk_156,156,0,11,169,170,483230,483231,I,169,483230,left_overlap,483230:483231:i
chunk_156::cluster_000::mention_012,chunk_156::cluster_000,chunk_156,156,0,12,197,198,483258,483259,she,197,483258,left_overlap,483258:483259:she
chunk_156::cluster_000::mention_013,chunk_156::cluster_000,chunk_156,156,0,13,206,207,483267,483268,she,206,483267,left_overlap,483267:483268:she
chunk_156::cluster_000::mention_014,chunk_156::cluster_000,chunk_156,156,0,14,209,210,483270,483271,her,209,483270,left_overlap,483270:483271:her
chunk_156::cluster_000::mention_015,chunk_156::cluster_000,chunk_156,156,0,15,219,220,483280,483281,She,219,483280,left_overlap,483280:483281:she
chunk_156::cluster_000::mention_016,chunk_156::cluster_000,chunk_156,156,0,16,224,225,483285,483286,her,224,483285,left_overlap,483285:483286:her
