local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_071::cluster_000,chunk_071,71,0,Gwenhwyfar,560
chunk_071::cluster_001,chunk_071,71,1,Uther,25
chunk_071::cluster_002,chunk_071,71,2,Arthur,75
chunk_071::cluster_003,chunk_071,71,3,her priest,1
chunk_071::cluster_004,chunk_071,71,4,a child of Morgaine's,1
chunk_071::cluster_005,chunk_071,71,5,my children,1
chunk_071::cluster_006,chunk_071,71,6,the other children I lost at birth,1
chunk_071::cluster_007,chunk_071,71,7,they,1
chunk_071::cluster_008,chunk_071,71,8,this house of holy women,1
chunk_071::cluster_009,chunk_071,71,9,holy women,1
chunk_071::cluster_010,chunk_071,71,10,the angel,1
chunk_071::cluster_011,chunk_071,71,11,Mary the Virgin,1
chunk_071::cluster_012,chunk_071,71,12,her,2
chunk_071::cluster_013,chunk_071,71,13,an angel of God,1
chunk_071::cluster_014,chunk_071,71,14,God,8
chunk_071::cluster_015,chunk_071,71,15,the cloister,1
chunk_071::cluster_016,chunk_071,71,16,the sisters,1
chunk_071::cluster_017,chunk_071,71,17,the sisters' chapel,1
chunk_071::cluster_018,chunk_071,71,18,the visitors,1
chunk_071::cluster_019,chunk_071,71,19,you,1
chunk_071::cluster_020,chunk_071,71,20,our,1
chunk_071::cluster_021,chunk_071,71,21,our Blessed Lady,1
chunk_071::cluster_022,chunk_071,71,22,a wicked woman,1
chunk_071::cluster_023,chunk_071,71,23,the abbess,32
chunk_071::cluster_024,chunk_071,71,24,them,7
chunk_071::cluster_025,chunk_071,71,25,the garden,4
chunk_071::cluster_026,chunk_071,71,26,we,1
chunk_071::cluster_027,chunk_071,71,27,the sea,1
chunk_071::cluster_028,chunk_071,71,28,the convent on Ynis Witrin,1
chunk_071::cluster_030,chunk_071,71,30,Ynis Witrin,3
chunk_071::cluster_031,chunk_071,71,31,the island,3
chunk_071::cluster_032,chunk_071,71,32,it,2
chunk_071::cluster_033,chunk_071,71,33,Avalon,6
chunk_071::cluster_034,chunk_071,71,34,the moors,1
chunk_071::cluster_035,chunk_071,71,35,a good child,1
chunk_071::cluster_036,chunk_071,71,36,my own children,1
chunk_071::cluster_037,chunk_071,71,37,him,1
chunk_071::cluster_038,chunk_071,71,38,a priest,1
chunk_071::cluster_040,chunk_071,71,40,all priests,1
chunk_071::cluster_041,chunk_071,71,41,none of them,1
chunk_071::cluster_042,chunk_071,71,42,them,1
chunk_071::cluster_043,chunk_071,71,43,Viviane,14
chunk_071::cluster_044,chunk_071,71,44,Tintagel,25
