local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_028::cluster_000,chunk_028,28,0,Morgaine,298
chunk_028::cluster_001,chunk_028,28,1,Viviane,394
chunk_028::cluster_002,chunk_028,28,2,my own child,1
chunk_028::cluster_003,chunk_028,28,3,the Goddess,53
chunk_028::cluster_004,chunk_028,28,4,children,2
chunk_028::cluster_006,chunk_028,28,6,a man,2
chunk_028::cluster_007,chunk_028,28,7,a man who had lain in my arms and I had sworn to love,1
chunk_028::cluster_008,chunk_028,28,8,your mother,4
chunk_028::cluster_009,chunk_028,28,9,her children,1
chunk_028::cluster_010,chunk_028,28,10,the House of the Maidens,1
chunk_028::cluster_011,chunk_028,28,11,the Maidens,1
chunk_028::cluster_012,chunk_028,28,12,Avalon,34
chunk_028::cluster_013,chunk_028,28,13,a priestess,1
chunk_028::cluster_014,chunk_028,28,14,us,1
chunk_028::cluster_015,chunk_028,28,15,the Gods,1
chunk_028::cluster_016,chunk_028,28,16,the Great Ones,1
chunk_028::cluster_017,chunk_028,28,17,a priestess,1
chunk_028::cluster_018,chunk_028,28,18,they,1
chunk_028::cluster_019,chunk_028,28,19,the shores of the alien Lake,1
chunk_028::cluster_020,chunk_028,28,20,the monks,1
chunk_028::cluster_021,chunk_028,28,21,my own home,1
chunk_028::cluster_022,chunk_028,28,22,a frightened child,1
chunk_028::cluster_023,chunk_028,28,23,their,1
chunk_028::cluster_024,chunk_028,28,24,ofCeridwen,1
chunk_028::cluster_025,chunk_028,28,25,King Ban of Less Britain,1
chunk_028::cluster_026,chunk_028,28,26,Less Britain,1
chunk_028::cluster_027,chunk_028,28,27,PAKISTAN,1
chunk_028::cluster_028,chunk_028,28,28,PAKISTAN VIRTUAL LIBRARY,1
chunk_028::cluster_029,chunk_028,28,29,the priestesses,5
chunk_028::cluster_030,chunk_028,28,30,the little wattled house,1
chunk_028::cluster_031,chunk_028,28,31,someone,1
chunk_028::cluster_032,chunk_028,28,32,her attendant,1
chunk_028::cluster_033,chunk_028,28,33,any priestess,1
chunk_028::cluster_034,chunk_028,28,34,them,1
chunk_028::cluster_035,chunk_028,28,35,all young women,1
chunk_028::cluster_036,chunk_028,28,36,everyone you know,1
chunk_028::cluster_037,chunk_028,28,37,them,1
chunk_028::cluster_038,chunk_028,28,38,a simple old woman long past such thoughts,1
chunk_028::cluster_039,chunk_028,28,39,Gorlois,1
chunk_028::cluster_040,chunk_028,28,40,Salisbury plain,1
chunk_028::cluster_041,chunk_028,28,41,the child who came here many years ago,1
chunk_028::cluster_042,chunk_028,28,42,they,1
chunk_028::cluster_043,chunk_028,28,43,Taliesin,1
chunk_028::cluster_044,chunk_028,28,44,the barge,13
chunk_028::cluster_045,chunk_028,28,45,Balin,10
chunk_028::cluster_046,chunk_028,28,46,a priestess who knew the secret way through the mists,1
chunk_028::cluster_047,chunk_028,28,47,his foster-brother,1
chunk_028::cluster_049,chunk_028,28,49,they,7
chunk_028::cluster_050,chunk_028,28,50,the Saxons,6
chunk_028::cluster_051,chunk_028,28,51,Balan,3
chunk_028::cluster_052,chunk_028,28,52,your father,9
chunk_028::cluster_053,chunk_028,28,53,proud men,1
chunk_028::cluster_054,chunk_028,28,54,dedicated warriors,1
chunk_028::cluster_055,chunk_028,28,55,none,1
chunk_028::cluster_056,chunk_028,28,56,that wicked sorceress who is mother to one of them,1
