local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_039::cluster_000,chunk_039,39,0,Morgaine,135
chunk_039::cluster_001,chunk_039,39,1,Arthur,165
chunk_039::cluster_002,chunk_039,39,2,Viviane,310
chunk_039::cluster_003,chunk_039,39,3,we,1
chunk_039::cluster_004,chunk_039,39,4,the young priestesses,1
chunk_039::cluster_005,chunk_039,39,5,the Goddess,33
chunk_039::cluster_006,chunk_039,39,6,mankind,1
chunk_039::cluster_007,chunk_039,39,7,themselves,1
chunk_039::cluster_008,chunk_039,39,8,the Gods which lie behind the Gods we know,1
chunk_039::cluster_009,chunk_039,39,9,the Gods we know,1
chunk_039::cluster_010,chunk_039,39,10,we,1
chunk_039::cluster_011,chunk_039,39,11,Avalon,26
chunk_039::cluster_012,chunk_039,39,12,the House of Maidens,4
chunk_039::cluster_013,chunk_039,39,13,the priestesses,5
chunk_039::cluster_014,chunk_039,39,14,its people,1
chunk_039::cluster_015,chunk_039,39,15,Rome,1
chunk_039::cluster_016,chunk_039,39,16,the Goths,1
chunk_039::cluster_017,chunk_039,39,17,their,1
chunk_039::cluster_018,chunk_039,39,18,the one human being she had ever wholly loved,1
chunk_039::cluster_019,chunk_039,39,19,the sons she had distanced from her,1
chunk_039::cluster_020,chunk_039,39,20,the world outside into which the young Arthur had ridden at Merlin's side,1
chunk_039::cluster_021,chunk_039,39,21,Raven,23
chunk_039::cluster_022,chunk_039,39,22,Britain,9
chunk_039::cluster_023,chunk_039,39,23,the garden,6
chunk_039::cluster_024,chunk_039,39,24,Her own mother,1
chunk_039::cluster_025,chunk_039,39,25,the wise-woman,1
chunk_039::cluster_026,chunk_039,39,26,the Old Deathcrone,1
chunk_039::cluster_027,chunk_039,39,27,herself,1
chunk_039::cluster_028,chunk_039,39,28,the world,1
chunk_039::cluster_029,chunk_039,39,29,priestesses,1
chunk_039::cluster_030,chunk_039,39,30,the young,1
chunk_039::cluster_031,chunk_039,39,31,the old,1
chunk_039::cluster_032,chunk_039,39,32,the worlds beyond,1
chunk_039::cluster_033,chunk_039,39,33,the whole of Britain,1
chunk_039::cluster_034,chunk_039,39,34,the dragon who has spread his wings over our coast,1
chunk_039::cluster_035,chunk_039,39,35,our,1
chunk_039::cluster_036,chunk_039,39,36,our coast,1
chunk_039::cluster_037,chunk_039,39,37,us,1
chunk_039::cluster_038,chunk_039,39,38,a house-bred woman,1
chunk_039::cluster_039,chunk_039,39,39,an intruder,1
chunk_039::cluster_040,chunk_039,39,40,any man living,1
chunk_039::cluster_041,chunk_039,39,41,most men,1
chunk_039::cluster_042,chunk_039,39,42,most men; and though there was little sound in the enclosed garden,1
chunk_039::cluster_043,chunk_039,39,43,we,3
