local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_109::cluster_000,chunk_109,109,0,Morgaine,378
chunk_109::cluster_001,chunk_109,109,1,Arthur,396
chunk_109::cluster_002,chunk_109,109,2,my father,55
chunk_109::cluster_003,chunk_109,109,3,A priestess of Avalon,1
chunk_109::cluster_004,chunk_109,109,4,Avalon,13
chunk_109::cluster_005,chunk_109,109,5,One of the whore priestesses of Avalon who lies with men in sin and lustfulness at their demon festivals,1
chunk_109::cluster_006,chunk_109,109,6,their,2
chunk_109::cluster_007,chunk_109,109,7,men,1
chunk_109::cluster_008,chunk_109,109,8,Elaine,40
chunk_109::cluster_009,chunk_109,109,9,us,24
chunk_109::cluster_010,chunk_109,109,10,Dragon Island,1
chunk_109::cluster_011,chunk_109,109,11,this unchaste harlot of a sister of yours,1
chunk_109::cluster_012,chunk_109,109,12,such a one as would practice her whore's arts on her own brother-,1
chunk_109::cluster_013,chunk_109,109,13,the priestess of the Mother,1
chunk_109::cluster_014,chunk_109,109,14,the Mother,1
chunk_109::cluster_015,chunk_109,109,15,the Horned One,1
chunk_109::cluster_016,chunk_109,109,16,the child of your own mother's womb,1
chunk_109::cluster_017,chunk_109,109,17,your own mother,1
chunk_109::cluster_018,chunk_109,109,18,God,42
chunk_109::cluster_019,chunk_109,109,19,the Goddess,9
chunk_109::cluster_020,chunk_109,109,20,a mother,1
chunk_109::cluster_021,chunk_109,109,21,older sister,1
chunk_109::cluster_022,chunk_109,109,22,a son begotten on his sister's body,1
chunk_109::cluster_023,chunk_109,109,23,the first king to have a bastard son whose very existence he cannot admit,1
chunk_109::cluster_024,chunk_109,109,24,he,2
chunk_109::cluster_025,chunk_109,109,25,"a vindictive demon, looking about to punish somebody for some imagined sin",1
chunk_109::cluster_026,chunk_109,109,26,somebody,1
chunk_109::cluster_027,chunk_109,109,27,the bishop,4
chunk_109::cluster_028,chunk_109,109,28,"an evil-minded old man, who snoops around to see who lies in bed with another's wife",1
chunk_109::cluster_030,chunk_109,109,30,another,1
chunk_109::cluster_031,chunk_109,109,31,another's wife,1
chunk_109::cluster_033,chunk_109,109,33,Mount Badon,3
chunk_109::cluster_034,chunk_109,109,34,a Christian king,1
chunk_109::cluster_035,chunk_109,109,35,a son who can rule after you at Camelot,1
chunk_109::cluster_036,chunk_109,109,36,Balin,1
chunk_109::cluster_037,chunk_109,109,37,the worst of his priests,1
chunk_109::cluster_038,chunk_109,109,38,the priests,6
chunk_109::cluster_039,chunk_109,109,39,the room,3
chunk_109::cluster_040,chunk_109,109,40,the little boy who used to sit in her lap,1
chunk_109::cluster_041,chunk_109,109,41,the Lake,1
chunk_109::cluster_042,chunk_109,109,42,the Saxons,1
chunk_109::cluster_043,chunk_109,109,43,that damned sorceress of a sister of his,1
chunk_109::cluster_044,chunk_109,109,44,your God is such a one as would punish a man,1
chunk_109::cluster_045,chunk_109,109,45,a man,3
chunk_109::cluster_046,chunk_109,109,46,a priest,2
chunk_109::cluster_047,chunk_109,109,47,this land,4
chunk_109::cluster_048,chunk_109,109,48,one of these priests who wants nothing more than to have power over a king,1
chunk_109::cluster_049,chunk_109,109,49,these priests who wants nothing more than to have power over a king,1
chunk_109::cluster_050,chunk_109,109,50,a king,1
chunk_109::cluster_051,chunk_109,109,51,some priest,1
chunk_109::cluster_052,chunk_109,109,52,they,1
chunk_109::cluster_053,chunk_109,109,53,witch,1
chunk_109::cluster_056,chunk_109,109,56,the people of this land,4
chunk_109::cluster_057,chunk_109,109,57,Heaven,1
chunk_109::cluster_058,chunk_109,109,58,any councillor,1
chunk_109::cluster_059,chunk_109,109,59,a priest,1
chunk_109::cluster_060,chunk_109,109,60,my people-,1
chunk_109::cluster_061,chunk_109,109,61,a king,7
chunk_109::cluster_062,chunk_109,109,62,all his people,5
chunk_109::cluster_063,chunk_109,109,63,his people,1
chunk_109::cluster_065,chunk_109,109,65,his soldiers,1
chunk_109::cluster_067,chunk_109,109,67,his people,1
chunk_109::cluster_068,chunk_109,109,68,the Virgin,1
chunk_109::cluster_069,chunk_109,109,69,the priests,2
chunk_109::cluster_070,chunk_109,109,70,Camelot,2
chunk_109::cluster_071,chunk_109,109,71,that same old serpent of evil whom our Lord drove from the Garden of Eden,1
chunk_109::cluster_072,chunk_109,109,72,our,1
chunk_109::cluster_073,chunk_109,109,73,the Garden of Eden,1
chunk_109::cluster_074,chunk_109,109,74,us,1
chunk_109::cluster_075,chunk_109,109,75,those heathen who have not heard the word of the Lord,1
chunk_109::cluster_076,chunk_109,109,76,a Christian household,1
chunk_109::cluster_077,chunk_109,109,77,this court,1
chunk_109::cluster_078,chunk_109,109,78,they,1
chunk_109::cluster_079,chunk_109,109,79,those who hear the word of Christ,1
chunk_109::cluster_080,chunk_109,109,80,women,1
chunk_109::cluster_081,chunk_109,109,81,a woman,1
chunk_109::cluster_082,chunk_109,109,82,the world-,1
chunk_109::cluster_083,chunk_109,109,83,Man,1
chunk_109::cluster_084,chunk_109,109,84,the house of Meleagrant,1
chunk_109::cluster_085,chunk_109,109,85,a God who had not rewarded her virtue,1
chunk_109::cluster_086,chunk_109,109,86,Father Patricius,1
chunk_109::cluster_087,chunk_109,109,87,the tents of Arthur's followers and Companions,1
