local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_109::cluster_000::mention_000,chunk_109::cluster_000,chunk_109,109,0,0,8,9,336345,336346,her,8,336345,left_overlap,336345:336346:her
chunk_109::cluster_000::mention_001,chunk_109::cluster_000,chunk_109,109,0,1,16,17,336353,336354,Morgaine,16,336353,left_overlap,336353:336354:morgaine
chunk_109::cluster_000::mention_002,chunk_109::cluster_000,chunk_109,109,0,2,41,42,336378,336379,Morgaine,41,336378,left_overlap,336378:336379:morgaine
chunk_109::cluster_000::mention_003,chunk_109::cluster_000,chunk_109,109,0,3,45,46,336382,336383,she,45,336382,left_overlap,336382:336383:she
chunk_109::cluster_000::mention_004,chunk_109::cluster_000,chunk_109,109,0,4,56,57,336393,336394,She,56,336393,left_overlap,336393:336394:she
chunk_109::cluster_000::mention_005,chunk_109::cluster_000,chunk_109,109,0,5,59,60,336396,336397,her,59,336396,left_overlap,336396:336397:her
chunk_109::cluster_000::mention_006,chunk_109::cluster_000,chunk_109,109,0,6,69,70,336406,336407,she,69,336406,left_overlap,336406:336407:she
chunk_109::cluster_000::mention_007,chunk_109::cluster_000,chunk_109,109,0,7,88,89,336425,336426,her,88,336425,left_overlap,336425:336426:her
chunk_109::cluster_000::mention_008,chunk_109::cluster_000,chunk_109,109,0,8,91,92,336428,336429,she,91,336428,left_overlap,336428:336429:she
chunk_109::cluster_000::mention_009,chunk_109::cluster_000,chunk_109,109,0,9,96,97,336433,336434,Morgaine,96,336433,left_overlap,336433:336434:morgaine
chunk_109::cluster_000::mention_010,chunk_109::cluster_000,chunk_109,109,0,10,108,109,336445,336446,I,108,336445,left_overlap,336445:336446:i
chunk_109::cluster_000::mention_011,chunk_109::cluster_000,chunk_109,109,0,11,129,130,336466,336467,I,129,336466,left_overlap,336466:336467:i
chunk_109::cluster_000::mention_012,chunk_109::cluster_000,chunk_109,109,0,12,148,149,336485,336486,Gwenhwyfar,148,336485,left_overlap,336485:336486:gwenhwyfar
chunk_109::cluster_000::mention_013,chunk_109::cluster_000,chunk_109,109,0,13,183,184,336520,336521,Morgaine,183,336520,left_overlap,336520:336521:morgaine
chunk_109::cluster_000::mention_014,chunk_109::cluster_000,chunk_109,109,0,14,188,189,336525,336526,her,188,336525,left_overlap,336525:336526:her
chunk_109::cluster_000::mention_015,chunk_109::cluster_000,chunk_109,109,0,15,193,194,336530,336531,Your,193,336530,left_overlap,336530:336531:your
chunk_109::cluster_000::mention_016,chunk_109::cluster_000,chunk_109,109,0,16,206,207,336543,336544,her,206,336543,left_overlap,336543:336544:her
chunk_109::cluster_000::mention_017,chunk_109::cluster_000,chunk_109,109,0,17,215,216,336552,336553,Morgaine,215,336552,left_overlap,336552:336553:morgaine
chunk_109::cluster_000::mention_018,chunk_109::cluster_000,chunk_109,109,0,18,221,222,336558,336559,she,221,336558,left_overlap,336558:336559:she
chunk_109::cluster_000::mention_019,chunk_109::cluster_000,chunk_109,109,0,19,227,228,336564,336565,she,227,336564,left_overlap,336564:336565:she
chunk_109::cluster_000::mention_020,chunk_109::cluster_000,chunk_109,109,0,20,236,237,336573,336574,her,236,336573,left_overlap,336573:336574:her
chunk_109::cluster_000::mention_021,chunk_109::cluster_000,chunk_109,109,0,21,254,255,336591,336592,Her,254,336591,left_overlap,336591:336592:her
chunk_109::cluster_000::mention_022,chunk_109::cluster_000,chunk_109,109,0,22,259,260,336596,336597,her,259,336596,left_overlap,336596:336597:her
chunk_109::cluster_000::mention_023,chunk_109::cluster_000,chunk_109,109,0,23,263,264,336600,336601,She,263,336600,left_overlap,336600:336601:she
chunk_109::cluster_000::mention_024,chunk_109::cluster_000,chunk_109,109,0,24,267,268,336604,336605,I,267,336604,left_overlap,336604:336605:i
chunk_109::cluster_000::mention_025,chunk_109::cluster_000,chunk_109,109,0,25,277,278,336614,336615,Gwenhwyfar,277,336614,left_overlap,336614:336615:gwenhwyfar
chunk_109::cluster_000::mention_026,chunk_109::cluster_000,chunk_109,109,0,26,294,295,336631,336632,you,294,336631,left_overlap,336631:336632:you
chunk_109::cluster_000::mention_027,chunk_109::cluster_000,chunk_109,109,0,27,336,337,336673,336674,Morgaine,336,336673,left_overlap,336673:336674:morgaine
chunk_109::cluster_000::mention_028,chunk_109::cluster_000,chunk_109,109,0,28,339,340,336676,336677,you,339,336676,left_overlap,336676:336677:you
chunk_109::cluster_000::mention_029,chunk_109::cluster_000,chunk_109,109,0,29,348,349,336685,336686,Morgaine,348,336685,left_overlap,336685:336686:morgaine
chunk_109::cluster_000::mention_030,chunk_109::cluster_000,chunk_109,109,0,30,361,362,336698,336699,she,361,336698,left_overlap,336698:336699:she
chunk_109::cluster_000::mention_031,chunk_109::cluster_000,chunk_109,109,0,31,381,382,336718,336719,she,381,336718,left_overlap,336718:336719:she
chunk_109::cluster_000::mention_032,chunk_109::cluster_000,chunk_109,109,0,32,403,404,336740,336741,I,403,336740,left_overlap,336740:336741:i
chunk_109::cluster_000::mention_033,chunk_109::cluster_000,chunk_109,109,0,33,432,433,336769,336770,me,432,336769,left_overlap,336769:336770:me
chunk_109::cluster_000::mention_034,chunk_109::cluster_000,chunk_109,109,0,34,466,467,336803,336804,her,466,336803,left_overlap,336803:336804:her
chunk_109::cluster_000::mention_035,chunk_109::cluster_000,chunk_109,109,0,35,472,473,336809,336810,she,472,336809,left_overlap,336809:336810:she
chunk_109::cluster_000::mention_036,chunk_109::cluster_000,chunk_109,109,0,36,502,503,336839,336840,Morgaine,502,336839,left_overlap,336839:336840:morgaine
chunk_109::cluster_000::mention_037,chunk_109::cluster_000,chunk_109,109,0,37,504,505,336841,336842,Morgaine,504,336841,left_overlap,336841:336842:morgaine
chunk_109::cluster_000::mention_038,chunk_109::cluster_000,chunk_109,109,0,38,506,509,336843,336846,my poor sister,508,336845,left_overlap,336843:336846:my poor sister
chunk_109::cluster_000::mention_039,chunk_109::cluster_000,chunk_109,109,0,39,515,516,336852,336853,you,515,336852,left_overlap,336852:336853:you
chunk_109::cluster_000::mention_040,chunk_109::cluster_000,chunk_109,109,0,40,543,544,336880,336881,Gwenhwyfar,543,336880,left_overlap,336880:336881:gwenhwyfar
chunk_109::cluster_000::mention_041,chunk_109::cluster_000,chunk_109,109,0,41,581,582,336918,336919,her,581,336918,left_overlap,336918:336919:her
