cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability
460,the others,0,7318,We,36781,36782,1470,first_second_person_keep_original,False,"""And now,"" said Dorothy, ""how am I to get back to Kansas?"" "" [[We]] shall have to think about that,"" replied the little man.","""And now,"" said Dorothy, ""how am I to get back to Kansas?"" "" We shall have to think about that,"" replied the little man.","""And now,"" said Dorothy, ""how am I to get back to Kansas?"" "" We shall have to think about that,"" replied the little man.","""And now,"" said Dorothy, ""how am I to get back to Kansas?"" "" We shall have to think about that,"" replied the little man.",1,9.134138699999312,0.3455706834793091,0.3839152455329895,0.2705141007900238,0.2879627048969269,0.2989955246448517,0.41304177045822144,0.26858824491500854,0.20613494515419006,0.525276780128479,0.40687835216522217,0.11720040440559387,0.47592130303382874,0.20577885210514069,0.49945664405822754,0.29476457834243774,0.18837587535381317,0.3573001027107239,0.4543239176273346
460,the others,1,7350,They,36886,36887,1476,proper_name_to_canonical,True,""" [[They]] agreed to say nothing of what they had learned, and went back to their rooms in high spirits.",""" the others agreed to say nothing of what they had learned, and went back to their rooms in high spirits.",""" the others agreed to say nothing of what they had learned, and went back to their rooms in high spirits.",""" the others agreed to say nothing of what they had learned, and went back to their rooms in high spirits.",1,9.134138699999312,0.0969989150762558,0.48829060792922974,0.41471049189567566,0.39754119515419006,0.21108099818229675,0.39137789607048035,0.29530906677246094,0.3708982467651367,0.33379268646240234,0.6153981685638428,0.10499344766139984,0.2796083986759186,0.07277625054121017,0.6280772089958191,0.29914647340774536,0.13191621005535126,0.35954976081848145,0.5085340738296509
460,the others,2,7352,they,36893,36894,1476,third_person_subject_pronoun_to_canonical,True,""" They agreed to say nothing of what [[they]] had learned, and went back to their rooms in high spirits.",""" They agreed to say nothing of what the others had learned, and went back to their rooms in high spirits.",""" They agreed to say nothing of what the others had learned, and went back to their rooms in high spirits.",""" They agreed to say nothing of what the others had learned, and went back to their rooms in high spirits.",1,9.134138699999312,0.13813768327236176,0.45249390602111816,0.40936845541000366,0.40283647179603577,0.23283100128173828,0.3643324673175812,0.634354829788208,0.15522779524326324,0.21041733026504517,0.8197601437568665,0.05226496607065201,0.12797488272190094,0.034851063042879105,0.5556433200836182,0.4095056653022766,0.19022880494594574,0.4035016894340515,0.40626946091651917
460,the others,3,7354,their,36901,36902,1476,third_person_possessive_pronoun_to_canonical_possessive,True,""" They agreed to say nothing of what they had learned, and went back to [[their]] rooms in high spirits.",""" They agreed to say nothing of what they had learned, and went back to the others' rooms in high spirits.",""" They agreed to say nothing of what they had learned, and went back to the others' rooms in high spirits.",""" They agreed to say nothing of what they had learned, and went back to the others' rooms in high spirits.",1,9.134138699999312,0.14769650995731354,0.46874865889549255,0.38355472683906555,0.4021536409854889,0.22894452512264252,0.3689018189907074,0.6301174163818359,0.1584845632314682,0.21139810979366302,0.8176349401473999,0.05095920339226723,0.13140588998794556,0.03957461938261986,0.5447126030921936,0.41571280360221863,0.1813620775938034,0.4059213697910309,0.4127165675163269
460,the others,4,7387,them,37051,37052,1483,third_person_object_pronoun_to_canonical,True,"Then he said good-bye to [[them]] all in a cheerful voice and went to the Throne Room, where he rapped upon the door.","Then he said good-bye to the others all in a cheerful voice and went to the Throne Room, where he rapped upon the door.","Then he said good-bye to the others all in a cheerful voice and went to the Throne Room, where he rapped upon the door.","Then he said good-bye to the others all in a cheerful voice and went to the Throne Room, where he rapped upon the door.",1,9.134138699999312,0.30143070220947266,0.2877676784992218,0.41080164909362793,0.28724756836891174,0.21640276908874512,0.49634960293769836,0.8855791687965393,0.0624474473297596,0.0519733764231205,0.5799769163131714,0.15655666589736938,0.26346638798713684,0.024387627840042114,0.4692366123199463,0.506375789642334,0.243212029337883,0.254448801279068,0.5023391246795654
460,the others,5,7504,them,38043,38044,1533,third_person_object_pronoun_to_canonical,True,"""Full of courage,"" replied the Lion, who went joyfully back to his friends to tell [[them]] of his good fortune.","""Full of courage,"" replied the Lion, who went joyfully back to his friends to tell the others of his good fortune.","""Full of courage,"" replied the Lion, who went joyfully back to his friends to tell the others of his good fortune.","""Full of courage,"" replied the Lion, who went joyfully back to his friends to tell the others of his good fortune.",1,9.134138699999312,0.3677857220172882,0.20390552282333374,0.42830872535705566,0.09769850224256516,0.185943141579628,0.7163583636283875,0.9628656506538391,0.01273342315107584,0.024400921538472176,0.6722308993339539,0.056295882910490036,0.2714732587337494,0.0212798360735178,0.5998185276985168,0.3789016008377075,0.36365053057670593,0.16205985844135284,0.4742896854877472
460,the others,6,7511,they,38075,38076,1534,third_person_subject_pronoun_to_canonical,True,"Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what [[they]] thought they wanted.","Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what the others thought they wanted.","Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what the others thought they wanted.","Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what the others thought they wanted.",1,9.134138699999312,0.2032528817653656,0.4252733588218689,0.3714737594127655,0.20820996165275574,0.2504144310951233,0.5413756370544434,0.3514334559440613,0.28879910707473755,0.35976746678352356,0.5913577675819397,0.1099793091416359,0.2986629605293274,0.10041121393442154,0.5012896060943604,0.3982992172241211,0.29044225811958313,0.3695816099643707,0.33997616171836853
460,the others,7,7513,they,38077,38078,1534,third_person_subject_pronoun_to_canonical,True,"Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what they thought [[they]] wanted.","Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what they thought the others wanted.","Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what they thought the others wanted.","Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what they thought the others wanted.",1,9.134138699999312,0.21443641185760498,0.42959263920783997,0.35597094893455505,0.18235458433628082,0.2434753179550171,0.5741701126098633,0.43380558490753174,0.252666175365448,0.31352826952934265,0.7306415438652039,0.08290152251720428,0.18645693361759186,0.0917419046163559,0.5141998529434204,0.3940582275390625,0.31624636054039,0.36712098121643066,0.31663262844085693
460,the others,8,7523,they,38126,38127,1536,third_person_subject_pronoun_to_canonical,True,"It was easy to make the Scarecrow and the Lion and the Woodman happy, because [[they]] imagined I could do anything.","It was easy to make the Scarecrow and the Lion and the Woodman happy, because the others imagined I could do anything.","It was easy to make the Scarecrow and the Lion and the Woodman happy, because the others imagined I could do anything.","It was easy to make the Scarecrow and the Lion and the Woodman happy, because the others imagined I could do anything.",1,9.134138699999312,0.7425919771194458,0.18078435957431793,0.07662370800971985,0.045094165951013565,0.252993106842041,0.7019127011299133,0.5534733533859253,0.16806992888450623,0.27845677733421326,0.7476334571838379,0.10668614506721497,0.14568033814430237,0.06308993697166443,0.6439003944396973,0.2930097281932831,0.08707890659570694,0.4044221341609955,0.5084989666938782
460,the others,9,7536,them,38194,38195,1540,third_person_object_pronoun_to_canonical,True,The Scarecrow told [[them]] there were wonderful thoughts in his head; but he would not say what they were because he knew no one could understand them but himself.,The Scarecrow told the others there were wonderful thoughts in his head; but he would not say what they were because he knew no one could understand them but himself.,The Scarecrow told the others there were wonderful thoughts in his head; but he would not say what they were because he knew no one could understand them but himself.,The Scarecrow told the others there were wonderful thoughts in his head; but he would not say what they were because he knew no one could understand them but himself.,1,9.134138699999312,0.21105921268463135,0.5741387605667114,0.21480202674865723,0.07046709209680557,0.2027120143175125,0.7268208265304565,0.09453622996807098,0.40964534878730774,0.4958184063434601,0.23571139574050903,0.24944756925106049,0.5148410201072693,0.175147145986557,0.4990696310997009,0.3257831335067749,0.17584238946437836,0.5704176425933838,0.25374001264572144
