cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,openness,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,conscientiousness,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,extraversion,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,agreeableness,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,neuroticism,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability,OCEAN_weight,OCEAN_weight_source
8,Dorothy,48,157,Dorothy,1330,1331,57,proper_name_to_canonical,False,"She was awakened by a shock, so sudden and severe that if [[Dorothy]] had not been lying on the soft bed she might have been hurt.","She was awakened by a shock, so sudden and severe that if Dorothy had not been lying on the soft bed she might have been hurt.","She was awakened by a shock, so sudden and severe that if Dorothy had not been lying on the soft bed she might have been hurt.","She was awakened by a shock, so sudden and severe that if Dorothy had not been lying on the soft bed she might have been hurt.",1,20.329307699999845,0.03147006407380104,0.12240613251924515,0.8461237549781799,50.0,0.04787665233016014,0.08311964571475983,0.8690037727355957,50.0,0.017061123624444008,0.15537701547145844,0.8275618553161621,50.0,0.031860675662755966,0.024491067975759506,0.9436482191085815,50.0,0.4343331456184387,0.17332684993743896,0.39233994483947754,52.25,0.24314266443252563,0.358857125043869,0.39800024032592773,42.26,direct_nli_zero_shot
8,Dorothy,68,193,her,1631,1632,68,third_person_possessive_pronoun_to_canonical_possessive,True,"In fact, they seemed about as tall as Dorothy, who was a well-grown child for [[her]] age, although they were, so far as looks go, many years older.","In fact, they seemed about as tall as Dorothy, who was a well-grown child for Dorothy's age, although they were, so far as looks go, many years older.","In fact, they seemed about as tall as Dorothy, who was a well-grown child for Dorothy's age, although they were, so far as looks go, many years older.","In fact, they seemed about as tall as Dorothy, who was a well-grown child for Dorothy's age, although they were, so far as looks go, many years older.",1,20.329307699999845,0.3867042064666748,0.31626254320144653,0.29703325033187866,51.12,0.3874221742153168,0.265482634305954,0.34709522128105164,50.94,0.24078266322612762,0.47190332412719727,0.2873140275478363,42.52,0.34075433015823364,0.16455352306365967,0.4946921765804291,50.0,0.12721458077430725,0.6235229969024658,0.24926237761974335,19.07,0.13724170625209808,0.49389952421188354,0.3688587248325348,38.42,direct_nli_zero_shot
8,Dorothy,407,1134,the child,6749,6751,290,simple_nominal_to_canonical,True,"""Won't you tell me a story, while we are resting?"" asked [[the child]].","""Won't you tell me a story, while we are resting?"" asked Dorothy.","""Won't you tell me a story, while we are resting?"" asked Dorothy.","""Won't you tell me a story, while we are resting?"" asked Dorothy.",1,20.329307699999845,0.5378295183181763,0.32896989583969116,0.13320061564445496,62.05,0.11128279566764832,0.23103542625904083,0.6576817631721497,50.0,0.3422757685184479,0.2546049952507019,0.40311917662620544,50.0,0.7494825720787048,0.049122780561447144,0.2013946771621704,93.85,0.0780235007405281,0.4729575514793396,0.4490189552307129,47.86,0.15889540314674377,0.4051072895526886,0.43599724769592285,36.14,direct_nli_zero_shot
8,Dorothy,424,1203,my,7032,7033,304,first_second_person_keep_original,False,Then he made my nose and [[my]] mouth.,Then he made my nose and my mouth.,Then he made my nose and my mouth.,Then he made my nose and my mouth.,1,20.329307699999845,0.24689118564128876,0.27704861760139465,0.4760601222515106,50.0,0.08410929888486862,0.3034093677997589,0.6124813556671143,50.0,0.20090696215629578,0.3123164176940918,0.48677656054496765,50.0,0.20956574380397797,0.3461270332336426,0.44430723786354065,50.0,0.19622902572155,0.5357527136802673,0.2680182158946991,34.48,0.10703407227993011,0.5526107549667358,0.34035515785217285,38.33,direct_nli_zero_shot
8,Dorothy,498,1413,her,7989,7990,344,third_person_possessive_pronoun_to_canonical_possessive,True,"She lay down at once, and with Toto beside [[her]] soon fell into a sound sleep.","She lay down at once, and with Toto beside Dorothy's soon fell into a sound sleep.","She lay down at once, and with Toto beside Dorothy's soon fell into a sound sleep.","She lay down at once, and with Toto beside Dorothy's soon fell into a sound sleep.",1,20.329307699999845,0.040864426642656326,0.19557534158229828,0.7635601758956909,50.0,0.20141097903251648,0.1871357262134552,0.6114532947540283,50.0,0.030339503660798073,0.26235002279281616,0.7073104381561279,50.0,0.5491732954978943,0.06177934259176254,0.38904738426208496,65.97,0.06154875457286835,0.5508872270584106,0.38756391406059265,33.69,0.23562121391296387,0.3189437985420227,0.4454349875450134,39.51,direct_nli_zero_shot
8,Dorothy,502,1422,his,8058,8059,348,third_person_possessive_pronoun_to_canonical_possessive,True,"There was the Scarecrow, still standing patiently in [[his]] corner, waiting for her.","There was the Scarecrow, still standing patiently in Dorothy's corner, waiting for her.","There was the Scarecrow, still standing patiently in Dorothy's corner, waiting for her.","There was the Scarecrow, still standing patiently in Dorothy's corner, waiting for her.",1,20.329307699999845,0.2122601568698883,0.4179808497428894,0.3697589337825775,48.03,0.2891826033592224,0.3580736219882965,0.35274383425712585,49.93,0.21965070068836212,0.35701432824134827,0.42333489656448364,50.0,0.49455177783966064,0.15253733098506927,0.35291096568107605,59.36,0.24226662516593933,0.5761910676956177,0.18154221773147583,29.87,0.23514176905155182,0.35728591680526733,0.40757232904434204,41.38,direct_nli_zero_shot
8,Dorothy,544,1510,my,8548,8549,372,first_second_person_keep_original,False,"""Get an oil-can and oil [[my]] joints,"" he answered.","""Get an oil-can and oil my joints,"" he answered.","""Get an oil-can and oil my joints,"" he answered.","""Get an oil-can and oil my joints,"" he answered.",1,20.329307699999845,0.23338662087917328,0.3696547746658325,0.396958589553833,50.0,0.25206688046455383,0.3837191164493561,0.3642140030860901,49.5,0.30849072337150574,0.28181394934654236,0.4096952974796295,50.0,0.32978320121765137,0.3623855710029602,0.30783119797706604,49.68,0.2566917836666107,0.5419450402259827,0.20136311650276184,34.79,0.22783136367797852,0.4584035873413086,0.3137649595737457,45.7,direct_nli_zero_shot
8,Dorothy,1714,8156,Dorothy,41035,41036,1665,proper_name_to_canonical,False,"So my good luck is all due to her, and I shall never leave her until she starts back to Kansas for good and all."" ""Thank you,"" said [[Dorothy]] gratefully.","So my good luck is all due to her, and I shall never leave her until she starts back to Kansas for good and all."" ""Thank you,"" said Dorothy gratefully.","So my good luck is all due to her, and I shall never leave her until she starts back to Kansas for good and all."" ""Thank you,"" said Dorothy gratefully.","So my good luck is all due to her, and I shall never leave her until she starts back to Kansas for good and all."" ""Thank you,"" said Dorothy gratefully.",1,20.329307699999845,0.27536606788635254,0.3327508568763733,0.39188313484191895,50.0,0.3758218288421631,0.19690176844596863,0.4272764325141907,50.0,0.4498833119869232,0.2857713997364044,0.26434534788131714,55.17,0.9710827469825745,0.007699315436184406,0.021217891946434975,99.21,0.08297624439001083,0.6724773645401001,0.24454638361930847,10.98,0.3975147008895874,0.3826727569103241,0.21981258690357208,58.89,direct_nli_zero_shot
8,Dorothy,1817,9131,Dorothy,46430,46431,1881,proper_name_to_canonical,False,"Before they went to see Glinda, however, they were taken to a room of the Castle, where [[Dorothy]] washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled his joints.",2,24.60868240000036,0.6193284392356873,0.21690675616264343,0.16376475989818573,74.06,0.5843250155448914,0.21098358929157257,0.20469138026237488,72.28,0.4775456488132477,0.1941015124320984,0.32835283875465393,57.87,0.8731881976127625,0.02507687546312809,0.10173501819372177,97.21,0.06493418663740158,0.6051914095878601,0.3298744559288025,22.25,0.34882819652557373,0.3826785683631897,0.2684932053089142,54.02,direct_nli_zero_shot
8,Dorothy,1845,9319,me,47287,47288,1910,first_second_person_keep_original,False,"But you have not yet told [[me]] how to get back to Kansas."" ""Your Silver Shoes will carry you over the desert,"" replied Glinda.","But you have not yet told me how to get back to Kansas."" ""Your Silver Shoes will carry you over the desert,"" replied Glinda.","But you have not yet told me how to get back to Kansas."" ""Your Silver Shoes will carry you over the desert,"" replied Glinda.","But you have not yet told me how to get back to Kansas."" ""Your Silver Shoes will carry you over the desert,"" replied Glinda.",2,24.60868240000036,0.40306445956230164,0.4235340356826782,0.17340154945850372,49.23,0.27599579095840454,0.32322853803634644,0.40077564120292664,50.0,0.3823135495185852,0.281148761510849,0.3365376591682434,50.87,0.5413458347320557,0.15870043635368347,0.29995375871658325,66.49,0.09461784362792969,0.5600428581237793,0.3453393280506134,30.92,0.18079642951488495,0.3042966425418854,0.5149069428443909,33.29,direct_nli_zero_shot
