cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,openness,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,conscientiousness,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,extraversion,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,agreeableness,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,neuroticism,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability,OCEAN_weight,OCEAN_weight_source
292,those people,0,3979,them,20968,20969,850,third_person_object_pronoun_to_canonical,True,Then the Guardian of the Gates put on his own glasses and told [[them]] he was ready to show them to the Palace.,Then the Guardian of the Gates put on his own glasses and told those people he was ready to show them to the Palace.,Then the Guardian of the Gates put on his own glasses and told those people he was ready to show them to the Palace.,Then the Guardian of the Gates put on his own glasses and told those people he was ready to show them to the Palace.,1,17.95669020000787,0.263540118932724,0.3913934826850891,0.3450663983821869,50.0,0.6422877311706543,0.19115053117275238,0.16656172275543213,77.06,0.3082389533519745,0.4306724965572357,0.2610885500907898,50.0,0.584896445274353,0.12767170369625092,0.2874318063259125,82.08,0.1483396589756012,0.662301242351532,0.18935911357402802,18.3,0.16286461055278778,0.3006482720375061,0.5364871621131897,31.32,direct_nli_zero_shot
292,those people,1,3983,them,20974,20975,850,third_person_object_pronoun_to_canonical,True,Then the Guardian of the Gates put on his own glasses and told them he was ready to show [[them]] to the Palace.,Then the Guardian of the Gates put on his own glasses and told them he was ready to show those people to the Palace.,Then the Guardian of the Gates put on his own glasses and told them he was ready to show those people to the Palace.,Then the Guardian of the Gates put on his own glasses and told them he was ready to show those people to the Palace.,1,17.95669020000787,0.23292410373687744,0.39102795720100403,0.37604790925979614,50.0,0.6436702609062195,0.18103545904159546,0.17529432475566864,78.05,0.29057788848876953,0.42860832810401917,0.2808138430118561,50.0,0.5347680449485779,0.13415832817554474,0.33107367157936096,79.94,0.146363765001297,0.6482356190681458,0.20540060102939606,18.42,0.16274724900722504,0.29693713784217834,0.540315568447113,31.12,direct_nli_zero_shot
292,those people,2,3989,they,20997,20998,851,third_person_subject_pronoun_to_canonical,True,"Taking a big golden key from a peg on the wall, he opened another gate, and [[they]] all followed him through the portal into the streets of the Emerald City.","Taking a big golden key from a peg on the wall, he opened another gate, and those people all followed him through the portal into the streets of the Emerald City.","Taking a big golden key from a peg on the wall, he opened another gate, and those people all followed him through the portal into the streets of the Emerald City.","Taking a big golden key from a peg on the wall, he opened another gate, and those people all followed him through the portal into the streets of the Emerald City.",1,17.95669020000787,0.5587116479873657,0.1784006506204605,0.26288777589797974,75.8,0.4245716333389282,0.23527351021766663,0.34015488624572754,50.0,0.5210908055305481,0.21637609601020813,0.26253318786621094,70.66,0.5820869207382202,0.09027406573295593,0.327639102935791,86.57,0.10825073719024658,0.6310528516769409,0.2606963813304901,14.64,0.14009517431259155,0.16594120860099792,0.6939637064933777,22.31,direct_nli_zero_shot
292,those people,3,4001,They,21057,21058,854,proper_name_to_canonical,True,"[[They]] walked over a pavement of the same green marble, and where the blocks were joined together were rows of emeralds, set closely, and glittering in the brightness of the sun.","those people walked over a pavement of the same green marble, and where the blocks were joined together were rows of emeralds, set closely, and glittering in the brightness of the sun.","those people walked over a pavement of the same green marble, and where the blocks were joined together were rows of emeralds, set closely, and glittering in the brightness of the sun.","those people walked over a pavement of the same green marble, and where the blocks were joined together were rows of emeralds, set closely, and glittering in the brightness of the sun.",1,17.95669020000787,0.23824402689933777,0.42347341775894165,0.3382824957370758,50.0,0.4505186080932617,0.3045386075973511,0.24494270980358124,50.0,0.19931863248348236,0.3666030764579773,0.4340783357620239,50.0,0.38254112005233765,0.1180436909198761,0.4994151294231415,50.0,0.14593720436096191,0.4932172894477844,0.36084550619125366,50.0,0.06830006092786789,0.36814647912979126,0.5635534524917603,25.24,direct_nli_zero_shot
292,those people,4,4049,them,21303,21304,863,third_person_object_pronoun_to_canonical,True,"The Guardian of the Gates led [[them]] through the streets until they came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.","The Guardian of the Gates led those people through the streets until they came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.","The Guardian of the Gates led those people through the streets until they came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.","The Guardian of the Gates led those people through the streets until they came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.",1,17.95669020000787,0.2890413701534271,0.38629794120788574,0.3246607482433319,50.0,0.48992210626602173,0.2545408308506012,0.2555370628833771,50.0,0.24931903183460236,0.4345875084400177,0.31609347462654114,50.0,0.36783358454704285,0.11495545506477356,0.5172110199928284,50.0,0.1932954490184784,0.5536130666732788,0.2530915439128876,25.88,0.09948399662971497,0.30898648500442505,0.5915295481681824,25.4,direct_nli_zero_shot
292,those people,5,4052,they,21308,21309,863,third_person_subject_pronoun_to_canonical,True,"The Guardian of the Gates led them through the streets until [[they]] came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.","The Guardian of the Gates led them through the streets until those people came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.","The Guardian of the Gates led them through the streets until those people came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.","The Guardian of the Gates led them through the streets until those people came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.",1,17.95669020000787,0.3103328049182892,0.37690049409866333,0.31276676058769226,50.0,0.5052674412727356,0.2514725923538208,0.243259996175766,50.0,0.24672099947929382,0.4355534613132477,0.3177255392074585,50.0,0.40765902400016785,0.11759740859270096,0.4747435748577118,50.0,0.19536486268043518,0.5532912611961365,0.25134387612342834,26.1,0.09370698779821396,0.28243380784988403,0.6238592267036438,23.49,direct_nli_zero_shot
292,those people,6,4068,they,21372,21373,865,third_person_subject_pronoun_to_canonical,True,"""Here are strangers,"" said the Guardian of the Gates to him, ""and [[they]] demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry your message to him.""","""Here are strangers,"" said the Guardian of the Gates to him, ""and those people demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry your message to him.""","""Here are strangers,"" said the Guardian of the Gates to him, ""and those people demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry your message to him.""","""Here are strangers,"" said the Guardian of the Gates to him, ""and those people demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry your message to him.""",1,17.95669020000787,0.28413963317871094,0.37224280834198,0.3436175584793091,50.0,0.5294985175132751,0.20314551889896393,0.26735591888427734,72.27,0.2449096143245697,0.2670177221298218,0.4880726933479309,50.0,0.39111483097076416,0.15546084940433502,0.453424334526062,50.0,0.10810153186321259,0.6143649816513062,0.2775335907936096,14.96,0.11715707182884216,0.3065275251865387,0.5763154625892639,27.04,direct_nli_zero_shot
292,those people,7,4075,your,21396,21397,865,first_second_person_keep_original,False,"""Here are strangers,"" said the Guardian of the Gates to him, ""and they demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry [[your]] message to him.""","""Here are strangers,"" said the Guardian of the Gates to him, ""and they demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry your message to him.""","""Here are strangers,"" said the Guardian of the Gates to him, ""and they demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry your message to him.""","""Here are strangers,"" said the Guardian of the Gates to him, ""and they demand to see the Great Oz."" ""Step inside,"" answered the soldier, ""and I will carry your message to him.""",1,17.95669020000787,0.2249274104833603,0.4360535442829132,0.33901897072792053,50.0,0.4958339035511017,0.2071489840745926,0.2970171570777893,70.53,0.23806791007518768,0.38057076930999756,0.38136133551597595,50.0,0.44531184434890747,0.16504548490047455,0.389642596244812,50.0,0.10302133113145828,0.618573784828186,0.27840492129325867,14.28,0.14035430550575256,0.2942066192626953,0.5654391050338745,28.75,direct_nli_zero_shot
292,those people,8,4078,they,21404,21405,866,third_person_subject_pronoun_to_canonical,True,So [[they]] passed through the Palace Gates and were led into a big room with a green carpet and lovely green furniture set with emeralds.,So those people passed through the Palace Gates and were led into a big room with a green carpet and lovely green furniture set with emeralds.,So those people passed through the Palace Gates and were led into a big room with a green carpet and lovely green furniture set with emeralds.,So those people passed through the Palace Gates and were led into a big room with a green carpet and lovely green furniture set with emeralds.,1,17.95669020000787,0.26005467772483826,0.26674216985702515,0.4732031226158142,50.0,0.3166511654853821,0.2857912480831146,0.3975575864315033,50.0,0.2217707633972168,0.4147271513938904,0.36350202560424805,50.0,0.3642042577266693,0.11916717141866684,0.5166285634040833,50.0,0.18002070486545563,0.5311811566352844,0.28879818320274353,25.31,0.022654736414551735,0.2835034728050232,0.6938417553901672,16.44,direct_nli_zero_shot
292,those people,9,4086,them,21432,21433,867,third_person_object_pronoun_to_canonical,True,"The soldier made [[them]] all wipe their feet upon a green mat before entering this room, and when they were seated he said politely: ""Please make yourselves comfortable while I go to the door of the Throne Room and tell Oz you are here.","The soldier made those people all wipe their feet upon a green mat before entering this room, and when they were seated he said politely: ""Please make yourselves comfortable while I go to the door of the Throne Room and tell Oz you are here.","The soldier made those people all wipe their feet upon a green mat before entering this room, and when they were seated he said politely: ""Please make yourselves comfortable while I go to the door of the Throne Room and tell Oz you are here.","The soldier made those people all wipe their feet upon a green mat before entering this room, and when they were seated he said politely: ""Please make yourselves comfortable while I go to the door of the Throne Room and tell Oz you are here.",1,17.95669020000787,0.06886018067598343,0.3868945837020874,0.544245183467865,50.0,0.7129414081573486,0.152313694357872,0.13474494218826294,82.4,0.10243116319179535,0.3830013871192932,0.514567494392395,50.0,0.7219898700714111,0.14862772822380066,0.12938246130943298,82.93,0.13302358984947205,0.6465840935707092,0.2203923463821411,17.06,0.13675928115844727,0.22130581736564636,0.6419349312782288,24.74,direct_nli_zero_shot
