cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,openness,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,conscientiousness,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,extraversion,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,agreeableness,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,neuroticism,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability,OCEAN_weight,OCEAN_weight_source
387,Quelala,0,6393,a boy who was handsome and manly and wise beyond his years,32619,32631,1293,ambiguous_or_unsupported_keep_original,False,"At last, however, she found [[a boy who was handsome and manly and wise beyond his years]].","At last, however, she found a boy who was handsome and manly and wise beyond his years.","At last, however, she found a boy who was handsome and manly and wise beyond his years.","At last, however, she found a boy who was handsome and manly and wise beyond his years.",1,10.988898800002062,0.34185996651649475,0.33886849880218506,0.3192715048789978,50.0,0.5783889293670654,0.2465851753950119,0.17502592504024506,70.11,0.29986265301704407,0.4011519253253937,0.29898545145988464,50.0,0.7409307956695557,0.07218945771455765,0.18687984347343445,91.12,0.07144685834646225,0.6826853156089783,0.2458677589893341,9.47,0.4039073586463928,0.3683009445667267,0.2277917116880417,58.81,direct_nli_zero_shot
387,Quelala,1,6395,his,32629,32630,1293,third_person_possessive_pronoun_to_canonical_possessive,True,"At last, however, she found a boy who was handsome and manly and wise beyond [[his]] years.","At last, however, she found a boy who was handsome and manly and wise beyond Quelala's years.","At last, however, she found a boy who was handsome and manly and wise beyond Quelala's years.","At last, however, she found a boy who was handsome and manly and wise beyond Quelala's years.",1,10.988898800002062,0.37387433648109436,0.4234483242034912,0.20267730951309204,50.0,0.4926345646381378,0.28193095326423645,0.22543443739414215,50.0,0.2512419521808624,0.4994713366031647,0.24928677082061768,50.0,0.6566662192344666,0.15230302512645721,0.19103080034255981,81.17,0.07371914386749268,0.7636832594871521,0.16259755194187164,8.8,0.4456746280193329,0.3755706548690796,0.1787547916173935,63.35,direct_nli_zero_shot
387,Quelala,2,6400,her mind that when he,32635,32640,1294,ambiguous_or_unsupported_keep_original,False,"Gayelette made up [[her mind that when he]] grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.",1,10.988898800002062,0.0575188472867012,0.32333052158355713,0.6191506385803223,50.0,0.1564885526895523,0.2116090953350067,0.6319023370742798,50.0,0.15385682880878448,0.3487592339515686,0.4973839521408081,50.0,0.5254238843917847,0.2837218642234802,0.1908542513847351,50.0,0.041850507259368896,0.6381614208221436,0.31998804211616516,6.15,0.24300234019756317,0.09854202717542648,0.6584556698799133,29.23,direct_nli_zero_shot
387,Quelala,3,6402,he,32639,32640,1294,third_person_subject_pronoun_to_canonical,True,"Gayelette made up her mind that when [[he]] grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when Quelala grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when Quelala grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when Quelala grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.",1,10.988898800002062,0.0550796315073967,0.330070823431015,0.6148495674133301,50.0,0.22343352437019348,0.20684412121772766,0.5697222948074341,50.0,0.13029377162456512,0.4323582649230957,0.43734797835350037,50.0,0.6400828957557678,0.14053891599178314,0.21937814354896545,82.0,0.031005259603261948,0.7980759143829346,0.17091871798038483,3.74,0.18643975257873535,0.0569373182952404,0.7566229104995728,21.49,direct_nli_zero_shot
387,Quelala,4,6408,him,32648,32649,1294,third_person_object_pronoun_to_canonical,True,"Gayelette made up her mind that when he grew to be a man she would make [[him]] her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make Quelala her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make Quelala her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make Quelala her husband, so she took him to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.",1,10.988898800002062,0.0985536202788353,0.278568297624588,0.6228780746459961,50.0,0.3382973074913025,0.20200654864311218,0.4596961438655853,50.0,0.15574894845485687,0.42836007475852966,0.41589096188545227,50.0,0.7435757517814636,0.06648124009370804,0.1899431049823761,91.79,0.022637585178017616,0.7723183035850525,0.20504407584667206,2.85,0.2014022022485733,0.04532593488693237,0.7532718777656555,22.41,direct_nli_zero_shot
387,Quelala,5,6415,him,32655,32656,1294,third_person_object_pronoun_to_canonical,True,"Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took [[him]] to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took Quelala to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took Quelala to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took Quelala to her ruby palace and used all her magic powers to make him as strong and good and lovely as any woman could wish.",1,10.988898800002062,0.06878862529993057,0.3555324375629425,0.5756789445877075,50.0,0.20053525269031525,0.203693225979805,0.5957714915275574,50.0,0.14587830007076263,0.44837793707847595,0.405743807554245,50.0,0.6294466853141785,0.12054331600666046,0.25001010298728943,83.93,0.03367180749773979,0.810631275177002,0.15569686889648438,3.99,0.16311804950237274,0.05435498058795929,0.782526969909668,19.03,direct_nli_zero_shot
387,Quelala,6,6422,him,32668,32669,1294,third_person_object_pronoun_to_canonical,True,"Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make [[him]] as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make Quelala as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make Quelala as strong and good and lovely as any woman could wish.","Gayelette made up her mind that when he grew to be a man she would make him her husband, so she took him to her ruby palace and used all her magic powers to make Quelala as strong and good and lovely as any woman could wish.",1,10.988898800002062,0.07227368652820587,0.20408692955970764,0.7236393094062805,50.0,0.24706202745437622,0.1281740963459015,0.6247639060020447,50.0,0.15776439011096954,0.36591875553131104,0.47631680965423584,50.0,0.7422941327095032,0.040628593415021896,0.21707727015018463,94.81,0.012860172428190708,0.7283313870429993,0.258808434009552,1.74,0.23084846138954163,0.03743966296315193,0.7317119240760803,24.96,direct_nli_zero_shot
387,Quelala,7,6426,he,32682,32683,1295,third_person_subject_pronoun_to_canonical,True,"When [[he]] grew to manhood, Quelala, as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When Quelala grew to manhood, Quelala, as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When Quelala grew to manhood, Quelala, as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When Quelala grew to manhood, Quelala, as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.",1,10.988898800002062,0.3235539495944977,0.1649327427148819,0.511513352394104,50.0,0.7246711254119873,0.12107513844966888,0.15425372123718262,85.68,0.2496832013130188,0.2966509759426117,0.4536658525466919,50.0,0.7941049933433533,0.020971879363059998,0.18492314219474792,97.43,0.016459092497825623,0.732729434967041,0.25081148743629456,2.2,0.351332426071167,0.1754361093044281,0.47323140501976013,43.91,direct_nli_zero_shot
387,Quelala,8,6428,Quelala,32687,32688,1295,proper_name_to_canonical,False,"When he grew to manhood, [[Quelala]], as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When he grew to manhood, Quelala, as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When he grew to manhood, Quelala, as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When he grew to manhood, Quelala, as he was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.",1,10.988898800002062,0.33346790075302124,0.14037427306175232,0.5261578559875488,50.0,0.7365298271179199,0.10281750559806824,0.16065266728401184,87.75,0.21855118870735168,0.25576189160346985,0.5256869196891785,50.0,0.8103347420692444,0.018915867432951927,0.17074930667877197,97.72,0.013289413414895535,0.7174744009971619,0.26923617720603943,1.82,0.3340165913105011,0.1576627492904663,0.508320689201355,41.28,direct_nli_zero_shot
387,Quelala,9,6430,he,32690,32691,1295,third_person_subject_pronoun_to_canonical,True,"When he grew to manhood, Quelala, as [[he]] was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When he grew to manhood, Quelala, as Quelala was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When he grew to manhood, Quelala, as Quelala was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.","When he grew to manhood, Quelala, as Quelala was called, was said to be the best and wisest man in all the land, while his manly beauty was so great that Gayelette loved him dearly, and hastened to make everything ready for the wedding.",1,10.988898800002062,0.30878570675849915,0.15375830233097076,0.5374559164047241,50.0,0.7462306618690491,0.10516832023859024,0.14860104024410248,87.65,0.21891945600509644,0.2638095021247864,0.517271101474762,50.0,0.8064056634902954,0.020067578181624413,0.173526793718338,97.57,0.01311479602009058,0.7136003375053406,0.2732848525047302,1.8,0.314128577709198,0.15399369597434998,0.5318777561187744,39.11,direct_nli_zero_shot
