cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,openness,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,conscientiousness,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,extraversion,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,agreeableness,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,neuroticism,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability,OCEAN_weight,OCEAN_weight_source
335,the Winged Monkeys,0,5349,the Winged Monkeys,27111,27114,1091,proper_name_to_canonical,False,"Whoever owned it could call three times upon [[the Winged Monkeys]], who would obey any order they were given.","Whoever owned it could call three times upon the Winged Monkeys, who would obey any order they were given.","Whoever owned it could call three times upon the Winged Monkeys, who would obey any order they were given.","Whoever owned it could call three times upon the Winged Monkeys, who would obey any order they were given.",1,20.13132939999923,0.06283359229564667,0.32538890838623047,0.6117775440216064,50.0,0.7588215470314026,0.024223145097494125,0.216955304145813,96.91,0.13009943068027496,0.38463062047958374,0.4852699339389801,50.0,0.7550055384635925,0.0220330897718668,0.22296138107776642,97.16,0.031125936657190323,0.5503751039505005,0.4184989035129547,50.0,0.062141671776771545,0.1351347118616104,0.8027236461639404,12.97,direct_nli_zero_shot
335,the Winged Monkeys,1,5350,they,27120,27121,1091,third_person_subject_pronoun_to_canonical,True,"Whoever owned it could call three times upon the Winged Monkeys, who would obey any order [[they]] were given.","Whoever owned it could call three times upon the Winged Monkeys, who would obey any order the Winged Monkeys were given.","Whoever owned it could call three times upon the Winged Monkeys, who would obey any order the Winged Monkeys were given.","Whoever owned it could call three times upon the Winged Monkeys, who would obey any order the Winged Monkeys were given.",1,20.13132939999923,0.12226494401693344,0.2938717305660248,0.5838633179664612,50.0,0.7591711282730103,0.03610129654407501,0.20472760498523712,95.46,0.1671847701072693,0.3983231484889984,0.4344920814037323,50.0,0.8429758548736572,0.02423073537647724,0.13279330730438232,97.21,0.05277719721198082,0.5914535522460938,0.3557692766189575,8.19,0.06120578572154045,0.17023688554763794,0.7685573101043701,14.63,direct_nli_zero_shot
335,the Winged Monkeys,2,5366,The Winged Monkeys,27170,27173,1095,proper_name_to_canonical,True,[[The Winged Monkeys]] had helped her do this.,the Winged Monkeys had helped her do this.,the Winged Monkeys had helped her do this.,the Winged Monkeys had helped her do this.,1,20.13132939999923,0.4568386375904083,0.3110808730125427,0.23208045959472656,50.0,0.2960232198238373,0.4083869755268097,0.2955898940563202,50.0,0.3694261312484741,0.42344576120376587,0.2071281224489212,50.0,0.9182642102241516,0.02339024655520916,0.05834546685218811,97.52,0.09895679354667664,0.7522010803222656,0.14884217083454132,11.63,0.17436198890209198,0.543138325214386,0.2824997007846832,44.59,direct_nli_zero_shot
335,the Winged Monkeys,3,5377,The Winged Monkeys,27204,27207,1097,proper_name_to_canonical,True,[[The Winged Monkeys]] had also helped her in doing this.,the Winged Monkeys had also helped her in doing this.,the Winged Monkeys had also helped her in doing this.,the Winged Monkeys had also helped her in doing this.,1,20.13132939999923,0.46114659309387207,0.2437201589345932,0.29513323307037354,50.0,0.34987688064575195,0.3157788813114166,0.3343442678451538,50.0,0.3245684802532196,0.42135801911354065,0.25407347083091736,50.0,0.9476328492164612,0.010178480297327042,0.042188625782728195,98.94,0.08126095682382584,0.7255098819732666,0.19322910904884338,10.07,0.18532808125019073,0.5193848609924316,0.29528704285621643,44.5,direct_nli_zero_shot
335,the Winged Monkeys,4,5433,the Winged Monkeys,27575,27578,1111,proper_name_to_canonical,False,"Then, with a great deal of chattering and noise, [[the Winged Monkeys]] flew away to the place where Dorothy and her friends were walking.","Then, with a great deal of chattering and noise, the Winged Monkeys flew away to the place where Dorothy and her friends were walking.","Then, with a great deal of chattering and noise, the Winged Monkeys flew away to the place where Dorothy and her friends were walking.","Then, with a great deal of chattering and noise, the Winged Monkeys flew away to the place where Dorothy and her friends were walking.",1,20.13132939999923,0.5193430185317993,0.1936383694410324,0.2870185971260071,72.84,0.0684008002281189,0.29269173741340637,0.6389074325561523,50.0,0.9178914427757263,0.02459271438419819,0.05751579627394676,97.39,0.39829903841018677,0.1474950909614563,0.4542059600353241,50.0,0.26426276564598083,0.22780874371528625,0.5079284310340881,50.0,0.04343281686306,0.323602557182312,0.6329646110534668,20.52,direct_nli_zero_shot
335,the Winged Monkeys,5,5438,Some of the Monkeys,27592,27596,1112,proper_name_to_canonical,True,[[Some of the Monkeys]] seized the Tin Woodman and carried him through the air until they were over a country thickly covered with sharp rocks.,the Winged Monkeys seized the Tin Woodman and carried him through the air until they were over a country thickly covered with sharp rocks.,the Winged Monkeys seized the Tin Woodman and carried him through the air until they were over a country thickly covered with sharp rocks.,the Winged Monkeys seized the Tin Woodman and carried him through the air until they were over a country thickly covered with sharp rocks.,1,20.13132939999923,0.5625049471855164,0.3118605613708496,0.12563444674015045,50.0,0.16957411170005798,0.3554237484931946,0.47500213980674744,50.0,0.7277929186820984,0.18649105727672577,0.08571600168943405,79.6,0.25205671787261963,0.41801342368125916,0.329929918050766,50.0,0.11586125940084457,0.5769410729408264,0.30719757080078125,16.72,0.1711222529411316,0.10657697170972824,0.7223008275032043,22.44,direct_nli_zero_shot
335,the Winged Monkeys,6,5442,they,27607,27608,1112,third_person_subject_pronoun_to_canonical,True,Some of the Monkeys seized the Tin Woodman and carried him through the air until [[they]] were over a country thickly covered with sharp rocks.,Some of the Monkeys seized the Tin Woodman and carried him through the air until the Winged Monkeys were over a country thickly covered with sharp rocks.,Some of the Monkeys seized the Tin Woodman and carried him through the air until the Winged Monkeys were over a country thickly covered with sharp rocks.,Some of the Monkeys seized the Tin Woodman and carried him through the air until the Winged Monkeys were over a country thickly covered with sharp rocks.,1,20.13132939999923,0.5952364802360535,0.2979913055896759,0.10677214711904526,50.0,0.1849818080663681,0.3654632568359375,0.4495548903942108,50.0,0.7696262001991272,0.14711901545524597,0.08325481414794922,83.95,0.35533690452575684,0.5106458067893982,0.13401727378368378,50.0,0.13363316655158997,0.5933717489242554,0.27299511432647705,18.38,0.22145509719848633,0.29936766624450684,0.47917717695236206,37.11,direct_nli_zero_shot
335,the Winged Monkeys,7,5445,they,27619,27620,1113,third_person_subject_pronoun_to_canonical,True,"Here [[they]] dropped the poor Woodman, who fell a great distance to the rocks, where he lay so battered and dented that he could neither move nor groan.","Here the Winged Monkeys dropped the poor Woodman, who fell a great distance to the rocks, where he lay so battered and dented that he could neither move nor groan.","Here the Winged Monkeys dropped the poor Woodman, who fell a great distance to the rocks, where he lay so battered and dented that he could neither move nor groan.","Here the Winged Monkeys dropped the poor Woodman, who fell a great distance to the rocks, where he lay so battered and dented that he could neither move nor groan.",1,20.13132939999923,0.10821198672056198,0.38552266359329224,0.5062653422355652,50.0,0.034302905201911926,0.2648288607597351,0.7008682489395142,50.0,0.07351084798574448,0.3626400828361511,0.5638490319252014,50.0,0.07404707372188568,0.44286954402923584,0.4830833971500397,50.0,0.09215076267719269,0.5768916606903076,0.33095765113830566,13.77,0.07863666862249374,0.23922079801559448,0.6821424961090088,19.82,direct_nli_zero_shot
335,the Winged Monkeys,8,5454,their,27660,27661,1114,third_person_possessive_pronoun_to_canonical_possessive,True,"Others of the Monkeys caught the Scarecrow, and with [[their]] long fingers pulled all of the straw out of his clothes and head.","Others of the Monkeys caught the Scarecrow, and with the Winged Monkeys' long fingers pulled all of the straw out of his clothes and head.","Others of the Monkeys caught the Scarecrow, and with the Winged Monkeys' long fingers pulled all of the straw out of his clothes and head.","Others of the Monkeys caught the Scarecrow, and with the Winged Monkeys' long fingers pulled all of the straw out of his clothes and head.",1,20.13132939999923,0.6703741550445557,0.14099916815757751,0.18862664699554443,82.62,0.31147363781929016,0.3746098279953003,0.31391656398773193,50.0,0.585844099521637,0.18411913514137268,0.23003679513931274,76.09,0.8816169500350952,0.0474974550306797,0.0708855614066124,94.89,0.0438225232064724,0.607763946056366,0.34841352701187134,6.73,0.08051998913288116,0.24923303723335266,0.6702468991279602,20.51,direct_nli_zero_shot
335,the Winged Monkeys,9,5457,They,27675,27676,1115,proper_name_to_canonical,True,[[They]] made his hat and boots and clothes into a small bundle and threw it into the top branches of a tall tree.,the Winged Monkeys made his hat and boots and clothes into a small bundle and threw it into the top branches of a tall tree.,the Winged Monkeys made his hat and boots and clothes into a small bundle and threw it into the top branches of a tall tree.,the Winged Monkeys made his hat and boots and clothes into a small bundle and threw it into the top branches of a tall tree.,1,20.13132939999923,0.2784814238548279,0.5186706185340881,0.20284795761108398,50.0,0.2883892357349396,0.48084333539009094,0.23076747357845306,50.0,0.10319475829601288,0.5486806035041809,0.34812459349632263,15.83,0.5029128193855286,0.38263094425201416,0.11445619910955429,50.0,0.3342960774898529,0.6057385802268982,0.059965264052152634,50.0,0.0769750326871872,0.3325326442718506,0.5904923677444458,24.32,direct_nli_zero_shot
