cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,openness,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,conscientiousness,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,extraversion,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,agreeableness,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,neuroticism,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability,OCEAN_weight,OCEAN_weight_source
153,the Lion,0,1418,him,8037,8038,346,third_person_object_pronoun_to_canonical,True,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around [[him]] and squirrels.,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around the Lion and squirrels.,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around the Lion and squirrels.,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around the Lion and squirrels.,1,34.72314820000611,0.2232934832572937,0.3167448043823242,0.4599617123603821,50.0,0.16218623518943787,0.31170761585235596,0.5261061787605286,50.0,0.29752981662750244,0.3168735206127167,0.3855966031551361,50.0,0.2755752205848694,0.2271251678466797,0.4972996115684509,50.0,0.09041786193847656,0.5890229940414429,0.32055914402008057,13.31,0.10876478999853134,0.3603016436100006,0.5309335589408875,28.89,direct_nli_zero_shot
153,the Lion,1,1487,his,8459,8460,366,third_person_possessive_pronoun_to_canonical_possessive,True,"Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt [[his]] teeth.","Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt the Lion's teeth.","Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt the Lion's teeth.","Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt the Lion's teeth.",1,34.72314820000611,0.07452349364757538,0.48040997982025146,0.44506654143333435,50.0,0.09457717090845108,0.2856835722923279,0.619739294052124,50.0,0.14769797027111053,0.34378552436828613,0.5085164308547974,50.0,0.06344619393348694,0.45416197180747986,0.4823918044567108,50.0,0.21929454803466797,0.3478744328022003,0.4328310191631317,50.0,0.22159026563167572,0.408762663602829,0.3696470856666565,42.6,direct_nli_zero_shot
153,the Lion,2,1661,I,9288,9289,400,first_second_person_keep_original,False,""" [[I]] don't know enough,"" replied the Scarecrow cheerfully.",""" I don't know enough,"" replied the Scarecrow cheerfully.",""" I don't know enough,"" replied the Scarecrow cheerfully.",""" I don't know enough,"" replied the Scarecrow cheerfully.",1,34.72314820000611,0.2264924794435501,0.5076745748519897,0.26583293080329895,50.0,0.02867601439356804,0.3503703773021698,0.6209536194801331,50.0,0.2171938121318817,0.3864343464374542,0.3963717818260193,50.0,0.0821637511253357,0.421356737613678,0.4964795708656311,50.0,0.11253784596920013,0.49848368763923645,0.3889784812927246,50.0,0.05011043697595596,0.7619714140892029,0.18791818618774414,43.11,direct_nli_zero_shot
153,the Lion,3,1664,My,9301,9302,401,first_second_person_keep_original,False,""" [[My]] head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",""" My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",""" My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",""" My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",1,34.72314820000611,0.17037205398082733,0.523375391960144,0.3062525987625122,24.56,0.013121052645146847,0.4157269299030304,0.5711520910263062,50.0,0.18873102962970734,0.4735439717769623,0.33772504329681396,50.0,0.05695468932390213,0.3859972357749939,0.5570480823516846,50.0,0.7842723727226257,0.14919759333133698,0.06653008610010147,84.02,0.048927634954452515,0.7935171723365784,0.1575552076101303,44.57,direct_nli_zero_shot
153,the Lion,4,1667,I,9315,9316,401,first_second_person_keep_original,False,"""My head is stuffed with straw, you know, and that is why [[I]] am going to Oz to ask him for some brains.""","""My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""","""My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""","""My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",1,34.72314820000611,0.2067120373249054,0.49733129143714905,0.2959567606449127,29.36,0.017063822597265244,0.3947758078575134,0.5881603956222534,50.0,0.19215954840183258,0.44741198420524597,0.3604283928871155,50.0,0.05365506559610367,0.34151989221572876,0.604824960231781,50.0,0.7806832790374756,0.14997796714305878,0.06933876127004623,83.88,0.06858575344085693,0.7578068971633911,0.17360728979110718,44.75,direct_nli_zero_shot
153,the Lion,5,1671,I,9332,9333,402,first_second_person_keep_original,False,"""Oh, [[I]] see,"" said the Tin Woodman.","""Oh, I see,"" said the Tin Woodman.","""Oh, I see,"" said the Tin Woodman.","""Oh, I see,"" said the Tin Woodman.",1,34.72314820000611,0.43806004524230957,0.4089154303073883,0.15302450954914093,50.0,0.16338621079921722,0.38548997044563293,0.45112377405166626,50.0,0.1681681126356125,0.3705555200576782,0.4612763822078705,50.0,0.28388145565986633,0.20607584714889526,0.5100426077842712,50.0,0.16796456277370453,0.5148472189903259,0.31718817353248596,24.6,0.10426842421293259,0.6275154948234558,0.2682160437107086,41.8,direct_nli_zero_shot
153,the Lion,6,1674,you,9361,9362,404,first_second_person_keep_original,False,""" ""Have [[you]] any?"" inquired the Scarecrow.",""" ""Have you any?"" inquired the Scarecrow.",""" ""Have you any?"" inquired the Scarecrow.",""" ""Have you any?"" inquired the Scarecrow.",1,34.72314820000611,0.5741953253746033,0.33459824323654175,0.09120646864175797,50.0,0.19035595655441284,0.34603917598724365,0.46360480785369873,50.0,0.1835804134607315,0.33815106749534607,0.4782685339450836,50.0,0.31558138132095337,0.15591929852962494,0.5284993648529053,50.0,0.20724433660507202,0.5581462979316711,0.23460936546325684,27.08,0.0924905389547348,0.636393666267395,0.2711157500743866,41.07,direct_nli_zero_shot
153,the Lion,7,1677,my,9373,9374,405,first_second_person_keep_original,False,"""No, [[my]] head is quite empty,"" answered the Woodman.","""No, my head is quite empty,"" answered the Woodman.","""No, my head is quite empty,"" answered the Woodman.","""No, my head is quite empty,"" answered the Woodman.",1,34.72314820000611,0.08439529687166214,0.31479382514953613,0.6008108854293823,50.0,0.037612468004226685,0.2799636423587799,0.6824238896369934,50.0,0.06593292206525803,0.4876580536365509,0.4464089870452881,50.0,0.08752473443746567,0.1292269229888916,0.7832483053207397,50.0,0.19137123227119446,0.6338719725608826,0.1747567355632782,23.19,0.0567198283970356,0.6465933322906494,0.29668691754341125,38.0,direct_nli_zero_shot
153,the Lion,8,1679,I,9387,9388,406,first_second_person_keep_original,False,"""But once [[I]] had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""",1,34.72314820000611,0.27700042724609375,0.3993114233016968,0.32368817925453186,50.0,0.1237114667892456,0.39411526918411255,0.48217329382896423,50.0,0.15466201305389404,0.5476555228233337,0.29768243432044983,22.02,0.2659362256526947,0.3922613561153412,0.3418024778366089,50.0,0.29435694217681885,0.4940394461154938,0.21160365641117096,50.0,0.17585398256778717,0.66269451379776,0.16145148873329163,50.72,direct_nli_zero_shot
153,the Lion,9,1681,I,9403,9404,406,first_second_person_keep_original,False,"""But once I had brains, and a heart also; so, having tried them both, [[I]] should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""",1,34.72314820000611,0.2774019241333008,0.3989151418209076,0.32368290424346924,50.0,0.1238027960062027,0.394021213054657,0.48217594623565674,50.0,0.15520747005939484,0.5466430187225342,0.298149436712265,22.11,0.2661268711090088,0.39215943217277527,0.34171366691589355,50.0,0.29386505484580994,0.4947817623615265,0.21135322749614716,50.0,0.17596633732318878,0.6627942323684692,0.1612394154071808,50.74,direct_nli_zero_shot
