local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_162::cluster_000,chunk_162,162,0,Lancelet,106
chunk_162::cluster_001,chunk_162,162,1,Gareth,37
chunk_162::cluster_002,chunk_162,162,2,Gwydion,64
chunk_162::cluster_003,chunk_162,162,3,Arthur,64
chunk_162::cluster_004,chunk_162,162,4,the King we will need after Arthur,1
chunk_162::cluster_005,chunk_162,162,5,we,1
chunk_162::cluster_006,chunk_162,162,6,God,12
chunk_162::cluster_007,chunk_162,162,7,we,2
chunk_162::cluster_008,chunk_162,162,8,brother,1
chunk_162::cluster_009,chunk_162,162,9,we,1
chunk_162::cluster_010,chunk_162,162,10,you,1
chunk_162::cluster_011,chunk_162,162,11,Morgause,276
chunk_162::cluster_012,chunk_162,162,12,Viviane,4
chunk_162::cluster_013,chunk_162,162,13,Lothian,9
chunk_162::cluster_014,chunk_162,162,14,Queen of Darkness,1
chunk_162::cluster_015,chunk_162,162,15,help,1
chunk_162::cluster_016,chunk_162,162,16,they,1
chunk_162::cluster_017,chunk_162,162,17,Cormac,74
chunk_162::cluster_018,chunk_162,162,18,the room,2
chunk_162::cluster_019,chunk_162,162,19,Camelot,49
chunk_162::cluster_020,chunk_162,162,20,my women,1
chunk_162::cluster_021,chunk_162,162,21,the road,29
chunk_162::cluster_022,chunk_162,162,22,her captain of horse,1
chunk_162::cluster_023,chunk_162,162,23,their shrunken company,75
chunk_162::cluster_024,chunk_162,162,24,all men,1
chunk_162::cluster_025,chunk_162,162,25,home,1
chunk_162::cluster_026,chunk_162,162,26,all her women,1
chunk_162::cluster_027,chunk_162,162,27,no man,1
chunk_162::cluster_028,chunk_162,162,28,Lamorak,1
chunk_162::cluster_029,chunk_162,162,29,Dragon Island,1
chunk_162::cluster_030,chunk_162,162,30,the ridge,1
chunk_162::cluster_031,chunk_162,162,31,they,1
chunk_162::cluster_032,chunk_162,162,32,the whole caravan,1
chunk_162::cluster_033,chunk_162,162,33,one of her women,3
chunk_162::cluster_034,chunk_162,162,34,her women,1
chunk_162::cluster_035,chunk_162,162,35,the Queen's garden,1
chunk_162::cluster_036,chunk_162,162,36,a barren hill,1
chunk_162::cluster_037,chunk_162,162,37,riders,1
chunk_162::cluster_038,chunk_162,162,38,they,1
chunk_162::cluster_039,chunk_162,162,39,a wide wagon road,1
chunk_162::cluster_040,chunk_162,162,40,a queen,2
chunk_162::cluster_041,chunk_162,162,41,her women,7
chunk_162::cluster_042,chunk_162,162,42,so many damnable fools about her,1
chunk_162::cluster_043,chunk_162,162,43,the biggest city north of Londinium,1
chunk_162::cluster_044,chunk_162,162,44,Londinium,1
chunk_162::cluster_045,chunk_162,162,45,the Summer Country,1
chunk_162::cluster_046,chunk_162,162,46,more than a hundred knights,1
chunk_162::cluster_047,chunk_162,162,47,more than a hundred knights and serving-men,1
chunk_162::cluster_048,chunk_162,162,48,a hundred knights,1
chunk_162::cluster_049,chunk_162,162,49,serving-men,1
chunk_162::cluster_050,chunk_162,162,50,Arthur's men,1
chunk_162::cluster_051,chunk_162,162,51,the roads,1
chunk_162::cluster_052,chunk_162,162,52,his watchtowers,1
chunk_162::cluster_053,chunk_162,162,53,you,1
chunk_162::cluster_054,chunk_162,162,54,the fairy country,1
chunk_162::cluster_055,chunk_162,162,55,one of the women,2
chunk_162::cluster_056,chunk_162,162,56,the marshes,3
chunk_162::cluster_057,chunk_162,162,57,her men,4
chunk_162::cluster_058,chunk_162,162,58,you,1
chunk_162::cluster_059,chunk_162,162,59,the world,11
