local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_117::cluster_000::mention_000,chunk_117::cluster_000,chunk_117,117,0,0,15,16,361234,361235,Uriens,15,361234,left_overlap,361234:361235:uriens
chunk_117::cluster_000::mention_001,chunk_117::cluster_000,chunk_117,117,0,1,17,18,361236,361237,he,17,361236,left_overlap,361236:361237:he
chunk_117::cluster_000::mention_002,chunk_117::cluster_000,chunk_117,117,0,2,385,386,361604,361605,Uriens,385,361604,left_overlap,361604:361605:uriens
chunk_117::cluster_000::mention_003,chunk_117::cluster_000,chunk_117,117,0,3,1021,1022,362240,362241,Uriens,1021,362240,left_overlap,362240:362241:uriens
chunk_117::cluster_000::mention_004,chunk_117::cluster_000,chunk_117,117,0,4,2276,2277,363495,363496,Uriens,2276,363495,core,
chunk_117::cluster_000::mention_005,chunk_117::cluster_000,chunk_117,117,0,5,2287,2288,363506,363507,He,2287,363506,core,
chunk_117::cluster_000::mention_006,chunk_117::cluster_000,chunk_117,117,0,6,2299,2300,363518,363519,he,2299,363518,core,
chunk_117::cluster_000::mention_008,chunk_117::cluster_000,chunk_117,117,0,8,2313,2314,363532,363533,Uriens,2313,363532,core,
chunk_117::cluster_000::mention_009,chunk_117::cluster_000,chunk_117,117,0,9,2346,2347,363565,363566,Uriens,2346,363565,core,
chunk_117::cluster_000::mention_010,chunk_117::cluster_000,chunk_117,117,0,10,2359,2360,363578,363579,Uriens,2359,363578,core,
chunk_117::cluster_000::mention_011,chunk_117::cluster_000,chunk_117,117,0,11,4354,4355,365573,365574,Lancelet,4354,365573,core,
chunk_117::cluster_000::mention_012,chunk_117::cluster_000,chunk_117,117,0,12,4368,4369,365587,365588,Lancelet,4368,365587,core,
chunk_117::cluster_000::mention_013,chunk_117::cluster_000,chunk_117,117,0,13,4442,4443,365661,365662,Lancelet,4442,365661,core,
chunk_117::cluster_000::mention_014,chunk_117::cluster_000,chunk_117,117,0,14,4554,4555,365773,365774,Lancelet,4554,365773,core,
chunk_117::cluster_000::mention_015,chunk_117::cluster_000,chunk_117,117,0,15,4685,4686,365904,365905,Lancelet,4685,365904,core,
chunk_117::cluster_001::mention_000,chunk_117::cluster_001,chunk_117,117,1,0,9,10,361228,361229,my,9,361228,left_overlap,361228:361229:my
