cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,openness,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,conscientiousness,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,extraversion,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,agreeableness,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,neuroticism,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability,OCEAN_weight,OCEAN_weight_source
153,the Lion,0,1418,him,8037,8038,346,third_person_object_pronoun_to_canonical,True,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around [[him]] and squirrels.,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around the Lion and squirrels.,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around the Lion and squirrels.,When Dorothy awoke the sun was shining through the trees and Toto had long been out chasing birds around the Lion and squirrels.,1,17.449699699998746,0.22339215874671936,0.3168032169342041,0.4598046541213989,50.0,0.16242659091949463,0.31165680289268494,0.525916576385498,50.0,0.2971102297306061,0.31651654839515686,0.38637328147888184,50.0,0.2753756046295166,0.22770854830741882,0.4969157576560974,50.0,0.09030921757221222,0.589196503162384,0.32049426436424255,13.29,0.10896408557891846,0.3604642450809479,0.530571699142456,28.92,direct_nli_zero_shot
153,the Lion,1,1487,his,8459,8460,366,third_person_possessive_pronoun_to_canonical_possessive,True,"Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt [[his]] teeth.","Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt the Lion's teeth.","Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt the Lion's teeth.","Dorothy looked at him in amazement, and so did the Scarecrow, while Toto barked sharply and made a snap at the tin legs, which hurt the Lion's teeth.",1,17.449699699998746,0.07441357523202896,0.48033785820007324,0.4452485144138336,50.0,0.09467314928770065,0.2852569818496704,0.6200698614120483,50.0,0.1472535878419876,0.34404847025871277,0.5086979269981384,50.0,0.06332477182149887,0.45436570048332214,0.4823094606399536,50.0,0.21954677999019623,0.34863021969795227,0.4318230152130127,50.0,0.22157129645347595,0.409870982170105,0.3685576915740967,42.65,direct_nli_zero_shot
153,the Lion,2,1661,I,9288,9289,400,first_second_person_keep_original,False,""" [[I]] don't know enough,"" replied the Scarecrow cheerfully.",""" I don't know enough,"" replied the Scarecrow cheerfully.",""" I don't know enough,"" replied the Scarecrow cheerfully.",""" I don't know enough,"" replied the Scarecrow cheerfully.",1,17.449699699998746,0.2267669439315796,0.5083010196685791,0.2649320363998413,50.0,0.028640588745474815,0.3497442603111267,0.6216151118278503,50.0,0.2169758677482605,0.3859272301197052,0.3970969617366791,50.0,0.08213400840759277,0.42148175835609436,0.49638426303863525,50.0,0.11229412257671356,0.4986822307109833,0.38902366161346436,50.0,0.05028277635574341,0.7613064646720886,0.18841075897216797,43.09,direct_nli_zero_shot
153,the Lion,3,1664,My,9301,9302,401,first_second_person_keep_original,False,""" [[My]] head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",""" My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",""" My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",""" My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",1,17.449699699998746,0.17043094336986542,0.523573100566864,0.30599600076675415,24.56,0.01313889492303133,0.4153994023799896,0.5714617371559143,50.0,0.1890910565853119,0.4735863208770752,0.3373226821422577,50.0,0.05689249560236931,0.3855029344558716,0.5576046109199524,50.0,0.7844310998916626,0.14901067316532135,0.06655818223953247,84.04,0.049013976007699966,0.7935262322425842,0.15745975077152252,44.58,direct_nli_zero_shot
153,the Lion,4,1667,I,9315,9316,401,first_second_person_keep_original,False,"""My head is stuffed with straw, you know, and that is why [[I]] am going to Oz to ask him for some brains.""","""My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""","""My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""","""My head is stuffed with straw, you know, and that is why I am going to Oz to ask him for some brains.""",1,17.449699699998746,0.206631138920784,0.4975490868091583,0.29581978917121887,29.34,0.017023904249072075,0.39510199427604675,0.5878740549087524,50.0,0.192285418510437,0.44761261343955994,0.36010193824768066,50.0,0.05360645055770874,0.3405844569206238,0.6058090925216675,50.0,0.7809231281280518,0.1499892622232437,0.06908756494522095,83.89,0.0687192752957344,0.7578498125076294,0.1734308898448944,44.76,direct_nli_zero_shot
153,the Lion,5,1671,I,9332,9333,402,first_second_person_keep_original,False,"""Oh, [[I]] see,"" said the Tin Woodman.","""Oh, I see,"" said the Tin Woodman.","""Oh, I see,"" said the Tin Woodman.","""Oh, I see,"" said the Tin Woodman.",1,17.449699699998746,0.43868884444236755,0.40828561782836914,0.1530255228281021,50.0,0.1630842685699463,0.38561177253723145,0.4513039290904999,50.0,0.1683366447687149,0.37066638469696045,0.46099692583084106,50.0,0.28377479314804077,0.20597289502620697,0.5102523565292358,50.0,0.16793353855609894,0.5146105289459229,0.31745582818984985,24.6,0.10422869026660919,0.6278055310249329,0.26796582341194153,41.81,direct_nli_zero_shot
153,the Lion,6,1674,you,9361,9362,404,first_second_person_keep_original,False,""" ""Have [[you]] any?"" inquired the Scarecrow.",""" ""Have you any?"" inquired the Scarecrow.",""" ""Have you any?"" inquired the Scarecrow.",""" ""Have you any?"" inquired the Scarecrow.",1,17.449699699998746,0.5742864012718201,0.3343377411365509,0.09137584269046783,50.0,0.1901627779006958,0.3461657762527466,0.46367141604423523,50.0,0.18367180228233337,0.33788782358169556,0.47844037413597107,50.0,0.31611019372940063,0.15578068792819977,0.5281091928482056,50.0,0.20684947073459625,0.5587568283081055,0.23439371585845947,27.02,0.09251367300748825,0.6365663409233093,0.2709200382232666,41.08,direct_nli_zero_shot
153,the Lion,7,1677,my,9373,9374,405,first_second_person_keep_original,False,"""No, [[my]] head is quite empty,"" answered the Woodman.","""No, my head is quite empty,"" answered the Woodman.","""No, my head is quite empty,"" answered the Woodman.","""No, my head is quite empty,"" answered the Woodman.",1,17.449699699998746,0.08438905328512192,0.314287394285202,0.6013235449790955,50.0,0.037521302700042725,0.27951580286026,0.6829628944396973,50.0,0.0660189688205719,0.48780903220176697,0.4461720585823059,50.0,0.08753540366888046,0.12962375581264496,0.7828408479690552,50.0,0.19169193506240845,0.633398711681366,0.17490936815738678,23.23,0.05699409916996956,0.6483740210533142,0.29463183879852295,38.12,direct_nli_zero_shot
153,the Lion,8,1679,I,9387,9388,406,first_second_person_keep_original,False,"""But once [[I]] had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""",1,17.449699699998746,0.2773067057132721,0.39917197823524475,0.32352134585380554,50.0,0.12380431592464447,0.3941482603549957,0.4820473790168762,50.0,0.15523621439933777,0.5471482872962952,0.29761558771133423,22.1,0.2658337354660034,0.39243751764297485,0.34172874689102173,50.0,0.29436153173446655,0.49405375123023987,0.21158471703529358,50.0,0.17584362626075745,0.662851870059967,0.16130447387695312,50.73,direct_nli_zero_shot
153,the Lion,9,1681,I,9403,9404,406,first_second_person_keep_original,False,"""But once I had brains, and a heart also; so, having tried them both, [[I]] should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""","""But once I had brains, and a heart also; so, having tried them both, I should much rather have a heart.""",1,17.449699699998746,0.2773067057132721,0.39917197823524475,0.32352134585380554,50.0,0.12380431592464447,0.3941482603549957,0.4820473790168762,50.0,0.15523621439933777,0.5471482872962952,0.29761558771133423,22.1,0.2658337354660034,0.39243751764297485,0.34172874689102173,50.0,0.29436153173446655,0.49405375123023987,0.21158471703529358,50.0,0.17584362626075745,0.662851870059967,0.16130447387695312,50.73,direct_nli_zero_shot
