local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_012::cluster_001::mention_000,chunk_012::cluster_001,chunk_012,12,1,0,17,21,35608,35612,a crowd of people,18,35609,left_overlap,35608:35612:a crowd of people
chunk_012::cluster_001::mention_001,chunk_012::cluster_001,chunk_012,12,1,1,24,25,35615,35616,them,24,35615,left_overlap,35615:35616:them
chunk_012::cluster_002::mention_000,chunk_012::cluster_002,chunk_012,12,2,0,41,42,35632,35633,she,41,35632,left_overlap,35632:35633:she
chunk_012::cluster_002::mention_001,chunk_012::cluster_002,chunk_012,12,2,1,45,46,35636,35637,I,45,35636,left_overlap,35636:35637:i
chunk_012::cluster_002::mention_002,chunk_012::cluster_002,chunk_012,12,2,2,296,297,35887,35888,Dorothy,296,35887,left_overlap,35887:35888:dorothy
chunk_012::cluster_002::mention_003,chunk_012::cluster_002,chunk_012,12,2,3,315,316,35906,35907,you,315,35906,left_overlap,35906:35907:you
chunk_012::cluster_002::mention_004,chunk_012::cluster_002,chunk_012,12,2,4,324,325,35915,35916,you,324,35915,left_overlap,35915:35916:you
chunk_012::cluster_002::mention_005,chunk_012::cluster_002,chunk_012,12,2,5,329,330,35920,35921,you,329,35920,left_overlap,35920:35921:you
chunk_012::cluster_002::mention_006,chunk_012::cluster_002,chunk_012,12,2,6,580,581,36171,36172,you,580,36171,left_overlap,36171:36172:you
chunk_012::cluster_002::mention_007,chunk_012::cluster_002,chunk_012,12,2,7,590,591,36181,36182,your,590,36181,left_overlap,36181:36182:your
chunk_012::cluster_002::mention_008,chunk_012::cluster_002,chunk_012,12,2,8,603,604,36194,36195,you,603,36194,left_overlap,36194:36195:you
chunk_012::cluster_002::mention_009,chunk_012::cluster_002,chunk_012,12,2,9,615,616,36206,36207,you,615,36206,left_overlap,36206:36207:you
chunk_012::cluster_002::mention_010,chunk_012::cluster_002,chunk_012,12,2,10,629,630,36220,36221,you,629,36220,left_overlap,36220:36221:you
chunk_012::cluster_002::mention_011,chunk_012::cluster_002,chunk_012,12,2,11,650,651,36241,36242,I,650,36241,left_overlap,36241:36242:i
chunk_012::cluster_002::mention_012,chunk_012::cluster_002,chunk_012,12,2,12,661,662,36252,36253,Dorothy,661,36252,left_overlap,36252:36253:dorothy
chunk_012::cluster_002::mention_013,chunk_012::cluster_002,chunk_012,12,2,13,669,671,36260,36262,my dear,670,36261,left_overlap,36260:36262:my dear
chunk_012::cluster_002::mention_014,chunk_012::cluster_002,chunk_012,12,2,14,753,754,36344,36345,you,753,36344,left_overlap,36344:36345:you
chunk_012::cluster_002::mention_015,chunk_012::cluster_002,chunk_012,12,2,15,1030,1031,36621,36622,my,1030,36621,left_overlap,36621:36622:my
chunk_012::cluster_002::mention_016,chunk_012::cluster_002,chunk_012,12,2,16,1035,1038,36626,36629,the Tin Woodman,1037,36628,left_overlap,36626:36629:the tin woodman
chunk_012::cluster_002::mention_017,chunk_012::cluster_002,chunk_012,12,2,17,1097,1100,36688,36691,the Tin Woodman,1099,36690,left_overlap,36688:36691:the tin woodman
chunk_012::cluster_002::mention_018,chunk_012::cluster_002,chunk_012,12,2,18,1175,1176,36766,36767,Dorothy,1175,36766,left_overlap,36766:36767:dorothy
chunk_012::cluster_002::mention_019,chunk_012::cluster_002,chunk_012,12,2,19,1180,1181,36771,36772,I,1180,36771,left_overlap,36771:36772:i
chunk_012::cluster_002::mention_020,chunk_012::cluster_002,chunk_012,12,2,20,1279,1280,36870,36871,You,1279,36870,left_overlap,36870:36871:you
