local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_085::cluster_000::mention_000,chunk_085::cluster_000,chunk_085,85,0,0,2,3,260447,260448,you,2,260447,left_overlap,260447:260448:you
chunk_085::cluster_000::mention_001,chunk_085::cluster_000,chunk_085,85,0,1,6,7,260451,260452,Lance,6,260451,left_overlap,260451:260452:lance
chunk_085::cluster_000::mention_002,chunk_085::cluster_000,chunk_085,85,0,2,18,19,260463,260464,my,18,260463,left_overlap,260463:260464:my
chunk_085::cluster_000::mention_003,chunk_085::cluster_000,chunk_085,85,0,3,108,109,260553,260554,Gawaine,108,260553,left_overlap,260553:260554:gawaine
chunk_085::cluster_000::mention_004,chunk_085::cluster_000,chunk_085,85,0,4,132,133,260577,260578,Lancelet,132,260577,left_overlap,260577:260578:lancelet
chunk_085::cluster_000::mention_005,chunk_085::cluster_000,chunk_085,85,0,5,138,139,260583,260584,I,138,260583,left_overlap,260583:260584:i
chunk_085::cluster_000::mention_006,chunk_085::cluster_000,chunk_085,85,0,6,144,145,260589,260590,1,144,260589,left_overlap,260589:260590:1
chunk_085::cluster_000::mention_007,chunk_085::cluster_000,chunk_085,85,0,7,151,152,260596,260597,I,151,260596,left_overlap,260596:260597:i
chunk_085::cluster_000::mention_008,chunk_085::cluster_000,chunk_085,85,0,8,177,178,260622,260623,Gawaine,177,260622,left_overlap,260622:260623:gawaine
chunk_085::cluster_000::mention_009,chunk_085::cluster_000,chunk_085,85,0,9,182,183,260627,260628,I,182,260627,left_overlap,260627:260628:i
chunk_085::cluster_000::mention_010,chunk_085::cluster_000,chunk_085,85,0,10,198,199,260643,260644,me,198,260643,left_overlap,260643:260644:me
chunk_085::cluster_000::mention_011,chunk_085::cluster_000,chunk_085,85,0,11,200,201,260645,260646,your,200,260645,left_overlap,260645:260646:your
chunk_085::cluster_000::mention_012,chunk_085::cluster_000,chunk_085,85,0,12,208,209,260653,260654,you,208,260653,left_overlap,260653:260654:you
chunk_085::cluster_000::mention_013,chunk_085::cluster_000,chunk_085,85,0,13,214,215,260659,260660,Lance,214,260659,left_overlap,260659:260660:lance
chunk_085::cluster_000::mention_014,chunk_085::cluster_000,chunk_085,85,0,14,221,222,260666,260667,him,221,260666,left_overlap,260666:260667:him
chunk_085::cluster_000::mention_015,chunk_085::cluster_000,chunk_085,85,0,15,235,236,260680,260681,your,235,260680,left_overlap,260680:260681:your
chunk_085::cluster_000::mention_016,chunk_085::cluster_000,chunk_085,85,0,16,238,239,260683,260684,Gawaine,238,260683,left_overlap,260683:260684:gawaine
chunk_085::cluster_000::mention_017,chunk_085::cluster_000,chunk_085,85,0,17,243,244,260688,260689,you,243,260688,left_overlap,260688:260689:you
chunk_085::cluster_000::mention_018,chunk_085::cluster_000,chunk_085,85,0,18,257,258,260702,260703,my,257,260702,left_overlap,260702:260703:my
chunk_085::cluster_000::mention_019,chunk_085::cluster_000,chunk_085,85,0,19,259,260,260704,260705,my,259,260704,left_overlap,260704:260705:my
chunk_085::cluster_000::mention_020,chunk_085::cluster_000,chunk_085,85,0,20,270,271,260715,260716,me,270,260715,left_overlap,260715:260716:me
chunk_085::cluster_000::mention_021,chunk_085::cluster_000,chunk_085,85,0,21,277,278,260722,260723,you,277,260722,left_overlap,260722:260723:you
chunk_085::cluster_000::mention_022,chunk_085::cluster_000,chunk_085,85,0,22,282,283,260727,260728,cousin,282,260727,left_overlap,260727:260728:cousin
chunk_085::cluster_000::mention_023,chunk_085::cluster_000,chunk_085,85,0,23,291,292,260736,260737,you,291,260736,left_overlap,260736:260737:you
chunk_085::cluster_000::mention_024,chunk_085::cluster_000,chunk_085,85,0,24,295,296,260740,260741,your,295,260740,left_overlap,260740:260741:your
chunk_085::cluster_000::mention_025,chunk_085::cluster_000,chunk_085,85,0,25,306,307,260751,260752,Gawaine,306,260751,left_overlap,260751:260752:gawaine
chunk_085::cluster_000::mention_026,chunk_085::cluster_000,chunk_085,85,0,26,310,311,260755,260756,his,310,260755,left_overlap,260755:260756:his
chunk_085::cluster_000::mention_027,chunk_085::cluster_000,chunk_085,85,0,27,322,323,260767,260768,he,322,260767,left_overlap,260767:260768:he
chunk_085::cluster_000::mention_028,chunk_085::cluster_000,chunk_085,85,0,28,324,325,260769,260770,his,324,260769,left_overlap,260769:260770:his
chunk_085::cluster_000::mention_029,chunk_085::cluster_000,chunk_085,85,0,29,327,328,260772,260773,his,327,260772,left_overlap,260772:260773:his
chunk_085::cluster_000::mention_030,chunk_085::cluster_000,chunk_085,85,0,30,343,349,260788,260794,so big and rough a man,344,260789,left_overlap,260788:260794:so big and rough a man
chunk_085::cluster_000::mention_031,chunk_085::cluster_000,chunk_085,85,0,31,366,367,260811,260812,me,366,260811,left_overlap,260811:260812:me
chunk_085::cluster_000::mention_032,chunk_085::cluster_000,chunk_085,85,0,32,376,377,260821,260822,me,376,260821,left_overlap,260821:260822:me
chunk_085::cluster_000::mention_033,chunk_085::cluster_000,chunk_085,85,0,33,378,379,260823,260824,I,378,260823,left_overlap,260823:260824:i
chunk_085::cluster_000::mention_034,chunk_085::cluster_000,chunk_085,85,0,34,380,382,260825,260827,your cousin,381,260826,left_overlap,260825:260827:your cousin
chunk_085::cluster_000::mention_035,chunk_085::cluster_000,chunk_085,85,0,35,397,400,260842,260845,the great Lancelet,399,260844,left_overlap,260842:260845:the great lancelet
chunk_085::cluster_000::mention_036,chunk_085::cluster_000,chunk_085,85,0,36,405,406,260850,260851,Lance,405,260850,left_overlap,260850:260851:lance
chunk_085::cluster_000::mention_037,chunk_085::cluster_000,chunk_085,85,0,37,407,410,260852,260855,the great Lancelet,408,260853,left_overlap,260852:260855:the great lancelet
chunk_085::cluster_000::mention_038,chunk_085::cluster_000,chunk_085,85,0,38,427,428,260872,260873,his,427,260872,left_overlap,260872:260873:his
chunk_085::cluster_000::mention_039,chunk_085::cluster_000,chunk_085,85,0,39,442,443,260887,260888,Lancelet,442,260887,left_overlap,260887:260888:lancelet
chunk_085::cluster_000::mention_040,chunk_085::cluster_000,chunk_085,85,0,40,454,455,260899,260900,I,454,260899,left_overlap,260899:260900:i
chunk_085::cluster_000::mention_041,chunk_085::cluster_000,chunk_085,85,0,41,457,458,260902,260903,I,457,260902,left_overlap,260902:260903:i
chunk_085::cluster_000::mention_042,chunk_085::cluster_000,chunk_085,85,0,42,477,478,260922,260923,I,477,260922,left_overlap,260922:260923:i
chunk_085::cluster_000::mention_043,chunk_085::cluster_000,chunk_085,85,0,43,496,497,260941,260942,I,496,260941,left_overlap,260941:260942:i
chunk_085::cluster_000::mention_044,chunk_085::cluster_000,chunk_085,85,0,44,512,513,260957,260958,I,512,260957,left_overlap,260957:260958:i
chunk_085::cluster_000::mention_045,chunk_085::cluster_000,chunk_085,85,0,45,516,517,260961,260962,my,516,260961,left_overlap,260961:260962:my
chunk_085::cluster_000::mention_046,chunk_085::cluster_000,chunk_085,85,0,46,526,527,260971,260972,Lancelot,526,260971,left_overlap,260971:260972:lancelot
chunk_085::cluster_000::mention_047,chunk_085::cluster_000,chunk_085,85,0,47,531,532,260976,260977,You,531,260976,left_overlap,260976:260977:you
chunk_085::cluster_000::mention_048,chunk_085::cluster_000,chunk_085,85,0,48,537,539,260982,260984,my friend,538,260983,left_overlap,260982:260984:my friend
chunk_085::cluster_000::mention_049,chunk_085::cluster_000,chunk_085,85,0,49,548,549,260993,260994,you,548,260993,left_overlap,260993:260994:you
chunk_085::cluster_000::mention_050,chunk_085::cluster_000,chunk_085,85,0,50,564,565,261009,261010,"Gawaine""-he",564,261009,left_overlap,"261009:261010:gawaine""-he"
