local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_080::cluster_000,chunk_080,80,0,Morgaine,447
chunk_080::cluster_001,chunk_080,80,1,the path,5
chunk_080::cluster_002,chunk_080,80,2,the monks,2
chunk_080::cluster_003,chunk_080,80,3,the monks' kitchen garden,1
chunk_080::cluster_004,chunk_080,80,4,their cloister,1
chunk_080::cluster_005,chunk_080,80,5,the lady,50
chunk_080::cluster_006,chunk_080,80,6,Arthur,23
chunk_080::cluster_007,chunk_080,80,7,Gwydion,19
chunk_080::cluster_008,chunk_080,80,8,a child born of the old royal line of Avalon,1
chunk_080::cluster_009,chunk_080,80,9,"a child born of the old royal line of Avalon, more a king than Arthur's self",1
chunk_080::cluster_010,chunk_080,80,10,Avalon,38
chunk_080::cluster_011,chunk_080,80,11,a king,1
chunk_080::cluster_012,chunk_080,80,12,one of the greatest of the Druids,1
chunk_080::cluster_013,chunk_080,80,13,the greatest of the Druids,1
chunk_080::cluster_014,chunk_080,80,14,the Druids,1
chunk_080::cluster_015,chunk_080,80,15,an unnatural mother,1
chunk_080::cluster_016,chunk_080,80,16,the priests,1
chunk_080::cluster_017,chunk_080,80,17,ladies at court,1
chunk_080::cluster_018,chunk_080,80,18,the woman who bore a child to the Homed One,1
chunk_080::cluster_020,chunk_080,80,20,a child to the Homed One,1
chunk_080::cluster_021,chunk_080,80,21,their,1
chunk_080::cluster_022,chunk_080,80,22,Lancelet,10
chunk_080::cluster_023,chunk_080,80,23,the Tor,5
chunk_080::cluster_024,chunk_080,80,24,we,1
chunk_080::cluster_025,chunk_080,80,25,the shores of the Lake,1
chunk_080::cluster_026,chunk_080,80,26,outbuildings,1
chunk_080::cluster_027,chunk_080,80,27,the field behind the House of Maidens,1
chunk_080::cluster_028,chunk_080,80,28,the orchard,1
chunk_080::cluster_029,chunk_080,80,29,here,10
chunk_080::cluster_030,chunk_080,80,30,the folk of Avalon,1
chunk_080::cluster_031,chunk_080,80,31,every path,1
chunk_080::cluster_032,chunk_080,80,32,the world of Britain,1
chunk_080::cluster_033,chunk_080,80,33,the secret world where the magic of the Druids had taken Avalon,1
chunk_080::cluster_034,chunk_080,80,34,"that older, darker country where there was neither star nor sun",1
chunk_080::cluster_035,chunk_080,80,35,your,1
chunk_080::cluster_036,chunk_080,80,36,the courageous,1
chunk_080::cluster_037,chunk_080,80,37,the bravest man,2
chunk_080::cluster_038,chunk_080,80,38,they,2
chunk_080::cluster_039,chunk_080,80,39,the Druids,4
chunk_080::cluster_040,chunk_080,80,40,the Goddess,10
chunk_080::cluster_041,chunk_080,80,41,the truly brave man,1
chunk_080::cluster_042,chunk_080,80,42,woman,1
chunk_080::cluster_043,chunk_080,80,43,the one whose mind made no pictures of what might happen if things went awry,1
chunk_080::cluster_044,chunk_080,80,44,the woman who had mocked her,1
chunk_080::cluster_045,chunk_080,80,45,they,3
chunk_080::cluster_046,chunk_080,80,46,the House of Maidens,2
chunk_080::cluster_047,chunk_080,80,47,the Priests,2
chunk_080::cluster_048,chunk_080,80,48,no one,1
