local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_001::cluster_000,chunk_001,1,0,Mr. Otis,57
chunk_001::cluster_001,chunk_001,1,1,Mrs. Otis,14
chunk_001::cluster_002,chunk_001,1,2,the family,30
chunk_001::cluster_003,chunk_001,1,3,Washington,1
chunk_001::cluster_004,chunk_001,1,4,Messrs. Myers,1
chunk_001::cluster_005,chunk_001,1,5,Podmore,1
chunk_001::cluster_006,chunk_001,1,6,home,1
chunk_001::cluster_007,chunk_001,1,7,cultured Americans of the better class,1
chunk_001::cluster_008,chunk_001,1,8,"cultured Americans of the better class, such as the immense superiority of Miss Fanny Devonport",1
chunk_001::cluster_009,chunk_001,1,9,Miss Fanny Devonport,1
chunk_001::cluster_010,chunk_001,1,10,Sarah Bernhardt,1
chunk_001::cluster_011,chunk_001,1,11,an actress,1
chunk_001::cluster_012,chunk_001,1,12,the best English houses,1
chunk_001::cluster_013,chunk_001,1,13,Boston,1
chunk_001::cluster_014,chunk_001,1,14,the world-soul,1
chunk_001::cluster_015,chunk_001,1,15,New York,1
chunk_001::cluster_016,chunk_001,1,16,the ghost,294
chunk_001::cluster_017,chunk_001,1,17,the corridor,7
chunk_001::cluster_018,chunk_001,1,18,some of our most eminent native divines,1
chunk_001::cluster_019,chunk_001,1,19,our,1
chunk_001::cluster_020,chunk_001,1,20,our most eminent native divines,1
chunk_001::cluster_021,chunk_001,1,21,bedroom,1
chunk_001::cluster_022,chunk_001,1,22,the top of the great oak staircase,1
chunk_001::cluster_023,chunk_001,1,23,the great oak staircase,1
chunk_001::cluster_024,chunk_001,1,24,two little white-robed figures,1
chunk_001::cluster_025,chunk_001,1,25,a small secret chamber in the left wing,1
chunk_001::cluster_026,chunk_001,1,26,the Dowager Duchess,3
chunk_001::cluster_027,chunk_001,1,27,the housemaids,4
chunk_001::cluster_028,chunk_001,1,28,one of the spare bedrooms,1
chunk_001::cluster_029,chunk_001,1,29,one of the spare bedrooms; of the rector of the parish,1
chunk_001::cluster_030,chunk_001,1,30,the spare bedrooms,1
chunk_001::cluster_031,chunk_001,1,31,the spare bedrooms; of the rector of the parish,1
chunk_001::cluster_032,chunk_001,1,32,the rector of the parish,2
chunk_001::cluster_033,chunk_001,1,33,the library,5
chunk_001::cluster_034,chunk_001,1,34,the parish,1
chunk_001::cluster_035,chunk_001,1,35,Sir William Gull,1
chunk_001::cluster_036,chunk_001,1,36,a perfect martyr to nervous disorders,1
chunk_001::cluster_038,chunk_001,1,38,Madame de Tremouillac,6
chunk_001::cluster_039,chunk_001,1,39,Lord Canterville,16
chunk_001::cluster_040,chunk_001,1,40,a skeleton seated in an armchair by the fire reading her diary,1
chunk_001::cluster_041,chunk_001,1,41,the Church,1
chunk_001::cluster_042,chunk_001,1,42,Monsieur de Voltaire,1
chunk_001::cluster_043,chunk_001,1,43,his dressing-room,1
chunk_001::cluster_044,chunk_001,1,44,Charles James Fox,1
chunk_001::cluster_045,chunk_001,1,45,Crockford's,1
chunk_001::cluster_046,chunk_001,1,46,himself,2
chunk_001::cluster_047,chunk_001,1,47,the pantry,1
chunk_001::cluster_048,chunk_001,1,48,the beautiful Lady Stutfield,3
chunk_001::cluster_049,chunk_001,1,49,the house,5
chunk_001::cluster_050,chunk_001,1,50,I,5
chunk_001::cluster_051,chunk_001,1,51,the carp-pond at the end of the King's Walk,1
chunk_001::cluster_052,chunk_001,1,52,the end of the King's Walk,1
chunk_001::cluster_053,chunk_001,1,53,the King's Walk,1
chunk_001::cluster_054,chunk_001,1,54,the true artist,1
chunk_001::cluster_055,chunk_001,1,55,Red Reuben,1
chunk_001::cluster_056,chunk_001,1,56,the Strangled Babe,1
chunk_001::cluster_057,chunk_001,1,57,Guant Gibeon,1
chunk_001::cluster_058,chunk_001,1,58,the Blood-sucker of Bexley Moor,1
chunk_001::cluster_059,chunk_001,1,59,Bexley Moor,1
chunk_001::cluster_060,chunk_001,1,60,the lawn-tennis ground,1
chunk_001::cluster_061,chunk_001,1,61,some wretched modern Americans,1
chunk_001::cluster_062,chunk_001,1,62,no ghost in history,1
chunk_001::cluster_063,chunk_001,1,63,the twins,23
