local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_136::cluster_000::mention_000,chunk_136::cluster_000,chunk_136,136,0,0,1,2,421688,421689,I,1,421688,left_overlap,421688:421689:i
chunk_136::cluster_000::mention_001,chunk_136::cluster_000,chunk_136,136,0,1,6,7,421693,421694,my,6,421693,left_overlap,421693:421694:my
chunk_136::cluster_000::mention_002,chunk_136::cluster_000,chunk_136,136,0,2,21,22,421708,421709,you,21,421708,left_overlap,421708:421709:you
chunk_136::cluster_000::mention_003,chunk_136::cluster_000,chunk_136,136,0,3,23,24,421710,421711,Gwydion,23,421710,left_overlap,421710:421711:gwydion
chunk_136::cluster_000::mention_004,chunk_136::cluster_000,chunk_136,136,0,4,25,26,421712,421713,you,25,421712,left_overlap,421712:421713:you
chunk_136::cluster_000::mention_005,chunk_136::cluster_000,chunk_136,136,0,5,43,44,421730,421731,Gwenhwyfar,43,421730,left_overlap,421730:421731:gwenhwyfar
chunk_136::cluster_000::mention_006,chunk_136::cluster_000,chunk_136,136,0,6,56,58,421743,421745,my son,57,421744,left_overlap,421743:421745:my son
chunk_136::cluster_000::mention_007,chunk_136::cluster_000,chunk_136,136,0,7,88,89,421775,421776,your,88,421775,left_overlap,421775:421776:your
chunk_136::cluster_000::mention_008,chunk_136::cluster_000,chunk_136,136,0,8,97,99,421784,421786,young Gwydion,98,421785,left_overlap,421784:421786:young gwydion
chunk_136::cluster_000::mention_010,chunk_136::cluster_000,chunk_136,136,0,10,110,111,421797,421798,you,110,421797,left_overlap,421797:421798:you
chunk_136::cluster_000::mention_011,chunk_136::cluster_000,chunk_136,136,0,11,120,121,421807,421808,I,120,421807,left_overlap,421807:421808:i
chunk_136::cluster_000::mention_012,chunk_136::cluster_000,chunk_136,136,0,12,127,128,421814,421815,Gwydion,127,421814,left_overlap,421814:421815:gwydion
chunk_136::cluster_000::mention_013,chunk_136::cluster_000,chunk_136,136,0,13,139,140,421826,421827,his,139,421826,left_overlap,421826:421827:his
chunk_136::cluster_000::mention_014,chunk_136::cluster_000,chunk_136,136,0,14,144,145,421831,421832,He,144,421831,left_overlap,421831:421832:he
chunk_136::cluster_000::mention_015,chunk_136::cluster_000,chunk_136,136,0,15,151,152,421838,421839,he,151,421838,left_overlap,421838:421839:he
chunk_136::cluster_000::mention_016,chunk_136::cluster_000,chunk_136,136,0,16,157,158,421844,421845,his,157,421844,left_overlap,421844:421845:his
chunk_136::cluster_000::mention_017,chunk_136::cluster_000,chunk_136,136,0,17,161,162,421848,421849,he,161,421848,left_overlap,421848:421849:he
chunk_136::cluster_000::mention_018,chunk_136::cluster_000,chunk_136,136,0,18,180,181,421867,421868,he,180,421867,left_overlap,421867:421868:he
chunk_136::cluster_000::mention_019,chunk_136::cluster_000,chunk_136,136,0,19,190,191,421877,421878,he,190,421877,left_overlap,421877:421878:he
chunk_136::cluster_000::mention_020,chunk_136::cluster_000,chunk_136,136,0,20,239,240,421926,421927,Galahad,239,421926,left_overlap,421926:421927:galahad
chunk_136::cluster_000::mention_021,chunk_136::cluster_000,chunk_136,136,0,21,245,246,421932,421933,Gwydion,245,421932,left_overlap,421932:421933:gwydion
chunk_136::cluster_000::mention_022,chunk_136::cluster_000,chunk_136,136,0,22,250,251,421937,421938,I,250,421937,left_overlap,421937:421938:i
chunk_136::cluster_000::mention_023,chunk_136::cluster_000,chunk_136,136,0,23,256,257,421943,421944,him,256,421943,left_overlap,421943:421944:him
chunk_136::cluster_000::mention_024,chunk_136::cluster_000,chunk_136,136,0,24,272,273,421959,421960,Galahad,272,421959,left_overlap,421959:421960:galahad
chunk_136::cluster_000::mention_025,chunk_136::cluster_000,chunk_136,136,0,25,356,357,422043,422044,my,356,422043,left_overlap,422043:422044:my
chunk_136::cluster_000::mention_026,chunk_136::cluster_000,chunk_136,136,0,26,383,384,422070,422071,Lancelet,383,422070,left_overlap,422070:422071:lancelet
chunk_136::cluster_000::mention_027,chunk_136::cluster_000,chunk_136,136,0,27,392,393,422079,422080,you,392,422079,left_overlap,422079:422080:you
chunk_136::cluster_000::mention_028,chunk_136::cluster_000,chunk_136,136,0,28,394,395,422081,422082,lad,394,422081,left_overlap,422081:422082:lad
chunk_136::cluster_000::mention_029,chunk_136::cluster_000,chunk_136,136,0,29,398,399,422085,422086,you,398,422085,left_overlap,422085:422086:you
chunk_136::cluster_000::mention_030,chunk_136::cluster_000,chunk_136,136,0,30,408,409,422095,422096,you,408,422095,left_overlap,422095:422096:you
chunk_136::cluster_000::mention_031,chunk_136::cluster_000,chunk_136,136,0,31,414,415,422101,422102,Lancelet,414,422101,left_overlap,422101:422102:lancelet
chunk_136::cluster_000::mention_032,chunk_136::cluster_000,chunk_136,136,0,32,444,446,422131,422133,die lad,445,422132,left_overlap,422131:422133:die lad
chunk_136::cluster_000::mention_033,chunk_136::cluster_000,chunk_136,136,0,33,448,449,422135,422136,he,448,422135,left_overlap,422135:422136:he
chunk_136::cluster_000::mention_034,chunk_136::cluster_000,chunk_136,136,0,34,461,462,422148,422149,he,461,422148,left_overlap,422148:422149:he
chunk_136::cluster_000::mention_035,chunk_136::cluster_000,chunk_136,136,0,35,500,501,422187,422188,Galahad,500,422187,left_overlap,422187:422188:galahad
chunk_136::cluster_000::mention_036,chunk_136::cluster_000,chunk_136,136,0,36,504,505,422191,422192,you,504,422191,left_overlap,422191:422192:you
chunk_136::cluster_000::mention_037,chunk_136::cluster_000,chunk_136,136,0,37,507,508,422194,422195,your,507,422194,left_overlap,422194:422195:your
chunk_136::cluster_000::mention_038,chunk_136::cluster_000,chunk_136,136,0,38,511,512,422198,422199,you,511,422198,left_overlap,422198:422199:you
chunk_136::cluster_000::mention_039,chunk_136::cluster_000,chunk_136,136,0,39,513,514,422200,422201,Galahad,513,422200,left_overlap,422200:422201:galahad
chunk_136::cluster_000::mention_040,chunk_136::cluster_000,chunk_136,136,0,40,526,528,422213,422215,The boy,527,422214,left_overlap,422213:422215:the boy
