local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_062::cluster_000,chunk_062,62,0,Lancelet,140
chunk_062::cluster_001,chunk_062,62,1,the court of Ban of Ben-wick,1
chunk_062::cluster_002,chunk_062,62,2,just another of the king's unregarded bastards,1
chunk_062::cluster_003,chunk_062,62,3,the king's unregarded bastards,1
chunk_062::cluster_004,chunk_062,62,4,I,1
chunk_062::cluster_005,chunk_062,62,5,Arthur,178
chunk_062::cluster_006,chunk_062,62,6,a wife,1
chunk_062::cluster_007,chunk_062,62,7,a home,1
chunk_062::cluster_008,chunk_062,62,8,Morgaine,349
chunk_062::cluster_009,chunk_062,62,9,the Queen,16
chunk_062::cluster_010,chunk_062,62,10,Ben wick,3
chunk_062::cluster_011,chunk_062,62,11,Avalon,23
chunk_062::cluster_012,chunk_062,62,12,you,1
chunk_062::cluster_013,chunk_062,62,13,half-sisters,1
chunk_062::cluster_014,chunk_062,62,14,Gorlois,1
chunk_062::cluster_015,chunk_062,62,15,some of the church folk,1
chunk_062::cluster_016,chunk_062,62,16,the church folk,1
chunk_062::cluster_017,chunk_062,62,17,foster- kin,1
chunk_062::cluster_018,chunk_062,62,18,blood kin,1
chunk_062::cluster_019,chunk_062,62,19,you,1
chunk_062::cluster_020,chunk_062,62,20,our,1
chunk_062::cluster_021,chunk_062,62,21,some man,1
chunk_062::cluster_022,chunk_062,62,22,the Romans,1
chunk_062::cluster_023,chunk_062,62,23,women,2
chunk_062::cluster_024,chunk_062,62,24,their menfolk,1
chunk_062::cluster_025,chunk_062,62,25,The world,1
chunk_062::cluster_026,chunk_062,62,26,here,18
chunk_062::cluster_027,chunk_062,62,27,The pot boys,1
chunk_062::cluster_028,chunk_062,62,28,kitchen boys,1
chunk_062::cluster_029,chunk_062,62,29,their,1
chunk_062::cluster_030,chunk_062,62,30,we,27
chunk_062::cluster_031,chunk_062,62,31,civilized men,1
chunk_062::cluster_032,chunk_062,62,32,the Saxons,16
chunk_062::cluster_033,chunk_062,62,33,home,2
chunk_062::cluster_034,chunk_062,62,34,Elaine,26
chunk_062::cluster_035,chunk_062,62,35,boy,4
chunk_062::cluster_036,chunk_062,62,36,her chamber,1
chunk_062::cluster_037,chunk_062,62,37,my father-in-law,1
chunk_062::cluster_038,chunk_062,62,38,no chamber in Caerleon,1
chunk_062::cluster_039,chunk_062,62,39,there,2
