local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_021::cluster_000::mention_000,chunk_021::cluster_000,chunk_021,21,0,0,9,10,62103,62104,1,9,62103,left_overlap,62103:62104:1
chunk_021::cluster_000::mention_001,chunk_021::cluster_000,chunk_021,21,0,1,11,12,62105,62106,I,11,62105,left_overlap,62105:62106:i
chunk_021::cluster_000::mention_002,chunk_021::cluster_000,chunk_021,21,0,2,23,24,62117,62118,I,23,62117,left_overlap,62117:62118:i
chunk_021::cluster_000::mention_003,chunk_021::cluster_000,chunk_021,21,0,3,26,27,62120,62121,my,26,62120,left_overlap,62120:62121:my
chunk_021::cluster_000::mention_004,chunk_021::cluster_000,chunk_021,21,0,4,30,31,62124,62125,I,30,62124,left_overlap,62124:62125:i
chunk_021::cluster_000::mention_005,chunk_021::cluster_000,chunk_021,21,0,5,38,39,62132,62133,my,38,62132,left_overlap,62132:62133:my
chunk_021::cluster_000::mention_007,chunk_021::cluster_000,chunk_021,21,0,7,50,51,62144,62145,him,50,62144,left_overlap,62144:62145:him
chunk_021::cluster_000::mention_008,chunk_021::cluster_000,chunk_021,21,0,8,55,56,62149,62150,his,55,62149,left_overlap,62149:62150:his
chunk_021::cluster_000::mention_009,chunk_021::cluster_000,chunk_021,21,0,9,60,63,62154,62157,My lord King,62,62156,left_overlap,62154:62157:my lord king
chunk_021::cluster_000::mention_010,chunk_021::cluster_000,chunk_021,21,0,10,66,67,62160,62161,you,66,62160,left_overlap,62160:62161:you
chunk_021::cluster_000::mention_011,chunk_021::cluster_000,chunk_021,21,0,11,74,75,62168,62169,His,74,62168,left_overlap,62168:62169:his
chunk_021::cluster_000::mention_012,chunk_021::cluster_000,chunk_021,21,0,12,81,82,62175,62176,I,81,62175,left_overlap,62175:62176:i
chunk_021::cluster_000::mention_013,chunk_021::cluster_000,chunk_021,21,0,13,99,100,62193,62194,me,99,62193,left_overlap,62193:62194:me
chunk_021::cluster_000::mention_014,chunk_021::cluster_000,chunk_021,21,0,14,104,105,62198,62199,I,104,62198,left_overlap,62198:62199:i
