local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_021::cluster_000,chunk_021,21,0,Uther,332
chunk_021::cluster_001,chunk_021,21,1,Igraine,459
chunk_021::cluster_002,chunk_021,21,2,Gorlois,70
chunk_021::cluster_003,chunk_021,21,3,a thief in the night,1
chunk_021::cluster_004,chunk_021,21,4,adulteress,1
chunk_021::cluster_005,chunk_021,21,5,the sworn vassal of Ambrosius Aurelianus,1
chunk_021::cluster_006,chunk_021,21,6,their king,3
chunk_021::cluster_007,chunk_021,21,7,his men,6
chunk_021::cluster_008,chunk_021,21,8,the Saxon,1
chunk_021::cluster_009,chunk_021,21,9,London,1
chunk_021::cluster_010,chunk_021,21,10,the town,1
chunk_021::cluster_011,chunk_021,21,11,My people,1
chunk_021::cluster_012,chunk_021,21,12,Lot,7
chunk_021::cluster_013,chunk_021,21,13,Ambrosius Aurelianus,3
chunk_021::cluster_014,chunk_021,21,14,Tintagel,7
chunk_021::cluster_015,chunk_021,21,15,betrayer,1
chunk_021::cluster_016,chunk_021,21,16,the woman,2
chunk_021::cluster_017,chunk_021,21,17,the women,4
chunk_021::cluster_018,chunk_021,21,18,a dutiful lady,1
chunk_021::cluster_019,chunk_021,21,19,wife,1
chunk_021::cluster_020,chunk_021,21,20,the High King of Britain,1
chunk_021::cluster_021,chunk_021,21,21,a man starving,1
chunk_021::cluster_022,chunk_021,21,22,the field,1
chunk_021::cluster_025,chunk_021,21,25,a roof,1
chunk_021::cluster_027,chunk_021,21,27,the good Father,1
chunk_021::cluster_029,chunk_021,21,29,a big woman,1
chunk_021::cluster_030,chunk_021,21,30,a little thing,1
chunk_021::cluster_031,chunk_021,21,31,my brother,49
chunk_021::cluster_032,chunk_021,21,32,the little one I saw downstairs,1
chunk_021::cluster_033,chunk_021,21,33,downstairs,1
chunk_021::cluster_034,chunk_021,21,34,women,1
chunk_021::cluster_035,chunk_021,21,35,such women as could be had for the asking,1
chunk_021::cluster_036,chunk_021,21,36,"such women as could be had for the asking, and that a chaste woman of his own station",1
chunk_021::cluster_037,chunk_021,21,37,a chaste woman of his own station,1
chunk_021::cluster_038,chunk_021,21,38,Dragon Island,1
chunk_021::cluster_039,chunk_021,21,39,the self she had known,1
chunk_021::cluster_040,chunk_021,21,40,the Country of Truth,1
chunk_021::cluster_041,chunk_021,21,41,lovers,13
chunk_021::cluster_042,chunk_021,21,42,the world,7
chunk_021::cluster_043,chunk_021,21,43,Britain,2
chunk_021::cluster_044,chunk_021,21,44,a great plain,1
chunk_021::cluster_045,chunk_021,21,45,my love,1
chunk_021::cluster_046,chunk_021,21,46,the room,1
chunk_021::cluster_047,chunk_021,21,47,no Christian man,1
chunk_021::cluster_048,chunk_021,21,48,"the Old People, who were here long before ever the Romans came to these isles",1
chunk_021::cluster_049,chunk_021,21,49,here,1
chunk_021::cluster_050,chunk_021,21,50,the Romans,1
chunk_021::cluster_051,chunk_021,21,51,there,1
chunk_021::cluster_052,chunk_021,21,52,the worlds,1
chunk_021::cluster_053,chunk_021,21,53,they,1
chunk_021::cluster_054,chunk_021,21,54,King Ban of Benwick,1
chunk_021::cluster_055,chunk_021,21,55,King Ban of Benwick in Less Britain,1
chunk_021::cluster_056,chunk_021,21,56,Benwick,1
chunk_021::cluster_057,chunk_021,21,57,Less Britain,1
chunk_021::cluster_058,chunk_021,21,58,some woman,1
chunk_021::cluster_059,chunk_021,21,59,priestess,1
chunk_021::cluster_060,chunk_021,21,60,his,2
chunk_021::cluster_061,chunk_021,21,61,every Merlin of Britain,1
chunk_021::cluster_062,chunk_021,21,62,his people-,1
chunk_021::cluster_063,chunk_021,21,63,Avalon,3
chunk_021::cluster_065,chunk_021,21,65,priestess,1
chunk_021::cluster_067,chunk_021,21,67,my eldest sister,1
chunk_021::cluster_069,chunk_021,21,69,the Lady of the Lake,1
chunk_021::cluster_071,chunk_021,21,71,the Lake,1
chunk_021::cluster_073,chunk_021,21,73,a priestess,1
chunk_021::cluster_074,chunk_021,21,74,no priestess,1
chunk_021::cluster_075,chunk_021,21,75,no Christian man,1
chunk_021::cluster_076,chunk_021,21,76,the old man,2
chunk_021::cluster_077,chunk_021,21,77,these isles,2
chunk_021::cluster_078,chunk_021,21,78,the Christian priests,1
chunk_021::cluster_079,chunk_021,21,79,our,1
chunk_021::cluster_080,chunk_021,21,80,the greatest of kings,1
chunk_021::cluster_081,chunk_021,21,81,your kind of woman,1
chunk_021::cluster_082,chunk_021,21,82,my queen,1
chunk_021::cluster_083,chunk_021,21,83,another woman,1
chunk_021::cluster_084,chunk_021,21,84,a wanton,1
chunk_021::cluster_085,chunk_021,21,85,a child,1
chunk_021::cluster_086,chunk_021,21,86,an innocent,1
chunk_021::cluster_087,chunk_021,21,87,a virgin,1
chunk_021::cluster_088,chunk_021,21,88,a child in its mother's womb,2
chunk_021::cluster_089,chunk_021,21,89,its mother,1
chunk_021::cluster_090,chunk_021,21,90,here,1
chunk_021::cluster_091,chunk_021,21,91,all men,1
chunk_021::cluster_092,chunk_021,21,92,the courtyard,2
chunk_021::cluster_093,chunk_021,21,93,men,4
chunk_021::cluster_094,chunk_021,21,94,the Merlin,58
chunk_021::cluster_095,chunk_021,21,95,the hall,3
chunk_021::cluster_096,chunk_021,21,96,Your,1
chunk_021::cluster_097,chunk_021,21,97,men of Cornwall,1
chunk_021::cluster_098,chunk_021,21,98,Cornwall,2
chunk_021::cluster_099,chunk_021,21,99,the men,2
chunk_021::cluster_100,chunk_021,21,100,someone,1
chunk_021::cluster_101,chunk_021,21,101,home,1
chunk_021::cluster_102,chunk_021,21,102,a few of his men,1
chunk_021::cluster_103,chunk_021,21,103,upstairs,1
chunk_021::cluster_104,chunk_021,21,104,his lady's chamber-,1
chunk_021::cluster_105,chunk_021,21,105,the court,1
chunk_021::cluster_106,chunk_021,21,106,the soldiers,2
chunk_021::cluster_107,chunk_021,21,107,God,3
chunk_021::cluster_108,chunk_021,21,108,the stairs,2
chunk_021::cluster_109,chunk_021,21,109,a living man,1
chunk_021::cluster_110,chunk_021,21,110,the servants who had come running,1
chunk_021::cluster_111,chunk_021,21,111,no woman,1
chunk_021::cluster_112,chunk_021,21,112,no man,1
chunk_021::cluster_113,chunk_021,21,113,home,1
chunk_021::cluster_114,chunk_021,21,114,harlot,1
chunk_021::cluster_115,chunk_021,21,115,witch,1
chunk_021::cluster_116,chunk_021,21,116,a traitor,1
chunk_021::cluster_117,chunk_021,21,117,the chapel,1
chunk_021::cluster_118,chunk_021,21,118,a child,1
chunk_021::cluster_119,chunk_021,21,119,a child before all these men,1
chunk_021::cluster_120,chunk_021,21,120,a queen,1
chunk_021::cluster_121,chunk_021,21,121,her women,4
chunk_021::cluster_122,chunk_021,21,122,my mother,25
chunk_021::cluster_123,chunk_021,21,123,Uther's son,1
chunk_021::cluster_125,chunk_021,21,125,my teachers,1
chunk_021::cluster_126,chunk_021,21,126,man,1
chunk_021::cluster_127,chunk_021,21,127,a nunnery,1
chunk_021::cluster_128,chunk_021,21,128,a brother,1
chunk_021::cluster_129,chunk_021,21,129,a girl child,1
chunk_021::cluster_130,chunk_021,21,130,my rooms,1
chunk_021::cluster_131,chunk_021,21,131,any horsemen approaching Tintagel,1
chunk_021::cluster_132,chunk_021,21,132,a big girl,1
chunk_021::cluster_133,chunk_021,21,133,"a big girl, too big to be sitting in her lap",1
chunk_021::cluster_134,chunk_021,21,134,another son,1
chunk_021::cluster_135,chunk_021,21,135,king,1
chunk_021::cluster_136,chunk_021,21,136,Arth-Uther,1
chunk_021::cluster_137,chunk_021,21,137,a babe,1
chunk_021::cluster_138,chunk_021,21,138,his son,1
chunk_021::cluster_139,chunk_021,21,139,Ectorius,1
chunk_021::cluster_140,chunk_021,21,140,one of Uther's vassals,1
chunk_021::cluster_141,chunk_021,21,141,the North country near Eboracum,1
chunk_021::cluster_142,chunk_021,21,142,Eboracum,1
chunk_021::cluster_143,chunk_021,21,143,a Christian,1
chunk_021::cluster_144,chunk_021,21,144,the cliffs,1
