local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_000::cluster_000::mention_000,chunk_000::cluster_000,chunk_000,0,0,0,1,2,1,2,my,1,1,core,
chunk_000::cluster_000::mention_001,chunk_000::cluster_000,chunk_000,0,0,1,3,4,3,4,I,3,3,core,
chunk_000::cluster_000::mention_002,chunk_000::cluster_000,chunk_000,0,0,2,10,11,10,11,sister,10,10,core,
chunk_000::cluster_000::mention_003,chunk_000::cluster_000,chunk_000,0,0,3,12,13,12,13,lover,12,12,core,
chunk_000::cluster_000::mention_004,chunk_000::cluster_000,chunk_000,0,0,4,25,26,25,26,I,25,25,core,
chunk_000::cluster_000::mention_005,chunk_000::cluster_000,chunk_000,0,0,5,53,54,53,54,I,53,53,core,
chunk_000::cluster_000::mention_006,chunk_000::cluster_000,chunk_000,0,0,6,84,85,84,85,I,84,84,core,
chunk_000::cluster_000::mention_007,chunk_000::cluster_000,chunk_000,0,0,7,155,156,155,156,she,155,155,core,
chunk_000::cluster_000::mention_008,chunk_000::cluster_000,chunk_000,0,0,8,187,188,187,188,my,187,187,core,
chunk_000::cluster_000::mention_009,chunk_000::cluster_000,chunk_000,0,0,9,190,191,190,191,my,190,190,core,
chunk_000::cluster_000::mention_010,chunk_000::cluster_000,chunk_000,0,0,10,248,249,248,249,I,248,248,core,
chunk_000::cluster_000::mention_011,chunk_000::cluster_000,chunk_000,0,0,11,479,480,479,480,I,479,479,core,
chunk_000::cluster_000::mention_012,chunk_000::cluster_000,chunk_000,0,0,12,502,503,502,503,I,502,502,core,
chunk_000::cluster_000::mention_013,chunk_000::cluster_000,chunk_000,0,0,13,533,534,533,534,me,533,533,core,
chunk_000::cluster_000::mention_014,chunk_000::cluster_000,chunk_000,0,0,14,536,537,536,537,1,536,536,core,
chunk_000::cluster_000::mention_015,chunk_000::cluster_000,chunk_000,0,0,15,541,542,541,542,I,541,541,core,
chunk_000::cluster_000::mention_016,chunk_000::cluster_000,chunk_000,0,0,16,560,561,560,561,I,560,560,core,
chunk_000::cluster_000::mention_017,chunk_000::cluster_000,chunk_000,0,0,17,586,587,586,587,I,586,586,core,
chunk_000::cluster_000::mention_018,chunk_000::cluster_000,chunk_000,0,0,18,588,589,588,589,my,588,588,core,
chunk_000::cluster_000::mention_019,chunk_000::cluster_000,chunk_000,0,0,19,593,594,593,594,my,593,593,core,
chunk_000::cluster_000::mention_020,chunk_000::cluster_000,chunk_000,0,0,20,616,617,616,617,myself,616,616,core,
chunk_000::cluster_000::mention_021,chunk_000::cluster_000,chunk_000,0,0,21,627,628,627,628,myself,627,627,core,
chunk_000::cluster_000::mention_022,chunk_000::cluster_000,chunk_000,0,0,22,636,637,636,637,I,636,636,core,
chunk_000::cluster_000::mention_023,chunk_000::cluster_000,chunk_000,0,0,23,650,651,650,651,my,650,650,core,
chunk_000::cluster_000::mention_024,chunk_000::cluster_000,chunk_000,0,0,24,656,657,656,657,my,656,656,core,
chunk_000::cluster_000::mention_025,chunk_000::cluster_000,chunk_000,0,0,25,662,663,662,663,my,662,662,core,
chunk_000::cluster_000::mention_026,chunk_000::cluster_000,chunk_000,0,0,26,724,725,724,725,my,724,724,core,
chunk_000::cluster_000::mention_027,chunk_000::cluster_000,chunk_000,0,0,27,729,730,729,730,me,729,729,core,
chunk_000::cluster_000::mention_028,chunk_000::cluster_000,chunk_000,0,0,28,731,732,731,732,sister,731,731,core,
chunk_000::cluster_000::mention_029,chunk_000::cluster_000,chunk_000,0,0,29,733,734,733,734,lover,733,733,core,
chunk_000::cluster_000::mention_030,chunk_000::cluster_000,chunk_000,0,0,30,739,742,739,742,wise-woman,741,741,core,
chunk_000::cluster_000::mention_031,chunk_000::cluster_000,chunk_000,0,0,31,784,785,784,785,I,784,784,core,
chunk_000::cluster_000::mention_032,chunk_000::cluster_000,chunk_000,0,0,32,827,828,827,828,I,827,827,core,
chunk_000::cluster_000::mention_033,chunk_000::cluster_000,chunk_000,0,0,33,843,844,843,844,I,843,843,core,
chunk_000::cluster_000::mention_034,chunk_000::cluster_000,chunk_000,0,0,34,847,848,847,848,I,847,847,core,
chunk_000::cluster_000::mention_035,chunk_000::cluster_000,chunk_000,0,0,35,857,858,857,858,I,857,857,core,
chunk_000::cluster_000::mention_036,chunk_000::cluster_000,chunk_000,0,0,36,871,872,871,872,I,871,871,core,
chunk_000::cluster_000::mention_037,chunk_000::cluster_000,chunk_000,0,0,37,877,878,877,878,my,877,877,core,
chunk_000::cluster_000::mention_038,chunk_000::cluster_000,chunk_000,0,0,38,890,891,890,891,her,890,890,core,
chunk_000::cluster_000::mention_039,chunk_000::cluster_000,chunk_000,0,0,39,894,895,894,895,I,894,894,core,
chunk_000::cluster_000::mention_040,chunk_000::cluster_000,chunk_000,0,0,40,920,921,920,921,1,920,920,core,
chunk_000::cluster_000::mention_041,chunk_000::cluster_000,chunk_000,0,0,41,942,943,942,943,me,942,942,core,
